trade_id,strategy,contain,direction,entry_time,entry_price,exit_time,exit_price,bars_held,price_change_%,contract_return_%,pnl_usdt,cum_pnl_usdt,trailing_activated,weak,highest,lowest,trail_price_at_exit,k1_open,k1_high,k1_low,k1_close,k2_open,k2_high,k2_low,k2_close
580,rule1,否,做多,2025-05-27 22:44,2660.49,2025-05-29 08:59,2716.93,136,2.121,297.00,11.8800,1317.1669,是,是,2721.50,2608.50,,2665.14,2665.36,2649.09,2651.24,2651.25,2661.32,2633.36,2660.49
581,rule1,否,做多,2025-05-28 07:44,2661.01,2025-05-29 08:59,2717.46,100,2.121,297.00,4.7520,1321.9189,是,是,2721.50,2608.50,,2661.19,2663.00,2652.40,2652.49,2652.49,2664.41,2652.26,2661.01
582,rule1,否,做空,2025-05-29 09:14,2710.95,2025-05-29 22:14,2653.44,51,2.121,297.00,11.8800,1333.7989,是,是,2788.00,2642.86,,2702.42,2721.50,2702.37,2721.50,2721.50,2722.50,2704.72,2710.95
583,rule1,否,做多,2025-05-29 13:59,2722.80,2025-05-30 08:59,2696.52,75,-0.965,-135.15,-1.3515,1332.4474,是,是,2744.42,2557.07,,2724.30,2732.01,2721.59,2730.98,2730.98,2735.33,2716.21,2722.80
584,rule1,否,做多,2025-05-29 14:44,2725.34,2025-05-29 22:29,2622.17,30,-3.786,-530.00,-5.3000,1327.1474,否,否,2744.42,2621.92,,2723.61,2730.28,2722.99,2730.28,2730.27,2732.00,2721.45,2725.34
585,rule1,否,做空,2025-05-29 16:29,2721.19,2025-05-29 21:59,2657.05,21,2.357,330.00,3.3000,1330.4474,否,否,2744.42,2653.88,,2731.29,2731.96,2711.60,2724.63,2724.63,2732.30,2720.68,2721.19
586,rule1,否,做空,2025-05-30 00:14,2652.52,2025-05-30 08:59,2590.00,34,2.357,330.00,3.3000,1333.7474,是,是,2673.48,2557.07,,2649.77,2654.12,2639.02,2643.68,2643.68,2654.70,2640.44,2652.52
587,rule1,否,做多,2025-05-30 15:44,2626.57,2025-06-01 20:44,2601.21,211,-0.965,-135.15,-2.1624,1331.5850,是,是,2629.77,2468.56,,2622.10,2643.10,2622.10,2631.89,2631.88,2631.88,2620.03,2626.57
588,rule1,否,做空,2025-05-30 17:59,2615.08,2025-05-31 00:44,2553.44,26,2.357,330.00,5.2800,1336.8650,否,否,2628.10,2533.20,,2614.61,2615.35,2588.16,2602.16,2602.16,2617.79,2597.80,2615.08
589,rule1,否,做空,2025-05-30 18:14,2604.69,2025-05-31 00:44,2543.29,25,2.357,330.00,13.2000,1350.0650,否,否,2628.10,2533.20,,2602.16,2617.79,2597.80,2615.08,2615.07,2618.00,2604.07,2604.69
590,rule1,否,做多,2025-05-30 18:29,2617.24,2025-06-01 20:44,2591.97,200,-0.965,-135.15,-2.1624,1347.9026,是,是,2628.10,2468.56,,2615.07,2618.00,2604.07,2604.69,2604.70,2617.29,2602.97,2617.24
591,rule1,否,做空,2025-05-31 01:14,2552.02,2025-05-31 09:44,2491.87,33,2.357,330.00,5.2800,1353.1826,否,否,2589.85,2475.33,,2552.71,2552.90,2539.37,2540.82,2540.82,2560.00,2539.99,2552.02
592,rule1,否,做空,2025-05-31 04:59,2577.30,2025-05-31 07:14,2516.55,8,2.357,330.00,5.2800,1358.4626,否,否,2586.08,2513.29,,2572.61,2585.00,2569.17,2583.54,2583.54,2589.85,2575.50,2577.30
593,rule1,否,做空,2025-05-31 08:59,2519.90,2025-06-03 08:14,2544.23,284,-0.965,-135.15,-5.4060,1353.0566,是,是,2617.92,2468.56,,2515.49,2534.78,2515.49,2531.73,2531.72,2535.11,2516.80,2519.90
594,rule1,否,做多,2025-05-31 11:14,2496.04,2025-05-31 23:29,2548.99,48,2.121,297.00,4.7520,1357.8086,是,是,2550.14,2486.99,,2498.60,2502.00,2485.40,2490.22,2490.21,2496.84,2485.23,2496.04
595,rule1,否,做多,2025-06-01 00:44,2540.33,2025-06-03 07:14,2594.22,217,2.121,297.00,2.9700,1360.7786,是,是,2605.40,2468.56,,2537.99,2546.60,2537.99,2543.71,2543.70,2547.99,2536.45,2540.33
596,rule1,否,做空,2025-06-01 21:59,2493.84,2025-06-03 08:44,2517.91,138,-0.965,-135.15,-1.3515,1359.4271,是,是,2626.50,2475.00,,2491.12,2497.52,2490.44,2496.63,2496.63,2498.42,2493.02,2493.84
597,rule1,否,做多,2025-06-02 04:14,2522.40,2025-06-03 06:29,2575.91,104,2.121,297.00,2.9700,1362.3971,是,是,2584.42,2475.00,,2519.99,2527.10,2519.99,2526.38,2526.38,2526.89,2519.42,2522.40
598,rule1,否,做多,2025-06-03 10:14,2639.41,2025-06-06 03:29,2613.93,260,-0.965,-135.15,-2.1624,1360.2347,是,是,2679.88,2506.40,,2638.11,2649.91,2636.44,2646.10,2646.11,2648.00,2636.28,2639.41
599,rule1,否,做多,2025-06-03 16:29,2605.21,2025-06-04 23:29,2660.48,123,2.121,297.00,4.7520,1364.9867,是,是,2661.01,2575.00,,2610.00,2611.24,2596.56,2599.99,2600.00,2606.10,2594.79,2605.21
600,rule1,否,做多,2025-06-04 01:44,2619.51,2025-06-04 23:59,2675.08,88,2.121,297.00,2.9700,1367.9567,是,是,2679.88,2575.00,,2617.24,2627.39,2616.98,2623.77,2623.77,2624.50,2616.73,2619.51
601,rule1,否,做多,2025-06-04 03:44,2621.00,2025-06-04 23:59,2676.60,80,2.121,297.00,2.9700,1370.9267,是,是,2679.88,2575.00,,2620.80,2628.57,2619.74,2626.31,2626.30,2626.30,2619.00,2621.00
602,rule1,否,做空,2025-06-05 03:59,2623.72,2025-06-05 22:29,2568.06,73,2.121,297.00,2.9700,1373.8967,是,是,2640.86,2562.85,,2624.36,2631.72,2622.22,2631.00,2630.99,2633.21,2623.72,2623.72
603,rule1,否,做空,2025-06-05 10:29,2613.27,2025-06-06 00:29,2557.83,55,2.121,297.00,4.7520,1378.6487,是,是,2640.86,2557.36,,2608.49,2619.73,2608.49,2618.56,2618.57,2619.75,2612.31,2613.27
604,rule1,否,做空,2025-06-05 22:59,2587.78,2025-06-06 03:29,2526.78,17,2.357,330.00,5.2800,1383.9287,否,否,2602.49,2506.40,,2582.50,2596.25,2571.61,2593.81,2593.82,2615.70,2579.95,2587.78
605,rule1,否,做多,2025-06-06 05:14,2411.29,2025-06-06 14:29,2468.13,36,2.357,330.00,13.2000,1397.1287,否,否,2468.55,2381.49,,2419.11,2444.44,2393.47,2398.90,2398.91,2429.98,2391.66,2411.29
606,rule1,否,做空,2025-06-06 06:44,2425.13,2025-06-06 23:14,2448.54,65,-0.965,-135.15,-1.3515,1395.7772,是,是,2527.01,2381.49,,2412.39,2426.00,2409.64,2418.10,2418.09,2428.55,2416.90,2425.13
607,rule1,否,做多,2025-06-06 10:44,2417.80,2025-06-06 17:29,2474.79,26,2.357,330.00,13.2000,1408.9772,否,否,2482.27,2414.12,,2420.30,2420.30,2402.99,2406.50,2406.50,2419.10,2402.70,2417.80
608,rule1,否,做多,2025-06-06 12:14,2452.02,2025-06-06 21:59,2509.82,38,2.357,330.00,3.3000,1412.2772,否,否,2519.90,2446.68,,2449.24,2457.12,2448.91,2455.71,2455.70,2458.40,2448.81,2452.02
609,rule1,否,做多,2025-06-07 04:14,2493.04,2025-06-09 05:59,2545.93,198,2.121,297.00,4.7520,1417.0292,是,是,2548.63,2457.00,,2492.82,2495.55,2483.98,2484.02,2484.02,2494.86,2482.20,2493.04
610,rule1,否,做空,2025-06-07 05:59,2491.52,2025-06-10 05:14,2515.57,284,-0.965,-135.15,-1.3515,1415.6777,是,是,2627.00,2457.00,,2490.99,2498.26,2490.60,2498.25,2498.25,2499.12,2490.83,2491.52
611,rule1,否,做空,2025-06-07 15:14,2491.81,2025-06-10 05:14,2515.86,247,-0.965,-135.15,-2.1624,1413.5153,是,是,2627.00,2477.73,,2489.58,2501.47,2488.79,2501.34,2501.34,2502.00,2490.30,2491.81
612,rule1,否,做多,2025-06-07 20:59,2497.85,2025-06-10 00:29,2550.84,205,2.121,297.00,4.7520,1418.2673,是,是,2570.76,2477.73,,2498.31,2507.28,2497.23,2505.99,2506.00,2506.30,2496.61,2497.85
613,rule1,否,做多,2025-06-09 06:59,2507.99,2025-06-10 00:29,2561.20,69,2.121,297.00,2.9700,1421.2373,是,是,2570.76,2477.73,,2518.21,2520.47,2502.00,2512.59,2512.60,2513.90,2500.00,2507.99
614,rule1,否,做多,2025-06-10 01:14,2569.99,2025-06-10 05:29,2630.57,16,2.357,330.00,5.2800,1426.5173,否,否,2640.10,2561.31,,2567.96,2570.00,2557.20,2558.10,2558.09,2571.40,2555.88,2569.99
615,rule1,否,做空,2025-06-10 03:14,2580.19,2025-06-10 07:44,2677.87,17,-3.786,-530.00,-8.4800,1418.0373,否,否,2693.41,2573.23,,2576.41,2584.48,2572.32,2584.19,2584.19,2586.00,2578.11,2580.19
616,rule1,否,做多,2025-06-10 08:14,2691.40,2025-06-10 19:29,2748.50,44,2.121,297.00,4.7520,1422.7893,是,是,2763.00,2655.61,,2691.70,2693.99,2679.12,2680.13,2680.13,2695.00,2677.53,2691.40
617,rule1,否,做空,2025-06-10 15:44,2673.58,2025-06-10 19:44,2774.79,15,-3.786,-530.00,-8.4800,1414.3093,否,否,2798.76,2668.76,,2671.07,2684.47,2667.49,2682.99,2682.99,2685.46,2672.93,2673.58
618,rule1,否,做多,2025-06-10 17:14,2678.23,2025-06-10 19:29,2741.36,8,2.357,330.00,3.3000,1417.6093,否,否,2763.00,2674.52,,2680.06,2681.10,2672.90,2673.71,2673.70,2678.41,2672.76,2678.23
619,rule1,否,做多,2025-06-10 21:59,2743.68,2025-06-11 06:14,2808.35,32,2.357,330.00,13.2000,1430.8093,否,否,2817.84,2690.00,,2756.31,2761.77,2718.61,2720.90,2720.90,2747.92,2717.60,2743.68
620,rule1,否,做空,2025-06-10 23:29,2733.31,2025-06-11 22:44,2759.70,92,-0.965,-135.15,-2.1624,1428.6469,是,是,2856.68,2690.00,,2736.19,2750.00,2730.86,2747.82,2747.82,2754.38,2733.11,2733.31
621,rule1,否,做空,2025-06-10 23:59,2732.95,2025-06-13 04:44,2674.97,210,2.121,297.00,11.8800,1440.5269,是,是,2879.22,2642.48,,2733.31,2733.31,2690.00,2717.51,2717.51,2735.99,2715.55,2732.95
622,rule1,否,做空,2025-06-11 01:14,2741.50,2025-06-13 04:14,2683.34,203,2.121,297.00,4.7520,1445.2789,是,是,2879.22,2680.59,,2739.79,2742.99,2729.29,2730.81,2730.82,2743.30,2730.81,2741.50
623,rule1,否,做空,2025-06-11 06:44,2804.52,2025-06-12 06:29,2745.02,94,2.121,297.00,4.7520,1450.0309,是,是,2879.22,2743.75,,2803.72,2818.62,2799.58,2814.49,2814.49,2827.00,2803.20,2804.52
624,rule1,否,做空,2025-06-12 01:44,2853.22,2025-06-12 05:44,2785.97,15,2.357,330.00,13.2000,1463.2309,否,否,2854.45,2781.45,,2852.77,2868.96,2845.91,2867.62,2867.61,2872.71,2853.00,2853.22
625,rule1,否,做多,2025-06-12 05:59,2782.09,2025-06-13 04:59,2755.23,91,-0.965,-135.15,-5.4060,1457.8249,是,是,2786.26,2616.24,,2818.71,2819.38,2781.45,2797.51,2797.50,2803.92,2775.00,2782.09
626,rule1,否,做多,2025-06-12 13:14,2757.72,2025-06-13 08:14,2731.10,75,-0.965,-135.15,-2.1624,1455.6625,是,是,2777.21,2534.04,,2753.01,2763.00,2752.00,2762.50,2762.51,2762.51,2751.59,2757.72
627,rule1,否,做多,2025-06-13 04:29,2690.41,2025-06-13 08:14,2588.56,14,-3.786,-530.00,-8.4800,1447.1825,否,否,2693.29,2534.04,,2695.00,2703.60,2680.59,2684.92,2684.92,2695.53,2678.06,2690.41
628,rule1,否,做多,2025-06-13 05:44,2645.01,2025-06-13 08:14,2544.88,9,-3.786,-530.00,-21.2000,1425.9825,否,否,2658.81,2534.04,,2644.49,2659.56,2643.72,2659.55,2659.55,2660.00,2636.97,2645.01
629,rule1,否,做多,2025-06-13 12:29,2512.20,2025-06-14 00:14,2565.49,46,2.121,297.00,11.8800,1437.8625,是,是,2579.73,2492.00,,2514.32,2516.83,2498.20,2499.12,2499.11,2512.69,2495.22,2512.20
630,rule1,否,做多,2025-06-13 21:59,2543.00,2025-06-16 13:29,2596.95,253,2.121,297.00,11.8800,1449.7425,是,是,2598.00,2488.72,,2544.72,2562.00,2542.48,2559.31,2559.31,2559.41,2541.84,2543.00
631,rule1,否,做多,2025-06-13 22:44,2529.32,2025-06-16 13:29,2582.98,250,2.121,297.00,11.8800,1461.6225,是,是,2598.00,2488.72,,2529.44,2530.00,2505.63,2508.95,2508.96,2533.02,2502.90,2529.32
632,rule1,否,做多,2025-06-14 18:14,2527.12,2025-06-16 13:29,2580.73,172,2.121,297.00,2.9700,1464.5925,是,是,2598.00,2488.72,,2529.44,2529.99,2522.00,2523.00,2523.00,2527.80,2518.51,2527.12
633,rule1,否,做多,2025-06-14 20:14,2533.93,2025-06-16 13:29,2587.69,164,2.121,297.00,2.9700,1467.5625,是,是,2598.00,2488.72,,2531.38,2539.79,2530.58,2538.52,2538.51,2539.01,2530.26,2533.93
634,rule1,否,做空,2025-06-16 15:44,2627.35,2025-06-17 06:44,2571.61,59,2.121,297.00,2.9700,1470.5325,是,是,2680.34,2556.28,,2630.19,2632.63,2618.61,2624.31,2624.31,2632.99,2622.58,2627.35
635,rule1,否,做多,2025-06-17 04:14,2652.83,2025-06-17 06:59,2552.40,10,-3.786,-530.00,-5.3000,1465.2325,否,否,2680.34,2544.21,,2653.55,2661.65,2649.65,2660.53,2660.54,2661.00,2644.10,2652.83
636,rule1,否,做空,2025-06-17 07:29,2575.00,2025-06-17 23:14,2520.37,62,2.121,297.00,11.8800,1477.1125,是,是,2618.60,2509.36,,2570.29,2590.65,2560.00,2587.72,2587.72,2596.39,2570.21,2575.00
637,rule1,否,做多,2025-06-17 10:44,2573.31,2025-06-18 00:59,2548.47,56,-0.965,-135.15,-5.4060,1471.7065,是,是,2618.60,2459.21,,2579.33,2579.33,2561.80,2564.21,2564.21,2574.48,2558.60,2573.31
638,rule1,否,做空,2025-06-17 15:44,2579.39,2025-06-17 23:14,2518.59,29,2.357,330.00,5.2800,1476.9865,否,否,2586.50,2509.36,,2578.95,2581.40,2570.24,2570.31,2570.32,2581.54,2570.32,2579.39
639,rule1,否,做多,2025-06-17 18:59,2556.79,2025-06-18 00:59,2460.00,23,-3.786,-530.00,-21.2000,1455.7865,否,否,2567.97,2459.21,,2562.60,2563.80,2546.74,2548.90,2548.90,2557.32,2544.62,2556.79
640,rule1,否,做空,2025-06-18 08:14,2517.62,2025-06-21 01:29,2464.21,260,2.121,297.00,4.7520,1460.5385,是,是,2569.00,2406.29,,2518.04,2519.33,2509.50,2509.95,2509.95,2521.35,2509.95,2517.62
641,rule1,否,做空,2025-06-18 10:44,2519.40,2025-06-18 21:44,2465.95,43,2.121,297.00,2.9700,1463.5085,是,是,2548.42,2465.78,,2520.82,2528.99,2514.32,2526.80,2526.81,2529.62,2519.40,2519.40
642,rule1,否,做多,2025-06-19 01:44,2491.58,2025-06-19 18:29,2544.44,66,2.121,297.00,4.7520,1468.2605,是,否,2546.91,2470.50,,2489.72,2495.93,2480.11,2482.21,2482.21,2492.69,2467.12,2491.58
643,rule1,否,做多,2025-06-19 03:44,2501.60,2025-06-20 16:14,2554.67,145,2.121,297.00,11.8800,1480.1405,是,是,2566.67,2482.70,,2505.48,2508.73,2488.04,2488.86,2488.85,2503.67,2487.05,2501.60
644,rule1,否,做空,2025-06-19 08:14,2517.16,2025-06-21 01:29,2463.76,164,2.121,297.00,4.7520,1484.8925,是,是,2569.00,2406.29,,2516.34,2525.58,2515.96,2525.00,2525.00,2526.23,2516.67,2517.16
645,rule1,否,做多,2025-06-19 21:29,2524.25,2025-06-21 01:29,2499.88,111,-0.965,-135.15,-1.3515,1483.5410,是,是,2569.00,2406.29,,2525.50,2525.76,2519.35,2520.04,2520.04,2525.00,2517.13,2524.25
646,rule1,否,做多,2025-06-20 23:59,2493.78,2025-06-21 01:44,2399.37,6,-3.786,-530.00,-8.4800,1475.0610,否,否,2496.20,2367.36,,2496.60,2508.76,2491.50,2506.69,2506.69,2506.94,2487.56,2493.78
647,rule1,否,做空,2025-06-21 02:29,2418.99,2025-06-22 05:29,2367.67,107,2.121,297.00,4.7520,1479.8130,是,是,2448.80,2300.50,,2419.41,2429.60,2412.88,2428.20,2428.19,2433.98,2416.71,2418.99
648,rule1,否,做多,2025-06-21 05:59,2416.62,2025-06-22 05:29,2393.29,93,-0.965,-135.15,-2.1624,1477.6506,是,是,2448.80,2300.50,,2416.72,2426.60,2415.20,2424.00,2424.00,2427.26,2414.90,2416.62
649,rule1,否,做多,2025-06-21 06:59,2391.00,2025-06-21 17:44,2441.72,42,2.121,297.00,2.9700,1480.6206,是,否,2444.57,2383.60,,2403.79,2408.93,2388.30,2397.30,2397.30,2397.80,2381.96,2391.00
650,rule1,否,做空,2025-06-21 13:44,2423.28,2025-06-22 05:29,2371.87,62,2.121,297.00,2.9700,1483.5906,是,是,2448.80,2300.50,,2420.28,2426.90,2420.27,2426.61,2426.60,2427.00,2422.55,2423.28
651,rule1,否,做空,2025-06-21 23:14,2423.63,2025-06-22 05:29,2366.50,24,2.357,330.00,3.3000,1486.8906,否,否,2428.23,2300.50,,2425.21,2425.21,2417.84,2419.68,2419.68,2427.55,2419.43,2423.63
652,rule1,否,做空,2025-06-22 06:14,2300.44,2025-06-22 07:44,2246.22,5,2.357,330.00,13.2000,1500.0906,否,否,2307.00,2216.00,,2298.80,2303.07,2274.43,2281.80,2281.80,2308.00,2279.50,2300.44
653,rule1,否,做多,2025-06-22 10:14,2273.70,2025-06-22 22:29,2251.75,48,-0.965,-135.15,-2.1624,1497.9282,是,是,2298.22,2156.21,,2277.30,2284.75,2265.03,2266.50,2266.51,2285.45,2254.20,2273.70
654,rule1,否,做多,2025-06-22 10:44,2260.29,2025-06-22 22:29,2238.47,46,-0.965,-135.15,-2.1624,1495.7658,是,是,2298.22,2156.21,,2273.71,2275.59,2255.20,2265.83,2265.84,2266.30,2246.25,2260.29
655,rule1,否,做空,2025-06-22 10:59,2265.50,2025-06-22 21:29,2217.44,41,2.121,297.00,2.9700,1498.7358,是,是,2298.22,2161.36,,2265.84,2266.30,2246.25,2260.29,2260.30,2271.86,2255.64,2265.50
656,rule1,否,做空,2025-06-22 11:14,2268.50,2025-06-22 21:29,2215.03,40,2.357,330.00,3.3000,1502.0358,是,是,2298.22,2161.36,,2260.30,2271.86,2255.64,2265.50,2265.49,2275.73,2265.18,2268.50
657,rule1,否,做空,2025-06-22 21:59,2199.93,2025-06-23 04:14,2148.07,24,2.357,330.00,13.2000,1515.2358,否,否,2219.95,2118.29,,2195.75,2207.42,2177.30,2182.70,2182.62,2207.72,2180.28,2199.93
658,rule1,否,做空,2025-06-22 22:14,2190.41,2025-06-23 04:14,2138.78,23,2.357,330.00,13.2000,1528.4358,否,否,2219.95,2118.29,,2182.62,2207.72,2180.28,2199.93,2199.93,2212.21,2189.67,2190.41
659,rule1,否,做空,2025-06-23 00:14,2181.27,2025-06-23 04:14,2129.85,15,2.357,330.00,3.3000,1531.7358,否,否,2219.95,2118.29,,2180.76,2186.00,2168.68,2174.91,2174.90,2188.34,2173.45,2181.27
660,rule1,否,做多,2025-06-23 01:59,2192.28,2025-06-23 08:44,2243.96,26,2.357,330.00,3.3000,1535.0358,否,否,2254.60,2111.89,,2190.35,2199.45,2189.70,2196.18,2196.18,2204.40,2188.98,2192.28
661,rule1,否,做多,2025-06-23 05:44,2187.06,2025-06-23 08:29,2238.61,10,2.357,330.00,5.2800,1540.3158,否,否,2239.28,2173.96,,2189.16,2195.38,2178.67,2179.64,2179.64,2187.48,2173.61,2187.06
662,rule1,否,做空,2025-06-23 05:59,2179.11,2025-06-23 22:14,2200.15,64,-0.965,-135.15,-2.1624,1538.1534,是,是,2313.53,2176.83,,2179.64,2187.48,2173.61,2187.06,2187.06,2190.20,2173.96,2179.11
663,rule1,否,做空,2025-06-23 08:59,2240.93,2025-06-24 00:44,2193.39,62,2.121,297.00,11.8800,1550.0334,是,是,2313.53,2188.00,,2233.66,2254.60,2225.52,2251.93,2251.94,2260.42,2238.10,2240.93
664,rule1,否,做多,2025-06-23 09:44,2235.08,2025-06-23 21:44,2282.50,47,2.121,297.00,4.7520,1554.7854,是,是,2301.45,2227.89,,2237.49,2238.63,2229.62,2229.91,2229.90,2236.00,2225.00,2235.08
665,rule1,否,做多,2025-06-23 10:29,2242.02,2025-06-23 21:44,2289.58,44,2.121,297.00,4.7520,1559.5374,是,是,2301.45,2227.89,,2246.11,2247.81,2236.66,2237.91,2237.92,2243.26,2233.71,2242.02
666,rule1,否,做多,2025-06-24 00:44,2220.86,2025-06-24 01:29,2273.21,2,2.357,330.00,13.2000,1572.7374,否,否,2284.15,2210.16,,2229.85,2236.29,2207.03,2210.67,2210.67,2227.29,2188.00,2220.86
667,rule1,否,做多,2025-06-24 06:44,2395.30,2025-06-24 17:29,2446.11,42,2.121,297.00,11.8800,1584.6174,是,是,2449.14,2376.11,,2404.00,2438.68,2391.13,2426.23,2426.23,2432.00,2385.00,2395.30
668,rule1,否,做空,2025-06-24 19:44,2408.04,2025-07-03 00:14,2431.29,785,-0.965,-135.15,-2.1624,1582.4550,是,是,2539.50,2373.00,,2409.70,2418.30,2397.72,2417.70,2417.69,2421.20,2404.18,2408.04
669,rule1,否,做空,2025-06-24 23:59,2438.10,2025-06-27 09:14,2386.38,228,2.121,297.00,2.9700,1585.4250,是,是,2520.92,2382.53,,2436.72,2441.35,2425.01,2429.41,2429.41,2454.73,2426.70,2438.10
670,rule1,否,做多,2025-06-25 06:14,2438.89,2025-06-26 10:59,2490.63,114,2.121,297.00,4.7520,1590.1770,是,是,2502.00,2389.69,,2437.40,2446.31,2437.39,2445.24,2445.23,2445.23,2434.02,2438.89
671,rule1,否,做多,2025-06-25 07:29,2436.99,2025-06-26 10:59,2488.69,109,2.121,297.00,4.7520,1594.9290,是,是,2502.00,2389.69,,2441.61,2442.63,2430.73,2432.18,2432.17,2437.00,2430.70,2436.99
672,rule1,否,做多,2025-06-26 16:29,2490.13,2025-07-02 09:29,2466.09,547,-0.965,-135.15,-2.1624,1592.7666,是,是,2525.00,2373.00,,2489.88,2498.50,2489.67,2498.50,2498.50,2500.40,2489.49,2490.13
673,rule1,否,做多,2025-06-26 20:14,2445.00,2025-06-30 06:59,2496.87,330,2.121,297.00,2.9700,1595.7366,是,是,2510.47,2382.53,,2443.81,2452.78,2443.10,2450.36,2450.35,2454.77,2441.82,2445.00
674,rule1,否,做多,2025-06-27 21:14,2435.42,2025-06-30 06:44,2487.09,229,2.121,297.00,4.7520,1600.4886,是,是,2495.00,2388.29,,2438.56,2440.91,2427.25,2429.97,2429.97,2435.42,2425.38,2435.42
675,rule1,否,做空,2025-06-30 07:14,2506.95,2025-06-30 17:59,2453.77,42,2.121,297.00,4.7520,1605.2406,是,否,2524.30,2451.48,,2492.85,2510.47,2490.85,2501.72,2501.72,2525.00,2501.72,2506.95
676,rule1,否,做多,2025-06-30 21:44,2463.46,2025-07-01 04:29,2521.53,26,2.357,330.00,5.2800,1610.5206,否,否,2522.17,2431.00,,2463.93,2474.48,2463.29,2473.24,2473.24,2474.66,2459.70,2463.46
677,rule1,否,做多,2025-07-01 23:44,2421.51,2025-07-02 23:14,2472.88,93,2.121,297.00,2.9700,1613.4906,是,是,2502.85,2373.00,,2419.21,2425.87,2418.98,2425.05,2425.05,2431.80,2418.58,2421.51
678,rule1,否,做空,2025-07-02 05:29,2413.56,2025-07-03 00:14,2436.86,74,-0.965,-135.15,-2.1624,1611.3282,是,是,2539.50,2373.00,,2415.08,2415.08,2404.22,2405.99,2406.00,2418.35,2405.54,2413.56
679,rule1,否,做多,2025-07-03 01:44,2565.00,2025-07-03 21:44,2619.41,79,2.121,297.00,11.8800,1623.2082,是,是,2635.01,2552.28,,2564.16,2589.28,2564.15,2581.09,2581.09,2583.44,2555.15,2565.00
680,rule1,否,做空,2025-07-03 03:29,2582.61,2025-07-04 16:14,2527.82,146,2.121,297.00,4.7520,1627.9602,是,是,2635.50,2527.37,,2582.38,2583.42,2567.38,2573.42,2573.43,2585.45,2571.18,2582.61
681,rule1,否,做多,2025-07-03 12:14,2566.01,2025-07-03 21:44,2626.49,37,2.357,330.00,3.3000,1631.2602,是,是,2635.01,2564.87,,2568.40,2568.41,2560.00,2561.23,2561.22,2566.50,2559.34,2566.01
682,rule1,否,做多,2025-07-03 17:14,2597.98,2025-07-05 00:29,2572.90,124,-0.965,-135.15,-2.1624,1629.0978,是,是,2635.50,2474.56,,2598.09,2598.33,2587.64,2588.37,2588.37,2597.99,2586.73,2597.98
683,rule1,否,做空,2025-07-04 01:29,2572.76,2025-07-04 22:14,2518.18,82,2.121,297.00,4.7520,1633.8498,是,是,2603.60,2510.52,,2572.05,2580.00,2572.00,2580.00,2579.99,2581.00,2572.39,2572.76
684,rule1,否,做空,2025-07-04 16:59,2547.00,2025-07-05 00:14,2486.96,28,2.357,330.00,5.2800,1639.1298,否,否,2558.66,2481.87,,2544.98,2553.88,2541.79,2553.84,2553.84,2554.08,2545.25,2547.00
685,rule1,否,做多,2025-07-07 00:14,2551.28,2025-07-09 01:14,2605.40,195,2.121,297.00,2.9700,1642.0998,是,是,2620.00,2512.00,,2552.13,2558.72,2550.08,2558.72,2558.71,2560.81,2550.00,2551.28
686,rule1,否,做多,2025-07-07 01:29,2551.61,2025-07-09 01:14,2605.74,190,2.121,297.00,2.9700,1645.0698,是,是,2620.00,2512.00,,2552.13,2552.49,2544.84,2545.99,2545.99,2552.50,2543.78,2551.61
687,rule1,否,做空,2025-07-07 06:14,2596.07,2025-07-07 21:29,2541.00,60,2.121,297.00,4.7520,1649.8218,是,是,2599.56,2535.77,,2596.02,2598.49,2582.81,2587.69,2587.70,2605.00,2587.70,2596.07
688,rule1,否,做多,2025-07-07 07:44,2571.12,2025-07-09 01:59,2625.66,168,2.121,297.00,4.7520,1654.5738,是,是,2628.21,2512.00,,2572.99,2573.49,2563.84,2564.87,2564.87,2571.50,2562.27,2571.12
689,rule1,否,做多,2025-07-08 01:14,2531.13,2025-07-08 19:14,2584.83,71,2.121,297.00,4.7520,1659.3258,是,是,2585.38,2520.53,,2535.44,2535.99,2522.49,2524.21,2524.20,2531.73,2517.00,2531.13
690,rule1,否,做空,2025-07-08 22:44,2578.81,2025-07-10 02:14,2603.70,109,-0.965,-135.15,-1.3515,1657.9743,是,是,2720.00,2557.86,,2576.05,2579.56,2566.35,2570.34,2570.34,2580.00,2569.65,2578.81
691,rule1,否,做空,2025-07-09 03:59,2610.61,2025-07-10 03:44,2635.81,94,-0.965,-135.15,-1.3515,1656.6228,是,是,2764.37,2589.78,,2612.00,2612.59,2601.57,2606.17,2606.17,2612.64,2603.88,2610.61
692,rule1,否,做多,2025-07-09 05:14,2606.90,2025-07-09 20:29,2662.20,60,2.121,297.00,4.7520,1661.3748,是,是,2664.50,2589.78,,2607.66,2607.66,2598.41,2598.42,2598.42,2606.90,2596.85,2606.90
693,rule1,否,做多,2025-07-09 08:44,2610.19,2025-07-09 20:59,2665.56,48,2.121,297.00,2.9700,1664.3448,是,是,2667.01,2589.78,,2610.12,2610.94,2604.13,2604.14,2604.13,2610.19,2603.25,2610.19
694,rule1,否,做多,2025-07-10 02:59,2718.33,2025-07-10 03:59,2782.40,3,2.357,330.00,3.3000,1667.6448,否,否,2795.74,2717.02,,2719.12,2721.19,2710.00,2711.11,2711.11,2719.27,2708.78,2718.33
