trade_id,strategy,contain,direction,entry_time,entry_price,exit_time,exit_price,bars_held,price_change_%,contract_return_%,pnl_usdt,cum_pnl_usdt,trailing_activated,weak,highest,lowest,trail_price_at_exit,k1_open,k1_high,k1_low,k1_close,k2_open,k2_high,k2_low,k2_close
670,rule1,否,做空,2025-05-12 20:59,2485.65,2025-05-13 02:29,2427.06,21,2.357,330.00,5.2800,237.8658,否,否,2500.36,2415.30,,2469.75,2487.44,2468.77,2480.03,2480.04,2496.00,2474.37,2485.65
672,rule1,否,做空,2025-05-12 22:59,2485.85,2025-05-13 02:29,2427.25,13,2.357,330.00,5.2800,243.1458,否,否,2500.36,2415.30,,2483.63,2496.74,2482.80,2492.00,2492.01,2497.52,2485.57,2485.85
669,rule1,否,做空,2025-05-12 19:14,2451.69,2025-05-13 07:29,2475.36,48,-0.965,-135.15,-5.4060,237.7398,是,是,2500.36,2415.30,,2448.09,2454.42,2406.63,2435.05,2435.05,2456.84,2428.89,2451.69
671,rule1,否,做多,2025-05-12 21:44,2479.91,2025-05-13 08:29,2455.97,42,-0.965,-135.15,-2.1624,235.5774,是,是,2500.36,2415.30,,2477.90,2484.89,2468.88,2468.96,2468.95,2481.84,2467.32,2479.91
673,rule1,否,做多,2025-05-13 02:29,2446.45,2025-05-13 11:29,2504.12,35,2.357,330.00,13.2000,248.7774,否,否,2509.30,2418.23,,2453.11,2460.54,2434.21,2437.41,2437.42,2446.77,2415.30,2446.45
674,rule1,否,做空,2025-05-13 02:44,2433.21,2025-05-13 11:44,2511.51,35,-3.218,-450.50,-7.2080,241.5694,是,是,2525.50,2418.23,,2437.42,2446.77,2415.30,2446.45,2446.45,2447.10,2432.68,2433.21
675,rule1,否,做多,2025-05-13 07:44,2464.33,2025-05-13 11:44,2522.42,15,2.357,330.00,3.3000,244.8694,否,否,2525.50,2451.25,,2463.80,2480.00,2463.79,2470.50,2470.50,2473.76,2462.30,2464.33
676,rule1,否,做多,2025-05-13 14:29,2552.01,2025-05-13 17:14,2612.16,10,2.357,330.00,13.2000,258.0694,否,否,2615.00,2532.01,,2549.66,2555.90,2529.50,2537.08,2537.04,2557.00,2526.74,2552.01
677,rule1,否,做空,2025-05-13 18:44,2628.64,2025-05-13 19:59,2728.15,4,-3.786,-530.00,-5.3000,252.7694,否,否,2738.50,2628.00,,2616.06,2630.32,2611.20,2622.43,2622.44,2650.00,2619.49,2628.64
678,rule1,否,做多,2025-05-13 19:59,2690.94,2025-05-14 06:29,2664.96,41,-0.965,-135.15,-5.4060,247.3634,是,是,2725.99,2622.99,,2696.05,2716.59,2687.58,2713.61,2713.61,2738.50,2671.62,2690.94
679,rule1,否,做多,2025-05-13 23:44,2677.92,2025-05-14 08:59,2591.75,36,-3.218,-450.50,-7.2080,240.1554,是,是,2725.99,2587.67,,2680.93,2683.26,2666.49,2668.09,2668.09,2677.92,2665.37,2677.92
680,rule1,否,做多,2025-05-14 00:44,2685.52,2025-05-14 08:59,2599.10,32,-3.218,-450.50,-4.5050,235.6504,是,是,2725.99,2587.67,,2683.42,2699.53,2678.90,2689.28,2689.27,2697.18,2678.73,2685.52
681,rule1,否,做多,2025-05-14 02:44,2654.18,2025-05-14 13:14,2628.56,41,-0.965,-135.15,-5.4060,230.2444,是,是,2687.75,2577.48,,2654.92,2669.50,2635.21,2639.05,2639.13,2654.92,2629.47,2654.18
683,rule1,否,做多,2025-05-14 12:59,2613.18,2025-05-14 23:29,2587.95,41,-0.965,-135.15,-1.3515,228.8929,是,是,2627.23,2547.26,,2625.57,2628.80,2611.74,2618.69,2618.68,2620.42,2605.02,2613.18
682,rule1,否,做空,2025-05-14 09:44,2602.62,2025-05-15 00:29,2627.74,58,-0.965,-135.15,-2.1624,226.7305,是,是,2647.03,2547.26,,2597.53,2608.30,2591.67,2608.01,2608.01,2610.73,2599.38,2602.62
685,rule1,否,做空,2025-05-14 14:14,2590.71,2025-05-15 00:44,2615.72,41,-0.965,-135.15,-5.4060,221.3245,是,是,2647.03,2547.26,,2590.20,2606.52,2578.33,2606.34,2606.35,2606.56,2587.81,2590.71
684,rule1,否,做多,2025-05-14 13:59,2606.34,2025-05-15 01:59,2581.18,47,-0.965,-135.15,-5.4060,215.9185,是,是,2647.03,2547.26,,2612.00,2627.23,2584.47,2590.19,2590.20,2606.52,2578.33,2606.34
686,rule1,否,做多,2025-05-15 03:14,2585.75,2025-05-15 13:44,2560.79,41,-0.965,-135.15,-1.3515,214.5670,是,是,2596.49,2515.69,,2585.54,2598.02,2584.13,2591.13,2591.13,2594.65,2583.67,2585.75
687,rule1,否,做空,2025-05-15 10:29,2540.55,2025-05-15 14:59,2480.67,17,2.357,330.00,5.2800,219.8470,否,否,2579.61,2476.03,,2539.31,2541.82,2522.81,2529.62,2529.62,2545.00,2528.91,2540.55
689,rule1,否,做多,2025-05-15 14:29,2516.28,2025-05-15 16:59,2575.59,9,2.357,330.00,3.3000,223.1470,否,否,2599.98,2476.03,,2531.36,2541.24,2513.13,2525.13,2525.13,2532.65,2508.01,2516.28
690,rule1,否,做空,2025-05-15 17:29,2595.32,2025-05-15 18:44,2534.14,4,2.357,330.00,13.2000,236.3470,否,否,2595.32,2524.68,,2599.06,2599.92,2580.78,2584.89,2584.90,2603.59,2584.90,2595.32
688,rule1,否,做多,2025-05-15 12:59,2553.00,2025-05-15 23:29,2528.35,41,-0.965,-135.15,-5.4060,230.9410,是,是,2603.59,2476.03,,2550.86,2579.61,2548.96,2566.24,2566.23,2567.00,2544.65,2553.00
692,rule1,否,做多,2025-05-15 19:29,2525.11,2025-05-16 04:14,2584.63,34,2.357,330.00,13.2000,244.1410,否,否,2589.45,2512.06,,2525.01,2544.42,2522.61,2541.27,2541.26,2548.00,2511.77,2525.11
691,rule1,否,做空,2025-05-15 19:14,2541.27,2025-05-16 05:44,2565.80,41,-0.965,-135.15,-5.4060,238.7350,是,是,2596.18,2511.77,,2541.83,2543.87,2521.00,2525.00,2525.01,2544.42,2522.61,2541.27
693,rule1,否,做多,2025-05-15 20:29,2536.32,2025-05-16 05:44,2596.10,36,2.357,330.00,5.2800,244.0150,否,否,2596.18,2512.06,,2531.00,2544.50,2520.41,2521.62,2521.62,2540.99,2515.91,2536.32
694,rule1,否,做空,2025-05-16 00:29,2549.91,2025-05-16 10:59,2574.53,41,-0.965,-135.15,-1.3515,242.6635,是,是,2628.78,2534.20,,2548.70,2556.92,2543.70,2555.90,2555.90,2559.60,2545.99,2549.91
695,rule1,否,做空,2025-05-16 11:29,2625.43,2025-05-16 20:59,2563.54,37,2.357,330.00,3.3000,245.9635,否,否,2628.30,2562.10,,2625.06,2634.00,2622.02,2630.59,2630.60,2649.31,2625.21,2625.43
696,rule1,否,做空,2025-05-16 13:29,2599.81,2025-05-16 22:59,2538.53,37,2.357,330.00,5.2800,251.2435,否,否,2616.28,2529.40,,2598.50,2610.00,2594.50,2607.36,2607.36,2614.84,2599.46,2599.81
697,rule1,否,做空,2025-05-16 16:14,2588.00,2025-05-17 00:14,2527.00,31,2.357,330.00,3.3000,254.5435,否,否,2595.25,2516.01,,2588.30,2595.84,2586.44,2594.93,2594.93,2602.01,2588.00,2588.00
698,rule1,否,做多,2025-05-16 21:44,2575.65,2025-05-17 01:59,2478.14,16,-3.786,-530.00,-21.2000,233.3435,否,否,2577.20,2458.91,,2582.90,2582.90,2567.38,2568.31,2568.30,2578.00,2550.00,2575.65
699,rule1,否,做多,2025-05-17 01:29,2496.45,2025-05-17 12:59,2472.35,45,-0.965,-135.15,-2.1624,231.1811,是,是,2513.51,2452.60,,2501.01,2501.01,2486.41,2489.47,2489.48,2496.65,2478.99,2496.45
700,rule1,否,做多,2025-05-17 05:44,2489.44,2025-05-17 16:29,2465.41,42,-0.965,-135.15,-2.1624,229.0187,是,是,2506.29,2446.42,,2503.66,2506.53,2487.54,2495.62,2495.62,2497.69,2487.50,2489.44
701,rule1,否,做多,2025-05-17 06:44,2491.00,2025-05-17 17:14,2466.95,41,-0.965,-135.15,-2.1624,226.8563,是,是,2506.29,2446.42,,2496.20,2496.22,2484.00,2485.50,2485.50,2491.00,2482.20,2491.00
702,rule1,否,做空,2025-05-17 08:14,2487.27,2025-05-18 05:59,2511.28,86,-0.965,-135.15,-1.3515,225.5048,是,是,2515.44,2446.42,,2487.44,2492.90,2481.62,2492.89,2492.90,2493.93,2485.28,2487.27
704,rule1,否,做多,2025-05-17 16:59,2467.69,2025-05-18 08:14,2520.04,60,2.121,297.00,4.7520,230.2568,是,是,2528.55,2453.26,,2468.10,2468.17,2451.33,2459.84,2459.83,2467.70,2448.27,2467.69
705,rule1,否,做多,2025-05-17 19:14,2475.12,2025-05-18 08:14,2527.63,51,2.121,297.00,4.7520,235.0088,是,是,2528.55,2453.26,,2477.14,2477.14,2463.20,2467.09,2467.10,2475.80,2462.06,2475.12
703,rule1,否,做多,2025-05-17 13:14,2477.89,2025-05-18 13:59,2530.46,98,2.121,297.00,4.7520,239.7608,是,是,2545.00,2446.42,,2480.40,2480.40,2470.21,2472.33,2472.34,2477.99,2461.20,2477.89
708,rule1,否,做空,2025-05-18 16:59,2573.80,2025-05-18 17:29,2513.13,1,2.357,330.00,3.3000,243.0608,否,否,2575.50,2512.69,,2564.25,2574.18,2558.14,2570.28,2570.28,2583.14,2566.82,2573.80
706,rule1,否,做空,2025-05-18 08:44,2518.07,2025-05-18 18:14,2458.72,37,2.357,330.00,3.3000,246.3608,是,是,2587.61,2455.27,,2519.29,2526.59,2515.57,2525.72,2525.71,2528.35,2517.33,2518.07
707,rule1,否,做空,2025-05-18 14:14,2529.99,2025-05-18 18:14,2470.35,15,2.357,330.00,13.2000,259.5608,否,否,2587.61,2455.27,,2518.09,2545.00,2514.32,2542.18,2542.19,2550.32,2529.56,2529.99
709,rule1,否,做多,2025-05-18 23:29,2452.10,2025-05-18 23:59,2509.90,1,2.357,330.00,13.2000,272.7608,否,否,2511.27,2447.80,,2454.90,2454.99,2436.22,2440.87,2440.87,2453.13,2435.64,2452.10
711,rule1,否,做多,2025-05-19 04:59,2365.81,2025-05-19 08:29,2421.58,13,2.357,330.00,13.2000,285.9608,否,否,2422.69,2348.38,,2394.47,2398.57,2365.03,2378.79,2378.79,2380.39,2352.00,2365.81
710,rule1,否,做多,2025-05-19 03:44,2383.52,2025-05-19 13:44,2439.70,39,2.357,330.00,3.3000,289.2608,是,是,2441.00,2348.38,,2386.09,2399.63,2383.41,2392.32,2392.32,2395.99,2381.90,2383.52
714,rule1,否,做多,2025-05-19 09:14,2401.10,2025-05-19 15:14,2457.70,23,2.357,330.00,5.2800,294.5408,否,否,2460.40,2383.80,,2397.59,2409.14,2396.20,2405.02,2405.02,2412.82,2390.32,2401.10
712,rule1,否,做空,2025-05-19 08:29,2406.10,2025-05-19 16:59,2483.52,33,-3.218,-450.50,-4.5050,290.0358,是,是,2510.20,2383.80,,2403.74,2409.74,2390.12,2409.55,2409.54,2422.69,2404.71,2406.10
713,rule1,否,做空,2025-05-19 08:59,2405.02,2025-05-19 16:59,2482.41,31,-3.218,-450.50,-7.2080,282.8278,是,是,2510.20,2383.80,,2406.11,2407.36,2394.69,2397.60,2397.59,2409.14,2396.20,2405.02
715,rule1,否,做多,2025-05-19 17:44,2517.00,2025-05-20 02:29,2576.33,34,2.357,330.00,5.2800,288.1078,否,否,2583.10,2472.20,,2518.62,2535.73,2516.99,2528.24,2528.24,2531.00,2512.80,2517.00
716,rule1,否,做多,2025-05-19 18:14,2511.50,2025-05-20 02:29,2570.70,32,2.357,330.00,5.2800,293.3878,否,否,2583.10,2472.20,,2517.01,2521.74,2502.44,2505.00,2505.00,2516.09,2501.49,2511.50
718,rule1,否,做多,2025-05-20 02:59,2567.00,2025-05-20 12:44,2484.40,38,-3.218,-450.50,-7.2080,286.1798,是,是,2580.28,2478.68,,2566.11,2588.63,2566.10,2575.78,2575.78,2581.83,2558.68,2567.00
717,rule1,否,做空,2025-05-20 00:29,2531.91,2025-05-20 13:44,2478.20,52,2.121,297.00,11.8800,298.0598,是,是,2588.63,2467.41,,2528.14,2545.67,2522.92,2543.60,2543.60,2563.96,2529.85,2531.91
720,rule1,否,做多,2025-05-20 15:14,2477.39,2025-05-20 23:29,2535.79,32,2.357,330.00,5.2800,303.3398,否,否,2541.03,2442.40,,2478.41,2484.33,2468.75,2469.20,2469.20,2478.87,2468.00,2477.39
719,rule1,否,做空,2025-05-20 14:29,2473.47,2025-05-21 00:59,2497.35,41,-0.965,-135.15,-1.3515,301.9883,是,是,2541.03,2442.40,,2475.70,2483.74,2466.82,2470.24,2470.24,2489.99,2467.58,2473.47
721,rule1,否,做多,2025-05-20 21:44,2505.22,2025-05-21 05:14,2564.27,29,2.357,330.00,3.3000,305.2883,否,否,2566.66,2488.30,,2503.04,2512.61,2495.82,2497.43,2497.44,2505.78,2490.00,2505.22
722,rule1,否,做多,2025-05-20 23:59,2524.19,2025-05-21 05:29,2583.69,21,2.357,330.00,5.2800,310.5683,否,否,2594.82,2509.00,,2528.89,2530.80,2516.83,2518.40,2518.39,2527.00,2514.00,2524.19
723,rule1,否,做多,2025-05-21 01:59,2534.14,2025-05-21 05:29,2593.87,13,2.357,330.00,3.3000,313.8683,否,否,2594.82,2509.00,,2535.13,2549.00,2533.30,2541.70,2541.70,2545.22,2532.62,2534.14
724,rule1,否,做空,2025-05-21 05:59,2593.61,2025-05-21 09:14,2532.47,12,2.357,330.00,3.3000,317.1683,否,否,2615.95,2526.27,,2580.61,2593.86,2580.61,2586.43,2586.43,2599.93,2580.63,2593.61
726,rule1,否,做多,2025-05-21 09:59,2524.00,2025-05-21 16:29,2583.49,25,2.357,330.00,3.3000,320.4683,否,否,2585.32,2515.38,,2527.13,2532.14,2518.25,2519.85,2519.84,2525.66,2517.72,2524.00
725,rule1,否,做多,2025-05-21 08:29,2552.51,2025-05-21 16:44,2612.68,32,2.357,330.00,5.2800,325.7483,否,否,2615.34,2515.38,,2551.87,2562.15,2550.26,2560.53,2560.53,2560.53,2547.05,2552.51
727,rule1,否,做空,2025-05-21 15:14,2564.94,2025-05-21 17:29,2504.48,8,2.357,330.00,13.2000,338.9483,否,否,2615.34,2474.26,,2551.28,2581.04,2547.51,2580.50,2580.50,2582.18,2557.28,2564.94
728,rule1,否,做多,2025-05-21 18:59,2475.05,2025-05-21 22:59,2533.39,15,2.357,330.00,13.2000,352.1483,否,否,2543.37,2463.46,,2473.79,2497.10,2473.40,2495.89,2495.90,2496.38,2472.76,2475.05
729,rule1,否,做多,2025-05-21 20:44,2498.99,2025-05-21 23:29,2557.89,10,2.357,330.00,3.3000,355.4483,否,否,2597.92,2486.25,,2500.81,2511.60,2498.47,2508.29,2508.29,2509.79,2496.67,2498.99
730,rule1,否,做多,2025-05-21 20:59,2508.83,2025-05-21 23:29,2567.97,9,2.357,330.00,5.2800,360.7283,否,否,2597.92,2498.07,,2508.29,2509.79,2496.67,2498.99,2498.99,2508.83,2486.25,2508.83
731,rule1,否,做多,2025-05-21 21:44,2508.91,2025-05-21 23:29,2568.05,6,2.357,330.00,13.2000,373.9283,否,否,2597.92,2500.46,,2514.60,2515.14,2501.41,2501.42,2501.41,2511.19,2498.07,2508.91
733,rule1,否,做多,2025-05-22 06:59,2609.30,2025-05-22 08:29,2670.80,5,2.357,330.00,5.2800,379.2083,否,否,2681.27,2604.25,,2610.50,2618.90,2605.31,2618.41,2618.40,2623.45,2605.28,2609.30
734,rule1,否,做多,2025-05-22 07:14,2622.00,2025-05-22 09:29,2683.80,8,2.357,330.00,5.2800,384.4883,否,否,2692.99,2612.77,,2618.40,2623.45,2605.28,2609.30,2609.30,2622.98,2604.25,2622.00
732,rule1,否,做空,2025-05-22 04:59,2628.11,2025-05-22 15:29,2653.48,41,-0.965,-135.15,-5.4060,379.0823,是,是,2692.99,2602.78,,2622.15,2635.96,2614.11,2635.54,2635.54,2638.50,2625.45,2628.11
735,rule1,否,做空,2025-05-22 12:59,2657.70,2025-05-23 01:44,2683.36,50,-0.965,-135.15,-1.3515,377.7308,是,是,2694.00,2623.14,,2646.27,2658.12,2638.69,2652.02,2652.02,2661.58,2651.00,2657.70
737,rule1,否,做多,2025-05-22 13:44,2643.31,2025-05-23 02:14,2699.39,49,2.121,297.00,2.9700,380.7008,是,是,2703.71,2626.37,,2644.48,2654.30,2639.69,2651.76,2651.76,2660.45,2623.14,2643.31
736,rule1,否,做多,2025-05-22 13:29,2651.76,2025-05-23 02:29,2708.02,51,2.121,297.00,11.8800,392.5808,是,是,2734.23,2623.14,,2657.70,2659.20,2641.50,2644.48,2644.48,2654.30,2639.69,2651.76
738,rule1,否,做多,2025-05-22 20:44,2641.96,2025-05-23 02:29,2704.23,22,2.357,330.00,5.2800,397.8608,否,否,2734.23,2627.85,,2646.44,2646.65,2634.16,2637.20,2637.20,2643.87,2630.01,2641.96
739,rule1,否,做多,2025-05-23 02:59,2705.32,2025-05-23 11:59,2618.27,35,-3.218,-450.50,-7.2080,390.6528,是,是,2730.85,2551.00,,2722.26,2732.76,2704.10,2712.69,2712.69,2720.46,2697.26,2705.32
740,rule1,否,做空,2025-05-23 13:59,2582.28,2025-05-23 23:14,2521.41,36,2.357,330.00,13.2000,403.8528,否,否,2591.95,2520.79,,2559.75,2582.65,2557.12,2574.18,2574.18,2584.35,2564.49,2582.28
741,rule1,否,做多,2025-05-23 16:29,2568.96,2025-05-24 02:59,2544.16,41,-0.965,-135.15,-2.1624,401.6904,是,是,2587.18,2503.66,,2568.53,2575.95,2555.88,2560.31,2560.29,2573.00,2545.91,2568.96
743,rule1,否,做空,2025-05-24 00:29,2525.89,2025-05-24 10:59,2550.27,41,-0.965,-135.15,-2.1624,399.5280,是,是,2575.85,2515.08,,2526.49,2542.84,2516.79,2537.71,2537.70,2544.27,2525.66,2525.89
745,rule1,否,做多,2025-05-24 08:29,2548.66,2025-05-24 21:29,2524.06,51,-0.965,-135.15,-1.3515,398.1765,是,是,2575.85,2519.50,,2546.99,2557.60,2545.60,2554.49,2554.49,2555.00,2545.22,2548.66
742,rule1,否,做多,2025-05-23 21:44,2540.02,2025-05-25 00:44,2515.50,107,-0.965,-135.15,-1.3515,396.8250,是,是,2575.85,2482.40,,2539.42,2553.81,2539.42,2545.35,2545.35,2545.35,2535.72,2540.02
744,rule1,否,做多,2025-05-24 02:14,2530.39,2025-05-25 00:44,2505.96,89,-0.965,-135.15,-2.1624,394.6626,是,是,2575.85,2482.40,,2532.70,2534.80,2523.13,2524.53,2524.53,2533.01,2518.62,2530.39
746,rule1,否,做多,2025-05-24 14:14,2553.23,2025-05-25 00:44,2528.58,41,-0.965,-135.15,-1.3515,393.3111,是,是,2567.38,2482.40,,2552.40,2554.60,2543.73,2546.45,2546.45,2554.60,2543.51,2553.23
747,rule1,否,做空,2025-05-26 01:14,2560.01,2025-05-27 06:14,2584.72,115,-0.965,-135.15,-5.4060,387.9051,是,是,2608.47,2509.46,,2556.00,2574.60,2553.43,2571.70,2571.71,2577.00,2558.60,2560.01
748,rule1,否,做多,2025-05-26 19:14,2538.99,2025-05-27 06:14,2592.85,43,2.121,297.00,2.9700,390.8751,是,是,2608.47,2509.46,,2542.30,2542.30,2532.70,2534.89,2534.89,2540.81,2532.42,2538.99
749,rule1,否,做空,2025-05-26 21:14,2560.90,2025-05-27 07:44,2585.62,41,-0.965,-135.15,-2.1624,388.7127,是,是,2610.92,2509.46,,2556.50,2567.95,2552.52,2566.52,2566.52,2568.20,2560.00,2560.90
752,rule1,否,做多,2025-05-27 10:59,2638.42,2025-05-27 17:44,2700.61,26,2.357,330.00,3.3000,392.0127,否,否,2702.91,2626.99,,2640.81,2642.28,2633.28,2633.33,2633.33,2639.74,2633.18,2638.42
753,rule1,否,做多,2025-05-27 12:29,2648.76,2025-05-27 17:59,2711.20,21,2.357,330.00,13.2000,405.2127,否,否,2712.36,2633.36,,2652.64,2654.50,2638.00,2639.69,2639.70,2650.00,2634.80,2648.76
750,rule1,否,做空,2025-05-27 08:29,2638.28,2025-05-27 18:59,2663.75,41,-0.965,-135.15,-5.4060,399.8067,是,是,2712.36,2622.20,,2607.60,2639.00,2607.59,2626.00,2626.00,2643.19,2625.47,2638.28
751,rule1,否,做空,2025-05-27 10:44,2633.33,2025-05-27 21:14,2658.75,41,-0.965,-135.15,-1.3515,398.4552,是,是,2712.36,2626.99,,2633.99,2641.47,2631.69,2640.82,2640.81,2642.28,2633.28,2633.33
754,rule1,否,做多,2025-05-27 23:44,2661.01,2025-05-28 10:14,2635.32,41,-0.965,-135.15,-2.1624,396.2928,是,是,2664.70,2608.50,,2661.19,2663.00,2652.40,2652.49,2652.49,2664.41,2652.26,2661.01
755,rule1,否,做多,2025-05-28 02:14,2631.31,2025-05-28 13:44,2687.13,45,2.121,297.00,2.9700,399.2628,是,是,2689.14,2608.50,,2640.04,2645.64,2631.02,2634.47,2634.47,2637.49,2626.66,2631.31
757,rule1,否,做空,2025-05-28 07:59,2636.39,2025-05-28 23:14,2661.84,60,-0.965,-135.15,-1.3515,397.9113,是,是,2689.14,2608.50,,2634.10,2640.66,2633.89,2640.31,2640.31,2643.00,2635.24,2636.39
756,rule1,否,做多,2025-05-28 06:29,2633.80,2025-05-29 00:29,2689.67,71,2.121,297.00,11.8800,409.7913,是,是,2705.00,2608.50,,2639.86,2639.86,2624.60,2624.60,2624.60,2634.67,2623.85,2633.80
759,rule1,否,做多,2025-05-28 18:44,2650.25,2025-05-29 00:59,2712.72,24,2.357,330.00,5.2800,415.0713,否,否,2721.50,2612.04,,2654.89,2657.80,2645.30,2645.40,2645.40,2651.91,2641.36,2650.25
758,rule1,否,做空,2025-05-28 17:59,2652.80,2025-05-29 02:29,2738.16,33,-3.218,-450.50,-4.5050,410.5663,是,是,2749.99,2612.04,,2652.81,2653.49,2642.59,2647.17,2647.18,2655.24,2645.69,2652.80
763,rule1,否,做空,2025-05-29 08:29,2721.19,2025-05-29 13:59,2657.05,21,2.357,330.00,3.3000,413.8663,否,否,2744.42,2653.88,,2731.29,2731.96,2711.60,2724.63,2724.63,2732.30,2720.68,2721.19
760,rule1,否,做空,2025-05-29 01:14,2710.95,2025-05-29 14:14,2653.44,51,2.121,297.00,11.8800,425.7463,是,是,2788.00,2642.86,,2702.42,2721.50,2702.37,2721.50,2721.50,2722.50,2704.72,2710.95
761,rule1,否,做多,2025-05-29 05:59,2722.80,2025-05-29 14:29,2635.18,33,-3.218,-450.50,-4.5050,421.2413,是,是,2744.42,2621.92,,2724.30,2732.01,2721.59,2730.98,2730.98,2735.33,2716.21,2722.80
762,rule1,否,做多,2025-05-29 06:44,2725.34,2025-05-29 14:29,2622.17,30,-3.786,-530.00,-5.3000,415.9413,否,否,2744.42,2621.92,,2723.61,2730.28,2722.99,2730.28,2730.27,2732.00,2721.45,2725.34
764,rule1,否,做空,2025-05-29 16:14,2652.52,2025-05-30 00:59,2590.00,34,2.357,330.00,3.3000,419.2413,是,是,2673.48,2557.07,,2649.77,2654.12,2639.02,2643.68,2643.68,2654.70,2640.44,2652.52
765,rule1,否,做多,2025-05-30 07:44,2626.57,2025-05-30 16:44,2542.05,35,-3.218,-450.50,-7.2080,412.0333,是,是,2629.77,2533.20,,2622.10,2643.10,2622.10,2631.89,2631.88,2631.88,2620.03,2626.57
766,rule1,否,做空,2025-05-30 09:59,2615.08,2025-05-30 16:44,2553.44,26,2.357,330.00,5.2800,417.3133,否,否,2628.10,2533.20,,2614.61,2615.35,2588.16,2602.16,2602.16,2617.79,2597.80,2615.08
767,rule1,否,做空,2025-05-30 10:14,2604.69,2025-05-30 16:44,2543.29,25,2.357,330.00,13.2000,430.5133,否,否,2628.10,2533.20,,2602.16,2617.79,2597.80,2615.08,2615.07,2618.00,2604.07,2604.69
768,rule1,否,做多,2025-05-30 10:29,2617.24,2025-05-30 20:59,2591.97,41,-0.965,-135.15,-2.1624,428.3509,是,是,2628.10,2533.20,,2615.07,2618.00,2604.07,2604.69,2604.70,2617.29,2602.97,2617.24
770,rule1,否,做空,2025-05-30 20:59,2577.30,2025-05-30 23:14,2516.55,8,2.357,330.00,5.2800,433.6309,否,否,2586.08,2513.29,,2572.61,2585.00,2569.17,2583.54,2583.54,2589.85,2575.50,2577.30
769,rule1,否,做空,2025-05-30 17:14,2552.02,2025-05-31 01:44,2491.87,33,2.357,330.00,5.2800,438.9109,否,否,2589.85,2475.33,,2552.71,2552.90,2539.37,2540.82,2540.82,2560.00,2539.99,2552.02
771,rule1,否,做空,2025-05-31 00:59,2519.90,2025-05-31 13:14,2544.23,48,-0.965,-135.15,-5.4060,433.5049,是,是,2547.70,2475.33,,2515.49,2534.78,2515.49,2531.73,2531.72,2535.11,2516.80,2519.90
772,rule1,否,做多,2025-05-31 03:14,2496.04,2025-05-31 15:29,2548.99,48,2.121,297.00,4.7520,438.2569,是,是,2550.14,2486.99,,2498.60,2502.00,2485.40,2490.22,2490.21,2496.84,2485.23,2496.04
773,rule1,否,做空,2025-05-31 10:29,2522.50,2025-05-31 21:14,2546.85,42,-0.965,-135.15,-2.1624,436.0945,是,是,2550.34,2508.04,,2523.24,2538.02,2520.20,2532.61,2532.62,2538.45,2521.50,2522.50
774,rule1,否,做多,2025-05-31 10:59,2520.21,2025-06-01 01:59,2495.88,59,-0.965,-135.15,-1.3515,434.7430,是,是,2550.34,2492.00,,2522.50,2523.98,2512.70,2515.87,2515.87,2520.90,2508.04,2520.21
775,rule1,否,做多,2025-05-31 16:44,2540.33,2025-06-01 03:14,2515.81,41,-0.965,-135.15,-1.3515,433.3915,是,是,2550.34,2492.00,,2537.99,2546.60,2537.99,2543.71,2543.70,2547.99,2536.45,2540.33
776,rule1,否,做多,2025-05-31 23:14,2538.27,2025-06-01 09:44,2513.77,41,-0.965,-135.15,-2.1624,431.2291,是,是,2548.31,2483.00,,2538.59,2538.59,2530.69,2530.76,2530.76,2538.36,2524.41,2538.27
777,rule1,否,做空,2025-05-31 23:29,2534.34,2025-06-01 09:59,2480.58,41,2.121,297.00,2.9700,434.1991,是,否,2536.00,2477.77,,2530.76,2538.36,2524.41,2538.27,2538.27,2548.31,2533.80,2534.34
778,rule1,否,做空,2025-06-01 02:29,2507.28,2025-06-01 16:14,2531.48,54,-0.965,-135.15,-2.1624,432.0367,是,是,2541.54,2468.56,,2507.29,2507.30,2493.80,2496.91,2496.92,2509.45,2496.92,2507.28
779,rule1,否,做多,2025-06-01 09:59,2492.26,2025-06-01 22:14,2545.13,48,2.121,297.00,4.7520,436.7887,是,是,2547.79,2468.56,,2494.23,2494.57,2483.00,2485.68,2485.68,2492.99,2477.77,2492.26
780,rule1,否,做空,2025-06-01 13:59,2493.84,2025-06-02 00:29,2517.91,41,-0.965,-135.15,-1.3515,435.4372,是,是,2547.79,2493.49,,2491.12,2497.52,2490.44,2496.63,2496.63,2498.42,2493.02,2493.84
781,rule1,否,做多,2025-06-01 20:14,2522.40,2025-06-02 06:44,2498.05,41,-0.965,-135.15,-1.3515,434.0857,是,是,2547.59,2483.37,,2519.99,2527.10,2519.99,2526.38,2526.38,2526.89,2519.42,2522.40
782,rule1,否,做空,2025-06-01 23:29,2538.00,2025-06-02 09:29,2478.18,39,2.357,330.00,3.3000,437.3857,否,否,2542.45,2478.00,,2535.28,2543.46,2534.49,2541.41,2541.41,2545.25,2537.49,2538.00
783,rule1,否,做多,2025-06-02 00:44,2534.22,2025-06-02 11:14,2509.76,41,-0.965,-135.15,-1.3515,436.0342,是,是,2541.71,2475.00,,2536.19,2539.76,2528.39,2530.41,2530.41,2534.72,2526.51,2534.22
784,rule1,否,做多,2025-06-02 05:59,2492.91,2025-06-02 15:29,2551.67,37,2.357,330.00,5.2800,441.3142,是,是,2556.74,2475.00,,2494.62,2494.91,2486.60,2486.60,2486.60,2493.15,2483.37,2492.91
