排名,止损延迟(K线),止损延迟(分钟),K1涨跌幅%,总交易数,胜率%,总盈亏USDT,收益率%,盈亏比,平均持仓K线数
1253,1,15,0.44,121,58.68,8.4000,6.94,1.42,17.6
1254,2,30,0.44,121,58.68,8.4000,6.94,1.42,17.8
1255,26,390,0.19,726,58.68,50.4000,6.94,1.42,33.7
1256,5,75,0.41,150,58.67,10.4000,6.93,1.42,21.9
1257,8,120,0.38,179,58.66,12.4000,6.93,1.42,22.9
1258,12,180,0.28,358,58.66,24.8000,6.93,1.42,26.9
1259,13,195,0.28,358,58.66,24.8000,6.93,1.42,27.3
1260,14,210,0.28,358,58.66,24.8000,6.93,1.42,27.5
1261,15,225,0.28,358,58.66,24.8000,6.93,1.42,27.7
1262,22,330,0.21,624,58.65,43.2000,6.92,1.42,32.6
1263,22,330,0.22,561,58.65,38.8000,6.92,1.42,31.6
1264,37,555,0.1,1475,58.64,102.0000,6.92,1.42,42.7
1265,31,465,0.14,1088,58.64,75.2000,6.91,1.42,38.7
1266,32,480,0.14,1088,58.64,75.2000,6.91,1.42,39.0
1267,34,510,0.12,1281,58.63,88.4000,6.90,1.42,40.4
1268,35,525,0.12,1281,58.63,88.4000,6.90,1.42,40.6
1269,36,540,0.11,1380,58.62,95.2000,6.90,1.42,41.3
1270,28,420,0.18,778,58.61,53.6000,6.89,1.42,34.4
1271,16,240,0.27,384,58.59,26.4000,6.87,1.42,28.1
1272,19,285,0.24,478,58.58,32.8000,6.86,1.41,29.7
1273,20,300,0.24,478,58.58,32.8000,6.86,1.41,29.9
1274,34,510,0.11,1380,58.55,94.4000,6.84,1.41,40.8
1275,35,525,0.11,1380,58.55,94.4000,6.84,1.41,41.0
1276,33,495,0.12,1281,58.55,87.6000,6.84,1.41,40.1
1277,21,315,0.23,509,58.55,34.8000,6.84,1.41,30.6
1278,16,240,0.25,439,58.54,30.0000,6.83,1.41,28.6
1279,9,135,0.29,340,58.53,23.2000,6.82,1.41,24.3
1280,32,480,0.13,1174,58.52,80.0000,6.81,1.41,39.3
1281,9,135,0.31,294,58.50,20.0000,6.80,1.41,23.0
1282,17,255,0.26,412,58.50,28.0000,6.80,1.41,29.0
1283,18,270,0.26,412,58.50,28.0000,6.80,1.41,29.3
1284,6,90,0.4,159,58.49,10.8000,6.79,1.41,21.7
1285,7,105,0.4,159,58.49,10.8000,6.79,1.41,21.8
1286,27,405,0.18,778,58.48,52.8000,6.79,1.41,34.1
1287,6,90,0.39,171,58.48,11.6000,6.78,1.41,22.1
1288,7,105,0.39,171,58.48,11.6000,6.78,1.41,22.2
1289,33,495,0.11,1380,58.48,93.6000,6.78,1.41,40.5
1290,30,450,0.14,1088,58.46,73.6000,6.76,1.41,38.4
1291,31,465,0.13,1174,58.43,79.2000,6.75,1.41,39.0
1292,21,315,0.2,671,58.42,45.2000,6.74,1.41,31.7
1293,25,375,0.19,726,58.40,48.8000,6.72,1.40,33.5
1294,3,45,0.42,137,58.39,9.2000,6.72,1.40,19.4
1295,29,435,0.17,858,58.39,57.6000,6.71,1.40,36.3
1296,11,165,0.28,358,58.38,24.0000,6.70,1.40,26.6
1297,36,540,0.1,1475,58.37,98.8000,6.70,1.40,42.3
1298,9,135,0.3,317,58.36,21.2000,6.69,1.40,23.9
1299,26,390,0.18,778,58.35,52.0000,6.68,1.40,33.9
1300,12,180,0.27,384,58.33,25.6000,6.67,1.40,26.8
1301,13,195,0.27,384,58.33,25.6000,6.67,1.40,27.3
1302,14,210,0.27,384,58.33,25.6000,6.67,1.40,27.5
1303,15,225,0.27,384,58.33,25.6000,6.67,1.40,27.7
1304,21,315,0.21,624,58.33,41.6000,6.67,1.40,31.7
1305,12,180,0.25,439,58.31,29.2000,6.65,1.40,27.5
1306,13,195,0.25,439,58.31,29.2000,6.65,1.40,27.9
1307,14,210,0.25,439,58.31,29.2000,6.65,1.40,28.1
1308,15,225,0.25,439,58.31,29.2000,6.65,1.40,28.3
1309,34,510,0.1,1475,58.31,98.0000,6.64,1.40,41.8
1310,35,525,0.1,1475,58.31,98.0000,6.64,1.40,42.0
1311,21,315,0.22,561,58.29,37.2000,6.63,1.40,30.7
1312,23,345,0.19,726,58.26,48.0000,6.61,1.40,32.9
1313,24,360,0.19,726,58.26,48.0000,6.61,1.40,33.3
1314,16,240,0.26,412,58.25,27.2000,6.60,1.40,28.7
1315,32,480,0.12,1281,58.24,84.4000,6.59,1.39,39.8
1316,29,435,0.15,1008,58.23,66.4000,6.59,1.39,37.3
1317,9,135,0.37,189,58.20,12.4000,6.56,1.39,23.3
1318,32,480,0.11,1380,58.19,90.4000,6.55,1.39,40.2
1319,30,450,0.13,1174,58.18,76.8000,6.54,1.39,38.7
1320,33,495,0.1,1475,58.17,96.4000,6.54,1.39,41.5
1321,17,255,0.24,478,58.16,31.2000,6.53,1.39,28.8
1322,18,270,0.24,478,58.16,31.2000,6.53,1.39,29.0
1323,31,465,0.12,1281,58.16,83.6000,6.53,1.39,39.5
1324,20,300,0.23,509,58.15,33.2000,6.52,1.39,30.2
1325,8,120,0.32,270,58.15,17.6000,6.52,1.39,22.8
1326,0,0,0.43,129,58.14,8.4000,6.51,1.39,18.0
1327,1,15,0.43,129,58.14,8.4000,6.51,1.39,18.0
1328,2,30,0.43,129,58.14,8.4000,6.51,1.39,18.2
1329,20,300,0.2,671,58.12,43.6000,6.50,1.39,31.3
1330,6,90,0.38,179,58.10,11.6000,6.48,1.39,22.3
1331,7,105,0.38,179,58.10,11.6000,6.48,1.39,22.4
1332,29,435,0.16,926,58.10,60.0000,6.48,1.39,36.5
1333,25,375,0.18,778,58.10,50.4000,6.48,1.39,33.6
1334,11,165,0.25,439,58.09,28.4000,6.47,1.39,27.2
1335,11,165,0.27,384,58.07,24.8000,6.46,1.39,26.6
1336,31,465,0.11,1380,58.04,88.8000,6.43,1.38,39.9
1337,28,420,0.17,858,58.04,55.2000,6.43,1.38,35.6
1338,20,300,0.21,624,58.01,40.0000,6.41,1.38,31.4
1339,12,180,0.26,412,58.01,26.4000,6.41,1.38,27.5
1340,13,195,0.26,412,58.01,26.4000,6.41,1.38,28.0
1341,14,210,0.26,412,58.01,26.4000,6.41,1.38,28.2
1342,15,225,0.26,412,58.01,26.4000,6.41,1.38,28.4
1343,4,60,0.41,150,58.00,9.6000,6.40,1.38,21.3
1344,19,285,0.2,671,57.97,42.8000,6.38,1.38,31.0
1345,24,360,0.18,778,57.97,49.6000,6.38,1.38,33.4
1346,19,285,0.23,509,57.96,32.4000,6.37,1.38,29.9
1347,8,120,0.29,340,57.94,21.6000,6.35,1.38,24.0
1348,10,150,0.34,233,57.94,14.8000,6.35,1.38,23.9
1349,9,135,0.33,252,57.94,16.0000,6.35,1.38,23.0
1350,28,420,0.15,1008,57.94,64.0000,6.35,1.38,36.7
1351,20,300,0.22,561,57.93,35.6000,6.35,1.38,30.3
1352,27,405,0.17,858,57.93,54.4000,6.34,1.38,35.4
1353,30,450,0.12,1281,57.92,81.2000,6.34,1.38,39.3
1354,10,150,0.36,202,57.92,12.8000,6.34,1.38,24.2
1355,32,480,0.1,1475,57.90,93.2000,6.32,1.38,41.2
1356,5,75,0.39,171,57.89,10.8000,6.32,1.38,21.8
1357,5,75,0.4,159,57.86,10.0000,6.29,1.37,21.4
1358,19,285,0.21,624,57.85,39.2000,6.28,1.37,31.1
1359,22,330,0.19,726,57.85,45.6000,6.28,1.37,32.6
1360,23,345,0.18,778,57.84,48.8000,6.27,1.37,32.9
1361,27,405,0.15,1008,57.84,63.2000,6.27,1.37,36.3
1362,30,450,0.11,1380,57.83,86.4000,6.26,1.37,39.7
1363,8,120,0.31,294,57.82,18.4000,6.26,1.37,22.7
1364,10,150,0.28,358,57.82,22.4000,6.26,1.37,25.5
1365,29,435,0.14,1088,57.81,68.0000,6.25,1.37,37.9
1366,26,390,0.17,858,57.81,53.6000,6.25,1.37,35.1
1367,7,105,0.32,270,57.78,16.8000,6.22,1.37,22.4
1368,28,420,0.16,926,57.78,57.6000,6.22,1.37,35.9
1369,11,165,0.26,412,57.77,25.6000,6.21,1.37,27.2
1370,31,465,0.1,1475,57.76,91.6000,6.21,1.37,40.9
1371,19,285,0.22,561,57.75,34.8000,6.20,1.37,30.1
1372,10,150,0.35,213,57.75,13.2000,6.20,1.37,23.8
1373,16,240,0.24,478,57.74,29.6000,6.19,1.37,28.5
1374,26,390,0.15,1008,57.74,62.4000,6.19,1.37,36.1
1375,8,120,0.3,317,57.73,19.6000,6.18,1.37,23.6
1376,17,255,0.2,671,57.68,41.2000,6.14,1.36,30.3
1377,18,270,0.2,671,57.68,41.2000,6.14,1.36,30.5
1378,8,120,0.37,189,57.67,11.6000,6.14,1.36,22.9
1379,27,405,0.16,926,57.67,56.8000,6.13,1.36,35.5
1380,0,0,0.42,137,57.66,8.4000,6.13,1.36,18.8
1381,1,15,0.42,137,57.66,8.4000,6.13,1.36,18.9
1382,2,30,0.42,137,57.66,8.4000,6.13,1.36,19.0
1383,10,150,0.25,439,57.63,26.8000,6.10,1.36,26.3
1384,29,435,0.13,1174,57.58,71.2000,6.06,1.36,38.2
1385,21,315,0.19,726,57.58,44.0000,6.06,1.36,31.9
1386,25,375,0.17,858,57.58,52.0000,6.06,1.36,34.8
1387,17,255,0.23,509,57.56,30.8000,6.05,1.36,29.1
1388,18,270,0.23,509,57.56,30.8000,6.05,1.36,29.3
1389,26,390,0.16,926,57.56,56.0000,6.05,1.36,35.3
1390,30,450,0.1,1475,57.56,89.2000,6.05,1.36,40.7
1391,10,150,0.27,384,57.55,23.2000,6.04,1.36,25.6
1392,5,75,0.38,179,57.54,10.8000,6.03,1.36,21.9
1393,25,375,0.15,1008,57.54,60.8000,6.03,1.36,35.8
1394,28,420,0.14,1088,57.54,65.6000,6.03,1.35,37.3
1395,17,255,0.21,624,57.53,37.6000,6.03,1.35,30.3
1396,18,270,0.21,624,57.53,37.6000,6.03,1.35,30.5
1397,12,180,0.24,478,57.53,28.8000,6.03,1.35,27.4
1398,13,195,0.24,478,57.53,28.8000,6.03,1.35,27.8
1399,14,210,0.24,478,57.53,28.8000,6.03,1.35,28.0
1400,15,225,0.24,478,57.53,28.8000,6.03,1.35,28.2
1401,7,105,0.31,294,57.48,17.6000,5.99,1.35,22.3
1402,24,360,0.17,858,57.46,51.2000,5.97,1.35,34.6
1403,22,330,0.18,778,57.46,46.4000,5.96,1.35,32.7
1404,27,405,0.14,1088,57.44,64.8000,5.96,1.35,37.0
1405,24,360,0.15,1008,57.44,60.0000,5.95,1.35,35.6
1406,9,135,0.36,202,57.43,12.0000,5.94,1.35,24.0
1407,6,90,0.32,270,57.41,16.0000,5.93,1.35,22.2
1408,17,255,0.22,561,57.40,33.2000,5.92,1.35,29.3
1409,18,270,0.22,561,57.40,33.2000,5.92,1.35,29.5
1410,16,240,0.2,671,57.38,39.6000,5.90,1.35,29.9
1411,29,435,0.12,1281,57.38,75.6000,5.90,1.35,38.7
1412,7,105,0.29,340,57.35,20.0000,5.88,1.34,23.6
1413,26,390,0.14,1088,57.35,64.0000,5.88,1.34,36.7
1414,25,375,0.16,926,57.34,54.4000,5.87,1.34,35.0
1415,23,345,0.17,858,57.34,50.4000,5.87,1.34,34.2
1416,23,345,0.15,1008,57.34,59.2000,5.87,1.34,35.2
1417,3,45,0.41,150,57.33,8.8000,5.87,1.34,21.1
1418,28,420,0.13,1174,57.33,68.8000,5.86,1.34,37.7
1419,11,165,0.24,478,57.32,28.0000,5.86,1.34,27.1
1420,29,435,0.11,1380,57.32,80.8000,5.86,1.34,39.2
1421,4,60,0.39,171,57.31,10.0000,5.85,1.34,21.3
1422,20,300,0.19,726,57.30,42.4000,5.84,1.34,31.6
1423,10,150,0.26,412,57.28,24.0000,5.83,1.34,26.3
1424,9,135,0.35,213,57.28,12.4000,5.82,1.34,23.6
1425,9,135,0.28,358,57.26,20.8000,5.81,1.34,25.1
1426,27,405,0.13,1174,57.24,68.0000,5.79,1.34,37.3
1427,24,360,0.16,926,57.24,53.6000,5.79,1.34,34.8
1428,4,60,0.4,159,57.23,9.2000,5.79,1.34,20.9
1429,15,225,0.2,671,57.23,38.8000,5.78,1.34,29.6
1430,16,240,0.21,624,57.21,36.0000,5.77,1.34,30.0
1431,21,315,0.18,778,57.20,44.8000,5.76,1.34,31.9
1432,16,240,0.23,509,57.17,29.2000,5.74,1.33,28.8
1433,19,285,0.19,726,57.16,41.6000,5.73,1.33,31.2
1434,26,390,0.13,1174,57.16,67.2000,5.72,1.33,37.1
1435,6,90,0.31,294,57.14,16.8000,5.71,1.33,22.1
1436,6,90,0.37,189,57.14,10.8000,5.71,1.33,22.2
1437,7,105,0.37,189,57.14,10.8000,5.71,1.33,22.4
1438,8,120,0.33,252,57.14,14.4000,5.71,1.33,22.6
1439,28,420,0.12,1281,57.14,73.2000,5.71,1.33,38.2
1440,23,345,0.16,926,57.13,52.8000,5.70,1.33,34.3
1441,28,420,0.11,1380,57.10,78.4000,5.68,1.33,38.6
1442,7,105,0.3,317,57.10,18.0000,5.68,1.33,23.2
1443,9,135,0.34,233,57.08,13.2000,5.67,1.33,23.4
1444,13,195,0.2,671,57.08,38.0000,5.66,1.33,29.1
1445,14,210,0.2,671,57.08,38.0000,5.66,1.33,29.3
1446,25,375,0.14,1088,57.08,61.6000,5.66,1.33,36.5
1447,27,405,0.12,1281,57.06,72.4000,5.65,1.33,37.9
1448,6,90,0.29,340,57.06,19.2000,5.65,1.33,23.4
1449,15,225,0.21,624,57.05,35.2000,5.64,1.33,29.7
1450,22,330,0.15,1008,57.04,56.8000,5.63,1.33,34.9
1451,16,240,0.22,561,57.04,31.6000,5.63,1.33,29.0
1452,5,75,0.32,270,57.04,15.2000,5.63,1.33,21.9
1453,27,405,0.11,1380,57.03,77.6000,5.62,1.33,38.3
1454,29,435,0.1,1475,57.02,82.8000,5.61,1.33,40.2
1455,22,330,0.17,858,56.99,48.0000,5.59,1.33,33.9
1456,26,390,0.12,1281,56.99,71.6000,5.59,1.32,37.7
1457,24,360,0.14,1088,56.99,60.8000,5.59,1.32,36.2
1458,4,60,0.38,179,56.98,10.0000,5.59,1.32,21.4
1459,12,180,0.23,509,56.97,28.4000,5.58,1.32,27.6
1460,13,195,0.23,509,56.97,28.4000,5.58,1.32,28.0
1461,14,210,0.23,509,56.97,28.4000,5.58,1.32,28.2
1462,15,225,0.23,509,56.97,28.4000,5.58,1.32,28.4
1463,26,390,0.11,1380,56.96,76.8000,5.57,1.32,38.1
1464,9,135,0.25,439,56.95,24.4000,5.56,1.32,25.9
1465,20,300,0.18,778,56.94,43.2000,5.55,1.32,31.6
1466,8,120,0.36,202,56.93,11.2000,5.54,1.32,23.7
1467,10,150,0.24,478,56.90,26.4000,5.52,1.32,26.3
1468,25,375,0.13,1174,56.90,64.8000,5.52,1.32,36.8
1469,23,345,0.14,1088,56.89,60.0000,5.51,1.32,35.8
1470,13,195,0.21,624,56.89,34.4000,5.51,1.32,29.2
1471,14,210,0.21,624,56.89,34.4000,5.51,1.32,29.4
1472,17,255,0.19,726,56.89,40.0000,5.51,1.32,30.4
1473,18,270,0.19,726,56.89,40.0000,5.51,1.32,30.7
1474,15,225,0.22,561,56.86,30.8000,5.49,1.32,28.7
1475,21,315,0.15,1008,56.85,55.2000,5.48,1.32,34.3
1476,24,360,0.13,1174,56.81,64.0000,5.45,1.32,36.5
1477,28,420,0.1,1475,56.81,80.4000,5.45,1.32,39.6
1478,19,285,0.18,778,56.81,42.4000,5.45,1.32,31.3
1479,8,120,0.35,213,56.81,11.6000,5.45,1.32,23.3
1480,22,330,0.16,926,56.80,50.4000,5.44,1.31,34.0
1481,5,75,0.31,294,56.80,16.0000,5.44,1.31,21.9
1482,6,90,0.3,317,56.78,17.2000,5.43,1.31,23.0
1483,12,180,0.2,671,56.78,36.4000,5.42,1.31,28.7
1484,11,165,0.23,509,56.78,27.6000,5.42,1.31,27.2
1485,9,135,0.27,384,56.77,20.8000,5.42,1.31,25.1
1486,5,75,0.29,340,56.76,18.4000,5.41,1.31,23.2
1487,21,315,0.17,858,56.76,46.4000,5.41,1.31,33.2
1488,25,375,0.12,1281,56.75,69.2000,5.40,1.31,37.4
1489,7,105,0.33,252,56.75,13.6000,5.40,1.31,22.2
1490,27,405,0.1,1475,56.75,79.6000,5.40,1.31,39.3
1491,25,375,0.11,1380,56.74,74.4000,5.39,1.31,37.8
1492,23,345,0.13,1174,56.73,63.2000,5.38,1.31,36.1
1493,3,45,0.39,171,56.73,9.2000,5.38,1.31,21.1
1494,8,120,0.28,358,56.70,19.2000,5.36,1.31,24.8
1495,13,195,0.22,561,56.68,30.0000,5.35,1.31,28.2
1496,14,210,0.22,561,56.68,30.0000,5.35,1.31,28.4
1497,26,390,0.1,1475,56.68,78.8000,5.34,1.31,39.1
1498,24,360,0.12,1281,56.67,68.4000,5.34,1.31,37.1
1499,0,0,0.41,150,56.67,8.0000,5.33,1.31,20.5
1500,1,15,0.41,150,56.67,8.0000,5.33,1.31,20.6
1501,2,30,0.41,150,56.67,8.0000,5.33,1.31,20.7
1502,4,60,0.32,270,56.67,14.4000,5.33,1.31,21.6
1503,24,360,0.11,1380,56.67,73.6000,5.33,1.31,37.5
1504,8,120,0.34,233,56.65,12.4000,5.32,1.31,23.0
1505,20,300,0.15,1008,56.65,53.6000,5.32,1.31,34.1
1506,11,165,0.2,671,56.63,35.6000,5.31,1.31,28.4
1507,5,75,0.37,189,56.61,10.0000,5.29,1.30,21.9
1508,16,240,0.19,726,56.61,38.4000,5.29,1.30,30.1
1509,3,45,0.4,159,56.60,8.4000,5.28,1.30,20.7
1510,21,315,0.16,926,56.59,48.8000,5.27,1.30,33.4
1511,12,180,0.21,624,56.57,32.8000,5.26,1.30,28.7
1512,17,255,0.18,778,56.56,40.8000,5.24,1.30,30.5
1513,18,270,0.18,778,56.56,40.8000,5.24,1.30,30.8
1514,9,135,0.26,412,56.55,21.6000,5.24,1.30,25.8
1515,19,285,0.15,1008,56.55,52.8000,5.24,1.30,33.8
1516,20,300,0.17,858,56.53,44.8000,5.22,1.30,32.9
1517,22,330,0.14,1088,56.53,56.8000,5.22,1.30,35.5
1518,12,180,0.22,561,56.51,29.2000,5.20,1.30,27.8
1519,8,120,0.25,439,56.49,22.8000,5.19,1.30,25.6
1520,25,375,0.1,1475,56.47,76.4000,5.18,1.30,38.8
1521,15,225,0.19,726,56.47,37.6000,5.18,1.30,29.8
1522,4,60,0.29,340,56.47,17.6000,5.18,1.30,22.8
1523,5,75,0.3,317,56.47,16.4000,5.17,1.30,22.7
1524,4,60,0.31,294,56.46,15.2000,5.17,1.30,21.5
1525,23,345,0.11,1380,56.45,71.2000,5.16,1.30,37.2
1526,23,345,0.12,1281,56.44,66.0000,5.15,1.30,36.7
1527,6,90,0.36,202,56.44,10.4000,5.15,1.30,23.0
1528,7,105,0.36,202,56.44,10.4000,5.15,1.30,23.2
1529,3,45,0.38,179,56.42,9.2000,5.14,1.29,21.2
1530,11,165,0.21,624,56.41,32.0000,5.13,1.29,28.4
1531,19,285,0.17,858,56.41,44.0000,5.13,1.29,32.6
1532,24,360,0.1,1475,56.41,75.6000,5.13,1.29,38.6
1533,22,330,0.13,1174,56.39,60.0000,5.11,1.29,35.9
1534,10,150,0.23,509,56.39,26.0000,5.11,1.29,26.5
1535,20,300,0.16,926,56.37,47.2000,5.10,1.29,33.1
1536,6,90,0.33,252,56.35,12.8000,5.08,1.29,22.0
1537,18,270,0.15,1008,56.35,51.2000,5.08,1.29,33.3
1538,21,315,0.14,1088,56.34,55.2000,5.07,1.29,34.9
1539,6,90,0.35,213,56.34,10.8000,5.07,1.29,22.6
1540,7,105,0.35,213,56.34,10.8000,5.07,1.29,22.8
1541,13,195,0.19,726,56.34,36.8000,5.07,1.29,29.3
1542,14,210,0.19,726,56.34,36.8000,5.07,1.29,29.6
1543,11,165,0.22,561,56.33,28.4000,5.06,1.29,27.4
1544,16,240,0.18,778,56.30,39.2000,5.04,1.29,30.2
1545,3,45,0.32,270,56.30,13.6000,5.04,1.29,21.4
1546,9,135,0.24,478,56.28,24.0000,5.02,1.29,25.9
1547,19,285,0.16,926,56.26,46.4000,5.01,1.29,32.8
1548,8,120,0.27,384,56.25,19.2000,5.00,1.29,24.8
1549,17,255,0.15,1008,56.25,50.4000,5.00,1.29,33.0
1550,7,105,0.34,233,56.22,11.6000,4.98,1.28,22.6
1551,21,315,0.13,1174,56.22,58.4000,4.97,1.28,35.3
1552,10,150,0.2,671,56.18,33.2000,4.95,1.28,27.8
1553,17,255,0.17,858,56.18,42.4000,4.94,1.28,31.8
1554,18,270,0.17,858,56.18,42.4000,4.94,1.28,32.1
1555,3,45,0.29,340,56.18,16.8000,4.94,1.28,22.7
1556,15,225,0.18,778,56.17,38.4000,4.94,1.28,29.9
1557,22,330,0.11,1380,56.16,68.0000,4.93,1.28,36.9
1558,20,300,0.14,1088,56.16,53.6000,4.93,1.28,34.7
1559,4,60,0.3,317,56.15,15.6000,4.92,1.28,22.4
1560,7,105,0.28,358,56.15,17.6000,4.92,1.28,24.4
1561,0,0,0.39,171,56.14,8.4000,4.91,1.28,20.6
1562,1,15,0.39,171,56.14,8.4000,4.91,1.28,20.7
1563,2,30,0.39,171,56.14,8.4000,4.91,1.28,20.8
1564,23,345,0.1,1475,56.14,72.4000,4.91,1.28,38.2
1565,22,330,0.12,1281,56.13,62.8000,4.90,1.28,36.4
1566,3,45,0.31,294,56.12,14.4000,4.90,1.28,21.4
1567,10,150,0.21,624,56.09,30.4000,4.87,1.28,27.8
1568,4,60,0.37,189,56.08,9.2000,4.87,1.28,21.4
1569,8,120,0.26,412,56.07,20.0000,4.85,1.28,25.5
1570,19,285,0.14,1088,56.07,52.8000,4.85,1.28,34.4
1571,12,180,0.19,726,56.06,35.2000,4.85,1.28,28.9
1572,20,300,0.13,1174,56.05,56.8000,4.84,1.28,35.1
1573,17,255,0.16,926,56.05,44.8000,4.84,1.28,32.0
1574,18,270,0.16,926,56.05,44.8000,4.84,1.28,32.3
1575,13,195,0.18,778,56.04,37.6000,4.83,1.27,29.4
1576,14,210,0.18,778,56.04,37.6000,4.83,1.27,29.7
1577,7,105,0.25,439,56.04,21.2000,4.83,1.27,25.3
1578,21,315,0.11,1380,56.01,66.4000,4.81,1.27,36.4
1579,0,0,0.4,159,55.97,7.6000,4.78,1.27,20.2
1580,1,15,0.4,159,55.97,7.6000,4.78,1.27,20.2
1581,2,30,0.4,159,55.97,7.6000,4.78,1.27,20.3
1582,21,315,0.12,1281,55.97,61.2000,4.78,1.27,35.9
1583,10,150,0.22,561,55.97,26.8000,4.78,1.27,26.7
1584,19,285,0.13,1174,55.96,56.0000,4.77,1.27,34.8
1585,5,75,0.33,252,55.95,12.0000,4.76,1.27,21.7
1586,5,75,0.36,202,55.94,9.6000,4.75,1.27,22.7
1587,0,0,0.32,270,55.93,12.8000,4.74,1.27,21.1
1588,1,15,0.32,270,55.93,12.8000,4.74,1.27,21.1
1589,2,30,0.32,270,55.93,12.8000,4.74,1.27,21.2
1590,18,270,0.14,1088,55.88,51.2000,4.71,1.27,33.9
1591,20,300,0.11,1380,55.87,64.8000,4.70,1.27,36.1
1592,5,75,0.35,213,55.87,10.0000,4.69,1.27,22.3
1593,0,0,0.38,179,55.87,8.4000,4.69,1.27,20.8
1594,1,15,0.38,179,55.87,8.4000,4.69,1.27,20.8
1595,2,30,0.38,179,55.87,8.4000,4.69,1.27,20.9
1596,6,90,0.28,358,55.87,16.8000,4.69,1.27,24.2
1597,22,330,0.1,1475,55.86,69.2000,4.69,1.27,37.8
1598,8,120,0.24,478,55.86,22.4000,4.69,1.27,25.6
1599,16,240,0.15,1008,55.85,47.2000,4.68,1.27,32.7
1600,3,45,0.3,317,55.84,14.8000,4.67,1.26,22.3
1601,16,240,0.17,858,55.83,40.0000,4.66,1.26,31.5
1602,20,300,0.12,1281,55.82,59.6000,4.65,1.26,35.7
1603,19,285,0.11,1380,55.80,64.0000,4.64,1.26,35.9
1604,9,135,0.23,509,55.80,23.6000,4.64,1.26,26.1
1605,6,90,0.34,233,55.79,10.8000,4.64,1.26,22.3
1606,18,270,0.13,1174,55.79,54.4000,4.63,1.26,34.4
1607,17,255,0.14,1088,55.79,50.4000,4.63,1.26,33.6
1608,11,165,0.19,726,55.79,33.6000,4.63,1.26,28.6
1609,12,180,0.18,778,55.78,36.0000,4.63,1.26,29.1
1610,0,0,0.31,294,55.78,13.6000,4.63,1.26,21.1
1611,1,15,0.31,294,55.78,13.6000,4.63,1.26,21.1
1612,2,30,0.31,294,55.78,13.6000,4.63,1.26,21.2
1613,19,285,0.12,1281,55.74,58.8000,4.59,1.26,35.4
1614,7,105,0.27,384,55.73,17.6000,4.58,1.26,24.4
1615,21,315,0.1,1475,55.73,67.6000,4.58,1.26,37.3
1616,16,240,0.16,926,55.72,42.4000,4.58,1.26,31.8
1617,17,255,0.13,1174,55.71,53.6000,4.57,1.26,34.2
1618,15,225,0.15,1008,55.65,45.6000,4.52,1.26,32.4
1619,18,270,0.11,1380,55.65,62.4000,4.52,1.25,35.5
1620,15,225,0.17,858,55.59,38.4000,4.48,1.25,31.1
1621,20,300,0.1,1475,55.59,66.0000,4.47,1.25,37.0
1622,9,135,0.2,671,55.59,30.0000,4.47,1.25,27.3
1623,0,0,0.29,340,55.59,15.2000,4.47,1.25,22.3
1624,1,15,0.29,340,55.59,15.2000,4.47,1.25,22.3
1625,2,30,0.29,340,55.59,15.2000,4.47,1.25,22.4
1626,7,105,0.26,412,55.58,18.4000,4.47,1.25,25.2
1627,18,270,0.12,1281,55.58,57.2000,4.47,1.25,35.0
1628,6,90,0.25,439,55.58,19.6000,4.46,1.25,25.1
1629,17,255,0.11,1380,55.58,61.6000,4.46,1.25,35.3
1630,3,45,0.37,189,55.56,8.4000,4.44,1.25,21.2
1631,4,60,0.33,252,55.56,11.2000,4.44,1.25,21.3
1632,13,195,0.15,1008,55.56,44.8000,4.44,1.25,31.9
1633,14,210,0.15,1008,55.56,44.8000,4.44,1.25,32.1
1634,11,165,0.18,778,55.53,34.4000,4.42,1.25,28.8
1635,19,285,0.1,1475,55.53,65.2000,4.42,1.25,36.8
1636,15,225,0.16,926,55.51,40.8000,4.41,1.25,31.4
1637,17,255,0.12,1281,55.50,56.4000,4.40,1.25,34.8
1638,13,195,0.17,858,55.48,37.6000,4.38,1.25,30.7
1639,14,210,0.17,858,55.48,37.6000,4.38,1.25,30.9
1640,6,90,0.27,384,55.47,16.8000,4.38,1.25,24.2
1641,9,135,0.21,624,55.45,27.2000,4.36,1.24,27.3
1642,4,60,0.36,202,55.45,8.8000,4.36,1.24,22.2
1643,7,105,0.24,478,55.44,20.8000,4.35,1.24,25.3
1644,9,135,0.22,561,55.44,24.4000,4.35,1.24,26.3
1645,8,120,0.23,509,55.40,22.0000,4.32,1.24,25.8
1646,13,195,0.16,926,55.40,40.0000,4.32,1.24,31.0
1647,14,210,0.16,926,55.40,40.0000,4.32,1.24,31.2
1648,4,60,0.35,213,55.40,9.2000,4.32,1.24,21.9
1649,18,270,0.1,1475,55.39,63.6000,4.31,1.24,36.4
1650,10,150,0.19,726,55.37,31.2000,4.30,1.24,28.1
1651,5,75,0.34,233,55.36,10.0000,4.29,1.24,22.0
1652,12,180,0.15,1008,55.36,43.2000,4.29,1.24,31.6
1653,16,240,0.14,1088,55.33,46.4000,4.26,1.24,33.3
1654,5,75,0.28,358,55.31,15.2000,4.25,1.24,23.9
1655,16,240,0.13,1174,55.28,49.6000,4.22,1.24,33.8
1656,17,255,0.1,1475,55.25,62.0000,4.20,1.23,36.2
1657,12,180,0.17,858,55.24,36.0000,4.20,1.23,30.3
1658,16,240,0.11,1380,55.22,57.6000,4.17,1.23,35.0
