direction,result,k1_range,k1_body_size,k1_open_close_pct,k2_high_ratio,k2_low_ratio,k2_body_high_ratio,k2_body_low_ratio,k2_body_center_ratio,breakthrough_strength,k2_body_size,k2_body_size_ratio,k2_upper_shadow_ratio,k2_lower_shadow_ratio,k1_high,k1_low,k2_high,k2_low,k2_body_high,k2_body_low
short,win,45.2199999999998,34.960000000000036,0.008987146529562992,1.2994250331711636,0.9577620521892998,0.9931446262715624,0.9716939407341839,0.9824192835028731,0.2994250331711637,0.9700000000002547,0.027745995423348217,0.3062804068996013,0.01393188854488406,3925.27,3880.05,3938.81,3923.36,3924.96,3923.99
short,win,32.61999999999989,24.31999999999971,0.006228104320747298,1.2124463519313262,0.3657265481299778,0.9671980380134835,0.39270386266094387,0.6799509503372136,0.21244635193132616,18.73999999999978,0.770559210526316,0.24524831391784263,0.026977314530966037,3930.27,3897.65,3937.2,3909.58,3929.2,3910.46
short,win,70.80999999999995,56.94999999999982,0.01469840524238814,1.0358706397401491,0.7490467448100552,0.983335687049854,0.9019912441745508,0.9426634656122024,0.03587063974014921,5.760000000000218,0.1011413520632175,0.05253495269029519,0.15294449936449564,3938.46,3867.65,3941.0,3920.69,3937.28,3931.52
long,win,27.440000000000055,23.3100000000004,0.005909479250908326,0.4737609329446055,-0.3567784256559746,0.39358600583090964,0.04373177842564926,0.21865889212827944,0.3567784256559746,9.600000000000364,0.41184041184042036,0.08017492711369584,0.4005102040816239,3947.44,3920.0,3933.0,3910.21,3930.8,3921.2
short,win,33.42000000000007,29.210000000000036,0.007472690526746664,1.0792938360263205,0.8138839018551693,0.9581089168162751,0.9395571514063306,0.9488330341113096,0.07929383602632048,0.6200000000003456,0.021225607668618446,0.12118491921004543,0.12567324955116124,3939.51,3906.09,3942.16,3933.29,3938.11,3937.49
long,win,31.269999999999982,28.15000000000009,0.007190073356627662,0.2798209146146468,-0.2049888071634109,0.0633194755356578,0.040614007035496724,0.05196674128557726,0.2049888071634109,0.7100000000000364,0.02522202486678629,0.216501439078989,0.24560281419890762,3916.27,3885.0,3893.75,3878.59,3886.98,3886.27
short,win,24.600000000000364,19.279999999999745,0.004955419218698931,1.0479674796747893,0.5821138211382094,0.7837398373983705,0.6227642276422739,0.7032520325203222,0.047967479674789384,3.9600000000000364,0.2053941908713739,0.2642276422764189,0.040650406504064436,3915.28,3890.68,3916.46,3905.0,3909.96,3906.0
long,win,25.539999999999964,25.539999999999964,0.006538658474142336,1.0105716523101012,-0.18598277212216158,0.8954581049334347,0.00039154267814266034,0.4479248238057798,0.18598277212216158,22.860000000000127,0.8950665622552921,0.11511354737666636,0.18637431480030425,3906.0,3880.46,3906.27,3875.71,3903.33,3880.47
short,win,39.429999999999836,28.5300000000002,0.0071373355448316736,1.1110829317778375,0.6469693127060696,0.9109814861780426,0.8886634542226759,0.8998224702003592,0.11108293177783736,0.8800000000001091,0.03084472485103761,0.2001014455997947,0.24169414151660626,4030.22,3990.79,4034.6,4016.3,4026.71,4025.83
short,win,27.710000000000036,22.75,0.0057016829363040564,1.0054132082280798,0.6481414651750276,0.8213641284734821,0.6838686394803245,0.7526163839769033,0.005413208228079782,3.8100000000004,0.16747252747254507,0.1840490797545977,0.03572717430529702,4017.75,3990.04,4017.9,4008.0,4012.8,4008.99
short,loss,65.03999999999996,38.960000000000036,0.009619871850269766,1.0309040590405938,0.5990159901599025,0.898985239852403,0.5990159901599025,0.7490006150061527,0.03090405904059378,19.51000000000022,0.5007700205338861,0.13191881918819084,0.0,4114.99,4049.95,4117.0,4088.91,4108.42,4088.91
short,win,45.899999999999636,38.8100000000004,0.009259060447517375,1.0270152505446577,0.6697167755991291,0.9331154684095919,0.8396514161220102,0.886383442265811,0.027015250544657768,4.289999999999964,0.11053852099974026,0.0938997821350659,0.16993464052288113,4233.45,4187.55,4234.69,4218.29,4230.38,4226.09
short,win,26.199999999999818,19.920000000000073,0.004743726826108614,1.7782442748091782,0.034732824427475606,0.7919847328244329,0.2908396946564864,0.5414122137404423,0.7782442748091782,13.13000000000011,0.659136546184742,0.9862595419847452,0.2561068702290108,4224.61,4198.41,4245.0,4199.32,4219.16,4206.03
short,win,29.909999999999854,27.710000000000036,0.006648830875913294,1.1364092276830777,0.4399866265463029,0.9307923771314036,0.4971581410899352,0.7139752591106846,0.13640922768307778,12.970000000000255,0.4680620714543572,0.2056168505516742,0.05717151454363239,4197.44,4167.53,4201.52,4180.69,4195.37,4182.4
long,win,21.850000000000364,19.280000000000655,0.004621262601809352,0.8567505720823773,-0.03478260869561996,0.4480549199084993,0.011899313501153957,0.22997711670482665,0.03478260869561996,9.530000000000655,0.4942946058091458,0.40869565217387793,0.04668192219677392,4174.33,4152.48,4171.2,4151.72,4162.27,4152.74
long,win,31.1899999999996,25.88000000000011,0.005925681693810801,0.9557550496954111,-0.03398525168324507,0.8297531260019378,0.28438602116062855,0.5570695735812832,0.03398525168324507,17.01000000000022,0.657264296754256,0.1260019236934733,0.3183712728438736,4398.62,4367.43,4397.24,4366.37,4393.31,4376.3
short,win,37.719999999999345,25.36999999999989,0.005797545241191112,1.2627253446447757,0.6145281018027514,0.7378048780487914,0.6797454931071013,0.7087751855779464,0.2627253446447756,2.1900000000005093,0.08632242806466373,0.5249204665959842,0.06521739130434992,4413.44,4375.72,4423.35,4398.9,4403.55,4401.36
short,loss,22.960000000000036,21.350000000000364,0.00477423567505688,1.1720383275261241,0.4978222996515798,0.9577526132404467,0.5466027874564531,0.7521777003484499,0.17203832752612422,9.44000000000051,0.442154566744747,0.2142857142856775,0.04878048780487322,4494.24,4471.28,4498.19,4482.71,4493.27,4483.83
long,win,23.659999999999854,20.840000000000146,0.004670216389680737,0.4543533389687264,-0.517751479289944,0.38588334742181596,0.05198647506338001,0.2189349112426172,0.517751479289944,7.900000000000546,0.37907869481768186,0.06846999154691043,0.569737954353324,4463.91,4440.25,4451.0,4428.0,4449.38,4441.48
short,win,29.029999999999745,24.479999999999563,0.005480188045668136,1.3520496038580898,0.03065794006201637,0.9049259386841115,0.21495005167067988,0.5599379951774114,0.3520496038580897,20.029999999999745,0.8182189542483702,0.44712366517397817,0.1842921116086635,4494.24,4465.21,4504.46,4466.1,4491.48,4471.45
long,win,26.420000000000073,19.730000000000473,0.0044129126341712135,0.8902346707039918,-0.31377744133232177,0.8224829674488836,0.2528387585162514,0.5376608629825503,0.31377744133232177,15.050000000000182,0.7627977698935541,0.0677517032551082,0.5666161998485733,4470.97,4444.55,4468.07,4436.26,4466.28,4451.23
short,win,44.51000000000022,33.36999999999989,0.007413282149029829,1.3895753763199294,0.5019096832172554,0.9973039766344667,0.8447539878678989,0.921028982251193,0.38957537631992945,6.789999999999964,0.20347617620617278,0.3922713996854628,0.3428443046506435,4541.66,4497.15,4559.0,4519.49,4541.54,4534.75
long,win,30.24000000000069,21.44000000000051,0.004742911625664043,0.8386243386243387,-0.014880952380946026,0.49206349206348443,0.2632275132275084,0.3776455026454964,0.014880952380946026,6.920000000000073,0.3227611940298465,0.3465608465608543,0.2781084656084544,4521.27,4491.03,4516.39,4490.58,4505.91,4498.99
long,win,54.31999999999971,34.26000000000022,0.0076033307293516565,0.5719808541973468,-0.045287187039765274,0.5252209131075092,0.34223122238586606,0.43372606774667927,0.045287187039765274,9.9399999999996,0.2901342673671785,0.04675994108983758,0.38751840942563137,4507.4,4453.08,4484.15,4450.62,4481.61,4471.67
short,win,24.480000000000473,20.50999999999931,0.004576490539093026,1.082107843137225,0.49468954248367436,0.8868464052287425,0.8398692810457518,0.8633578431372472,0.08210784313722508,1.1499999999996362,0.056070209653811556,0.19526143790848255,0.3451797385620774,4504.89,4480.41,4506.9,4492.52,4502.12,4500.97
short,win,23.0,22.80999999999949,0.005048727636526911,1.0869565217391304,0.4191304347825834,0.9917391304347605,0.7378260869564933,0.8647826086956268,0.08695652173913043,5.8400000000001455,0.25602805786936766,0.09521739130436997,0.3186956521739099,4540.97,4517.97,4542.97,4527.61,4540.78,4534.94
short,win,36.80000000000018,27.770000000000437,0.006065702677908444,1.0861413043478276,0.4521739130434849,0.7548913043478155,0.45353260869566375,0.6042119565217272,0.08614130434782764,11.089999999999236,0.3993518185091488,0.3312500000000122,0.0013586956521788492,4615.0,4578.2,4618.17,4594.84,4605.98,4594.89
long,win,27.93000000000029,23.539999999999964,0.005145433919207499,0.6312209094163954,-0.3129251700680161,0.1571786609380695,0.07948442534909529,0.11833154314358241,0.3129251700680161,2.1700000000000728,0.09218351741716552,0.47404224847832593,0.3924095954171114,4574.93,4547.0,4564.63,4538.26,4551.39,4549.22
short,loss,35.909999999999854,27.460000000000036,0.006098793345074889,1.2603731551100084,0.5736563631300597,0.9454191033138389,0.7287663603453127,0.8370927318295884,0.2603731551100084,7.779999999999745,0.28332119446466625,0.3149540517961695,0.1551099972152529,4531.94,4496.03,4541.29,4516.63,4529.98,4522.2
short,loss,25.0,22.81999999999971,0.004998357244551464,1.1459999999999855,0.2511999999999898,0.9327999999999883,0.4956000000000131,0.7141999999999825,0.14599999999998545,10.929999999999382,0.478965819456596,0.2131999999999971,0.2444000000000233,4590.0,4565.0,4593.65,4571.28,4588.32,4577.39
long,win,30.69000000000051,25.039999999999964,0.005352485998888453,0.3277940697295612,-0.2730531117627882,0.1834473769957646,0.1127403062886927,0.14809384164222866,0.2730531117627882,2.1700000000000728,0.08666134185303817,0.1443466927337966,0.38579341805148093,4678.22,4647.53,4657.59,4639.15,4653.16,4650.99
short,win,41.529999999999745,40.75,0.008657852300226698,1.0611606067902717,0.6621719239104302,1.0,0.8641945581507257,0.9320972790753519,0.06116060679027159,5.640000000000327,0.13840490797546814,0.06116060679027159,0.20202263424029543,4747.46,4705.93,4750.0,4733.43,4747.46,4741.82
long,loss,82.30000000000018,65.69000000000051,0.013819145691115168,0.47946537059538213,-0.0939246658566166,0.40279465370595957,0.19902794653706044,0.30091130012151,0.0939246658566166,16.770000000000437,0.25528999847770295,0.07667071688942256,0.29295261239367704,4753.78,4671.48,4710.94,4663.75,4704.63,4687.86
long,win,31.420000000000073,29.859999999999673,0.006617922468799726,0.43316359007000765,-0.8278166772756257,0.06015276893696415,0.044557606619975584,0.05235518777846987,0.8278166772756257,0.4899999999997817,0.0164099129269855,0.3730108211330435,0.8723742838956012,4512.14,4480.72,4494.33,4454.71,4482.61,4482.12
short,win,38.19999999999982,27.8100000000004,0.0062039610763349115,1.1047120418848173,0.3091623036649096,0.7492146596858645,0.4581151832460755,0.6036649214659819,0.10471204188481725,11.11999999999989,0.3998561668464484,0.35549738219895266,0.14895287958116588,4520.0,4481.8,4524.0,4493.61,4510.42,4499.3
long,win,31.01000000000022,21.99000000000069,0.004926384271415028,0.472750725572388,-0.06675266043210881,0.19316349564655722,0.12544340535312157,0.15930345049985406,0.06675266043210881,2.0999999999994543,0.09549795361525186,0.27958722992583074,0.19219606578523038,4466.76,4435.75,4450.41,4433.68,4441.74,4439.64
long,win,26.38000000000011,22.31999999999971,0.004990642545227633,1.004548900682331,-0.014783927217601434,0.9234268385140095,0.19636087945414213,0.559893858984093,0.014783927217601434,19.17999999999938,0.8593189964157542,0.08112206216832141,0.21114480667174357,4496.71,4470.33,4496.83,4469.94,4494.69,4475.51
long,win,32.850000000000364,20.56999999999971,0.004594820384294004,0.9181126331811117,-0.2736681887366722,0.838660578386602,0.22739726027397783,0.53302891933029,0.2736681887366722,20.079999999999927,0.9761789013126014,0.0794520547945097,0.5010654490106501,4481.59,4448.74,4478.9,4439.75,4476.29,4456.21
short,win,37.340000000000146,25.960000000000036,0.005751761421544742,1.2945902517407595,0.484467059453671,0.7953936797000456,0.484467059453671,0.6399303695768704,0.2945902517407594,11.609999999999673,0.44722650231123484,0.4991965720407138,0.0,4547.0,4509.66,4558.0,4527.75,4539.36,4527.75
long,loss,26.649999999999636,20.1899999999996,0.004463377753411002,0.7527204502814171,-0.0007504690431683614,0.6270168855534467,0.12232645403374684,0.3746716697935797,0.0007504690431683614,13.449999999999818,0.6661713719663241,0.12570356472797034,0.1230769230769152,4526.67,4500.02,4520.08,4500.0,4516.73,4503.28
long,win,69.14000000000033,63.42000000000007,0.01440103545761097,0.343216661845536,-0.10659531385594238,0.05872143477003733,0.0432455886606851,0.05098351171536779,0.10659531385594238,1.0700000000006185,0.01687164932199018,0.2844952270754987,0.14984090251662746,4405.51,4336.37,4360.1,4329.0,4340.43,4339.36
short,win,27.8700000000008,20.420000000000073,0.004716316561384886,1.0344456404735953,0.5654825977753773,0.8988159311086997,0.7326874775744344,0.8157517043415834,0.03444564047359524,4.630000000000109,0.22673849167483315,0.13562970936489546,0.16720487979905707,4357.52,4329.65,4358.48,4345.41,4354.7,4350.07
short,win,37.25,20.159999999999854,0.004633619946630594,1.0426845637583932,0.07785234899330325,0.9390604026845765,0.14818791946309898,0.5436241610738255,0.04268456375839317,29.460000000000036,1.4613095238095362,0.10362416107381671,0.07033557046979573,4373.24,4335.99,4374.83,4338.89,4370.97,4341.51
short,win,28.210000000000036,21.399999999999636,0.004958214301436176,1.1761786600496367,0.08294930875576542,0.8142502658631771,0.10102800425382347,0.45763913505848414,0.1761786600496366,20.11999999999989,0.9401869158878613,0.3619283941864595,0.018078695498058052,4320.03,4291.82,4325.0,4294.16,4314.79,4294.67
short,win,30.840000000000146,20.11999999999989,0.004684876835705628,1.0139429312581156,0.5830090791180411,0.7704280155642058,0.6686121919584888,0.719520103761362,0.013942931258115727,3.1400000000003274,0.15606361829027557,0.24351491569390996,0.08560311284044765,4325.0,4294.16,4325.43,4312.14,4317.92,4314.78
short,loss,41.01999999999953,26.279999999999745,0.006106487096909054,1.0923939541686984,0.09873232569476643,0.9702584105314416,0.29936616284738876,0.6348122866894262,0.09239395416869838,27.519999999999527,1.0471841704718339,0.12213554363725686,0.2006338371526223,4306.08,4265.06,4309.87,4269.11,4304.86,4277.34
short,loss,40.76000000000022,27.519999999999527,0.0064339051840628814,1.1771344455348434,0.7271835132482868,0.8773307163886169,0.7990677134445644,0.8381992149165796,0.17713444553484337,3.1899999999996,0.11591569767440606,0.29980372914622644,0.07188420019627761,4309.87,4269.11,4317.09,4298.75,4304.87,4301.68
long,win,33.649999999999636,20.670000000000073,0.004753177408265073,0.27726597325408703,-0.16552748885588942,0.21426448736998854,0.18841010401189343,0.2013372956909545,0.16552748885588942,0.8699999999998909,0.042089985486206474,0.06300148588409847,0.35393759286778287,4354.45,4320.8,4330.13,4315.23,4328.01,4327.14
long,loss,49.369999999999436,36.090000000000146,0.008719076149980708,0.7488353250962168,-0.13591249746810033,0.392546080615756,0.2023496050233006,0.2974478428195283,0.13591249746810033,9.389999999999418,0.2601828761429587,0.35628924448046073,0.33826210249140093,4142.48,4093.11,4130.08,4086.4,4112.49,4103.1
long,loss,80.76999999999998,79.50999999999976,0.019723851199158496,0.9520861706079004,-0.011885601089513887,0.9268292682926847,0.0025999752383315147,0.4647146217655109,0.011885601089513887,74.65000000000009,0.9388756131304278,0.0252569023152156,0.0144855763278454,4032.42,3951.65,4028.55,3950.69,4026.51,3951.86
short,win,77.86000000000013,74.65000000000009,0.018889839214951968,1.145132288723346,0.5368610326226516,0.9737991266375551,0.6019779090675548,0.787888517852552,0.14513228872334585,28.950000000000273,0.3878097789685229,0.17133316208579077,0.0651168764449031,4028.55,3950.69,4039.85,3992.49,4026.51,3997.56
short,win,27.63000000000011,20.7800000000002,0.005190302775987781,1.0061527325370836,0.3912414042707167,0.9847991313789334,0.7234889612739668,0.8541440463264501,0.006152732537083509,7.220000000000255,0.3474494706448597,0.021353601158150142,0.3322475570032501,4024.82,3997.19,4024.99,4008.0,4024.4,4017.18
long,win,364.46000000000004,54.48999999999978,0.013794936708860703,0.2142621961257755,-0.00548757065247215,0.16514843878614952,0.08717005981452006,0.12615924930033479,0.00548757065247215,28.420000000000073,0.5215635896494804,0.049113757339625995,0.0926576304669922,4200.0,3835.54,3913.63,3833.54,3895.73,3867.31
short,win,83.19000000000005,29.559999999999945,0.007667804559179044,1.0950835436951538,0.30280081740593867,0.8859237889169398,0.40521697319389366,0.6455703810554195,0.09508354369515386,39.99000000000024,1.352841677943177,0.20915975477821402,0.102416155787955,3875.0,3791.81,3882.91,3817.0,3865.51,3825.52
long,loss,55.80000000000018,41.67000000000007,0.010880691016575643,0.92849462365591,-0.28942652329749174,0.8759856630824364,0.44462365591397607,0.6603046594982103,0.28942652329749174,24.070000000000164,0.5776337892968592,0.052508960573473595,0.7340501792114678,3878.3,3822.5,3874.31,3806.35,3871.38,3847.31
short,win,39.11000000000013,24.36999999999989,0.006419628204216326,1.292508309895168,0.6131424188187149,1.0,0.7877780618767539,0.8938890309383769,0.2925083098951679,8.300000000000182,0.3405826836274197,0.2925083098951679,0.174635643058039,3820.54,3781.43,3831.98,3805.41,3820.54,3812.24
short,win,45.570000000000164,29.940000000000055,0.007939728076246863,1.0836076366030267,0.36054421768706996,0.807329383366246,0.6655694535878828,0.7364494184770644,0.08360763660302681,6.460000000000036,0.21576486305945305,0.2762782532367808,0.3050252359008128,3816.09,3770.52,3819.9,3786.95,3807.31,3800.85
short,win,29.550000000000182,20.570000000000164,0.005365531740628621,1.091032148900155,0.1269035532994916,0.9915397631133672,0.40676818950930316,0.6991539763113275,0.0910321489001551,17.2800000000002,0.8400583373845436,0.09949238578678787,0.27986463620981156,3854.55,3825.0,3857.24,3828.75,3854.3,3837.02
long,loss,28.48999999999978,17.2800000000002,0.004483304361362686,0.33555633555633624,-0.08318708318708,0.2899262899262998,0.18041418041417734,0.23517023517023058,0.08318708318708,3.1200000000003456,0.18055555555557345,0.045630045630036406,0.2636012636012573,3857.24,3828.75,3838.31,3826.38,3837.01,3833.89
long,win,25.789999999999964,21.090000000000146,0.005500925950076983,0.785188057386585,-0.7603722373012856,0.6029468786351202,0.18185343156262354,0.39240015509887183,0.7603722373012856,10.859999999999673,0.5149359886201801,0.1822411787514649,0.9422256688639091,3833.9,3808.11,3828.36,3788.5,3823.66,3812.8
long,win,26.550000000000182,20.340000000000146,0.0052899869960988674,0.2772128060263682,-0.46892655367230635,0.23502824858757793,0.190960451977406,0.21299435028249195,0.46892655367230635,1.1700000000000728,0.05752212389380847,0.04218455743879033,0.6598870056497123,3845.0,3818.45,3825.81,3806.0,3824.69,3823.52
long,loss,21.859999999999673,20.769999999999982,0.005410122164048861,0.7186642268984571,-0.04391582799634267,0.3440073193046704,0.0329368709972466,0.1884720951509585,0.04391582799634267,6.800000000000182,0.327395281656244,0.3746569075937867,0.07685269899358928,3839.47,3817.61,3833.32,3816.65,3825.13,3818.33
long,loss,22.210000000000036,18.639999999999873,0.004864986193252669,0.7834308869878461,-0.012156686177396729,0.46285457001351565,0.13597478613237177,0.2994146780729437,0.012156686177396729,7.260000000000218,0.3894849785407869,0.3205763169743304,0.1481314723097685,3832.0,3809.79,3827.19,3809.52,3820.07,3812.81
long,win,36.820000000000164,27.870000000000346,0.00749121052801351,1.0573058120586547,-0.6300923411189493,0.30907115697990384,0.23601303639326496,0.2725420966865906,0.6300923411189493,2.6900000000000546,0.09651955507714464,0.7482346550787508,0.8661053775122143,3720.59,3683.77,3722.7,3660.57,3695.15,3692.46
short,loss,34.690000000000055,28.06999999999971,0.007584416145862807,1.288844047275871,0.39463822427212547,0.9740559238973742,0.7411357739982702,0.8575958489478223,0.28884404727587104,8.079999999999927,0.2878517990737446,0.3147881233784968,0.34649754972614477,3729.98,3695.29,3740.0,3708.98,3729.08,3721.0
short,loss,27.7199999999998,22.039999999999964,0.0059346541798383215,1.3098845598845674,0.15331890331890444,0.8163780663780762,0.42424242424241876,0.6203102453102557,0.30988455988456737,10.870000000000346,0.49319419237751194,0.4935064935064912,0.27092352092351435,3740.91,3713.19,3749.5,3717.44,3735.82,3724.95
short,loss,36.570000000000164,27.070000000000164,0.007158307815169204,1.2671588733934902,0.8083128247197106,0.9909762100082055,0.8865190046486171,0.9387476073284176,0.26715887339349026,3.8200000000001637,0.14111562615441967,0.27618266338528474,0.0782061799289066,3812.84,3776.27,3822.61,3805.83,3812.51,3808.69
short,loss,71.76000000000022,47.04999999999973,0.011549243223871151,1.6025641025640978,0.42028985507246047,0.9186176142697864,0.7144648829431477,0.816541248606467,0.6025641025640976,14.649999999999636,0.31137088204037666,0.6839464882943113,0.2941750278706873,4126.76,4055.0,4170.0,4085.16,4120.92,4106.27
short,win,51.51000000000022,34.840000000000146,0.008484565105156041,1.1570568821588063,0.6024072995534773,0.8272180159192292,0.7530576587070433,0.7901378373131362,0.15705688215880628,3.819999999999709,0.10964408725601875,0.32983886623957714,0.150650359153566,4150.01,4098.5,4158.1,4129.53,4141.11,4137.29
long,win,56.06999999999971,28.660000000000764,0.006905092324891282,0.4465846263599089,-0.29373996789727735,0.4408774745853466,0.42536115569824307,0.4331193151417867,0.29373996789727735,0.8699999999998909,0.030355896720162864,0.005707151774562344,0.7191011235955204,4153.24,4097.17,4122.21,4080.7,4121.89,4121.02
short,win,36.72999999999956,33.27000000000044,0.007987036370183756,1.5760958344677651,0.19057990743261866,0.9738633269806932,0.24884290770488526,0.6113531173427769,0.5760958344677652,26.63000000000011,0.8004207995190791,0.602232507487072,0.058263000272266614,4199.73,4163.0,4220.89,4170.0,4198.77,4172.14
long,loss,29.220000000000255,25.889999999999418,0.00620066293684842,0.32956878850102755,-0.17624914442161504,0.057837097878182565,0.0311430527036224,0.04449007529090249,0.17624914442161504,0.7800000000006548,0.030127462340698043,0.27173169062284497,0.20739219712523743,4177.0,4147.78,4157.41,4142.63,4149.47,4148.69
short,loss,47.25,38.38999999999987,0.009495165850051043,1.1348148148148125,0.5777777777777816,0.8201058201058201,0.7966137566137539,0.8083597883597822,0.1348148148148125,1.1100000000001273,0.028913779630115422,0.3147089947089924,0.21883597883597228,4090.0,4042.75,4096.37,4070.05,4081.5,4080.39
short,win,54.029999999999745,28.4399999999996,0.006875843161147037,1.0925411808254677,0.21636128076993624,0.8882102535628356,0.3762724412363506,0.6322413473995931,0.09254118082546776,27.659999999999854,0.9725738396624558,0.20433092726263216,0.15991116046641438,4170.7,4116.67,4175.7,4128.36,4164.66,4137.0
long,win,48.93000000000029,27.670000000000073,0.006688437728880194,0.7586347843858506,-0.2583282239934559,0.30574289801757504,0.25444512568975564,0.28009401185366534,0.2583282239934559,2.5100000000002183,0.09071196241417462,0.45289188636827554,0.5127733496832115,4145.8,4096.87,4133.99,4084.23,4111.83,4109.32
short,loss,34.2800000000002,19.789999999999964,0.004832191822632425,1.3888564760793423,0.5781796966161041,0.6969078179696538,0.6391481913652063,0.6680280046674167,0.38885647607934215,1.980000000000473,0.10005053057101954,0.6919486581096883,0.06096849474910221,4127.6,4093.32,4140.93,4113.14,4117.21,4115.23
short,loss,34.99000000000069,23.01000000000022,0.005555287300820912,1.3972563589596845,0.5004286939125427,0.7236353243783972,0.6836238925407145,0.7036296084595428,0.39725635895968453,1.4000000000005457,0.06084311169059246,0.6736210345812873,0.1831951986281717,4174.68,4139.69,4188.58,4157.2,4165.01,4163.61
short,win,29.5,23.699999999999818,0.005605023236014004,1.420000000000011,0.6111864406779575,0.9708474576271298,0.8505084745762761,0.9106779661016875,0.4200000000000111,3.550000000000182,0.1497890295358738,0.4491525423728814,0.23932203389831866,4252.92,4223.42,4265.31,4241.45,4252.06,4248.51
short,win,35.63000000000011,30.270000000000437,0.007112412299045672,1.0120684816166234,0.3132191973056618,0.8495649733370851,0.3331462250912367,0.5913555992141609,0.012068481616623343,18.399999999999636,0.6078625702014989,0.1625035082795382,0.019927027785574914,4291.57,4255.94,4292.0,4267.1,4286.21,4267.81
long,loss,33.75,19.410000000000764,0.004652099196847972,0.6965925925925991,-0.09511111111111219,0.35733333333331824,0.01451851851851205,0.18592592592591514,0.09511111111111219,11.569999999999709,0.5960844925295854,0.3392592592592808,0.10962962962962423,4174.59,4140.84,4164.35,4137.63,4152.9,4141.33
short,win,36.22999999999956,23.30999999999949,0.00565310180918647,1.0949489373447572,0.27960253933205165,0.9086392492409735,0.3568865581010336,0.6327629036710035,0.09494893734475712,19.98999999999978,0.8575718575718669,0.18630968810378365,0.07728401876898194,4123.4,4087.17,4126.84,4097.3,4120.09,4100.1
long,loss,29.539999999999964,19.98999999999978,0.004875490841686735,0.7714962762356125,-0.05687203791470186,0.7714962762356125,0.12220717670953544,0.44685172647257393,0.05687203791470186,19.18000000000029,0.95947973986996,0.0,0.17907921462423732,4126.84,4097.3,4120.09,4095.62,4120.09,4100.91
long,loss,47.369999999999436,40.34999999999991,0.009839279574533436,0.3673210892970201,-0.036732108929707775,0.2735908803039843,0.07451973823094336,0.17405530926745902,0.036732108929707775,9.429999999999836,0.2337050805452257,0.09373020899303583,0.11125184716065115,4104.4,4057.03,4074.43,4055.29,4069.99,4060.56
long,loss,70.36999999999989,51.620000000000346,0.012759698928452336,0.3581071479323555,-0.3396333664914044,0.1978115674293036,0.06352138695466544,0.1306664771919813,0.3396333664914044,9.450000000000273,0.18306857807051938,0.1602955805030519,0.4031547534460698,4059.83,3989.46,4014.66,3965.56,4003.38,3993.93
long,win,41.13000000000011,29.019999999999982,0.007225717778701807,0.27255044979333837,-0.184293702893263,0.2509117432530922,0.10478969122295001,0.17785071723801557,0.184293702893263,6.0099999999997635,0.2070985527222525,0.02163870654024617,0.28908339411621303,4018.01,3976.88,3988.09,3969.3,3987.2,3981.19
long,win,50.57999999999993,46.7199999999998,0.011779269796207489,0.496836694345594,-0.5389482008699141,0.2730328192961638,0.07058125741400097,0.17180703835508238,0.5389482008699141,10.239999999999782,0.2191780821917771,0.22380387504943022,0.6095294582839151,3966.58,3916.0,3941.13,3888.74,3929.81,3919.57
long,win,31.38000000000011,18.56999999999971,0.004678795758093337,0.5006373486296999,-0.21223709369024318,0.389738687061822,0.13511790949650165,0.26242829827916186,0.21223709369024318,7.989999999999782,0.43026386645126047,0.11089866156787782,0.34735500318674484,3969.54,3938.16,3953.87,3931.5,3950.39,3942.4
short,win,43.809999999999945,27.769999999999982,0.007019681396959566,1.7674047021228014,0.6446016891120707,0.9965761241725613,0.8632732252910239,0.9299246747317925,0.7674047021228014,5.8400000000001455,0.21029888368743785,0.7708285779502402,0.21867153617895319,3983.94,3940.13,4017.56,3968.37,3983.79,3977.95
long,loss,70.67000000000053,33.36000000000058,0.008078283800571141,0.8258101032970099,-0.42365926135559406,0.6616669025045906,0.2518749115607697,0.4567709070326737,0.42365926135559406,28.960000000000036,0.8681055155875159,0.16414320079241937,0.6755341729163638,4149.1,4078.43,4136.79,4048.49,4125.19,4096.23
short,win,88.30000000000018,28.960000000000036,0.007069915507674139,1.0501698754246918,0.7103057757644409,0.8685164212910572,0.8398640996602458,0.8541902604756515,0.05016987542469176,2.530000000000655,0.08736187845306118,0.18165345413363454,0.12955832389580493,4136.79,4048.49,4141.22,4111.21,4125.18,4122.65
short,win,36.81999999999971,27.68000000000029,0.006748882094494173,1.1097229766431287,0.4196089082020625,0.8699076588810428,0.5057034220532329,0.6878055404671379,0.10972297664312862,13.409999999999854,0.4844653179190648,0.23981531776208576,0.0860945138511705,4133.88,4097.06,4137.92,4112.51,4129.09,4115.68
long,win,27.76000000000022,21.3100000000004,0.005201354158276499,0.5590778097982658,-0.332492795389047,0.40922190201727604,0.22910662824206132,0.31916426512966867,0.332492795389047,5.0,0.2346316283434963,0.14985590778098978,0.5615994236311084,4097.1,4069.34,4084.86,4060.11,4080.7,4075.7
long,loss,34.32999999999993,24.270000000000437,0.005809319325860551,0.5581124381007835,-0.28080396154967513,0.4124672298281353,0.1992426449169869,0.3058549373725611,0.28080396154967513,7.319999999999709,0.30160692212606416,0.14564520827264815,0.48004660646666203,4181.0,4146.67,4165.83,4137.03,4160.83,4153.51
