交易编号,方向,结果,K1柱体,突破力度比,K1开盘,K1最高,K1最低,K1收盘,K2开盘,K2最高,K2最低,K2收盘
415,做空,止损,11.150000000000091,-0.8475336322869723,2468.48,2484.88,2468.13,2479.63,2479.64,2487.17,2477.58,2480.52
523,做空,止损,11.340000000000146,-0.8483245149911611,1884.82,1898.99,1882.98,1896.16,1896.15,1908.99,1892.6,1896.63
899,做多,止盈,11.340000000000146,-0.8483245149912012,2512.57,2513.32,2501.23,2501.23,2501.24,2503.7,2498.11,2502.85
885,做多,止盈,12.3100000000004,-0.8489033306254653,2541.51,2544.95,2528.57,2529.2,2529.2,2534.5,2516.25,2530.6
1637,做多,止盈,46.809999999999945,-0.8491775261696228,3953.99,3954.61,3892.0,3907.18,3907.17,3914.86,3871.15,3902.34
725,做多,止盈,7.3599999999999,-0.8491847826087072,1596.36,1597.68,1587.0,1589.0,1588.99,1591.43,1585.42,1588.78
792,做多,止损,8.960000000000036,-0.8493303571428679,1848.9,1848.9,1837.61,1839.94,1839.93,1841.29,1831.7,1839.68
558,做空,止盈,8.690000000000055,-0.8504027617951468,1923.59,1933.98,1922.41,1932.28,1932.27,1935.46,1929.8,1930.65
1489,做多,止盈,43.44000000000051,-0.8505985267034849,4392.18,4397.23,4344.84,4348.74,4348.74,4360.28,4342.85,4356.62
712,做多,止盈,13.740000000000009,-0.8515283842794787,1636.28,1636.98,1622.05,1622.54,1622.54,1625.28,1620.65,1624.38
204,做多,止盈,17.84999999999991,-0.8515406162465182,2602.4,2604.69,2580.0,2584.55,2584.6,2589.49,2577.1,2581.41
802,做空,止损,10.919999999999845,-0.8516483516483595,1829.17,1841.0,1829.0,1840.09,1840.08,1847.75,1838.3,1840.6
574,做空,止盈,9.509999999999991,-0.8517350157728619,2000.24,2011.17,1999.49,2009.75,2009.78,2021.39,2007.59,2007.93
1583,做空,止盈,29.559999999999945,-0.8521650879567017,3855.08,3875.0,3791.81,3825.52,3825.52,3882.91,3817.0,3865.51
1713,做空,止盈,22.990000000000236,-0.8542844715093574,3640.06,3667.0,3638.64,3663.05,3663.05,3682.35,3658.28,3666.84
85,做多,止盈,48.470000000000255,-0.8549618320610654,3221.9,3222.38,3158.05,3173.43,3173.44,3180.94,3143.02,3173.94
178,做多,止盈,24.940000000000055,-0.8552526062550072,3137.94,3139.33,3113.0,3113.0,3113.01,3118.0,3101.7,3117.41
161,做多,止盈,14.920000000000073,-0.8558981233243914,3081.32,3082.64,3062.87,3066.4,3066.4,3069.87,3053.84,3069.4
1225,做多,止盈,32.04000000000042,-0.8573657927590338,3633.01,3637.83,3600.0,3600.97,3600.98,3610.36,3591.27,3607.39
1270,做空,止盈,17.690000000000055,-0.8581119276427241,3825.2,3847.64,3820.0,3842.89,3842.89,3849.99,3835.18,3843.92
388,做多,止盈,12.829999999999927,-0.858144972720209,2143.63,2146.5,2124.61,2130.8,2130.7,2135.49,2120.75,2131.77
549,做多,止盈,9.240000000000009,-0.8582251082250897,1902.31,1904.58,1892.78,1893.07,1893.08,1896.65,1891.39,1896.4
493,做空,止损,13.5,-0.8585185185185293,2147.6,2166.65,2144.91,2161.1,2161.09,2169.41,2156.5,2166.39
564,做空,止盈,35.63000000000011,-0.859668818411445,1973.51,2020.0,1973.41,2009.14,2009.15,2027.46,2004.04,2016.05
893,做多,止损,27.88000000000011,-0.8633428981348662,2528.57,2528.57,2497.2,2500.69,2500.69,2504.5,2483.08,2504.21
972,做多,止损,29.75,-0.8638655462184813,2754.72,2757.14,2718.0,2724.97,2724.97,2731.44,2701.28,2727.5
1179,做空,止盈,17.40000000000009,-0.8643678160919475,3597.06,3616.16,3594.96,3614.46,3614.45,3619.26,3610.0,3610.24
337,做空,止盈,17.590000000000146,-0.8646958499147192,2656.72,2678.4,2641.49,2674.31,2674.3,2678.91,2656.7,2658.1
627,做空,止盈,8.670000000000073,-0.8650519031141796,1810.31,1819.99,1809.83,1818.98,1818.99,1822.99,1817.33,1818.94
726,做空,止盈,9.539999999999964,-0.8658280922431889,1583.28,1593.85,1576.5,1592.82,1592.81,1595.08,1584.76,1586.69
1738,做多,止盈,16.920000000000073,-0.8670212765957184,3398.37,3406.68,3377.81,3381.45,3381.45,3392.01,3370.82,3390.17
1385,做多,止损,23.4399999999996,-0.8673208191126397,4166.91,4173.83,4140.54,4143.47,4143.48,4153.5,4121.47,4145.78
1474,做空,止盈,44.26000000000022,-0.867374604609131,4375.73,4424.93,4371.41,4419.99,4419.93,4440.0,4409.8,4419.29
1309,做空,止损,63.659999999999854,-0.8682060948790467,3732.4,3799.98,3730.63,3796.06,3796.07,3801.05,3785.9,3799.43
1028,做空,止盈,30.789999999999964,-0.8697629100357186,2772.92,2817.84,2772.8,2803.71,2803.72,2818.62,2799.58,2814.49
10,做空,止损,23.65000000000009,-0.8697674418604687,3361.39,3394.98,3355.47,3385.04,3385.03,3395.0,3376.04,3391.36
1451,做空,止盈,41.840000000000146,-0.8711759082217899,4282.48,4329.79,4281.84,4324.32,4324.33,4348.32,4318.29,4319.16
312,做空,止损,18.09999999999991,-0.8712707182320476,2699.78,2718.0,2694.78,2717.88,2717.89,2724.29,2710.55,2711.71
1286,做多,止损,16.799999999999727,-0.871428571428578,3485.14,3485.93,3458.33,3468.34,3468.34,3471.29,3451.43,3459.33
1720,做空,止盈,27.26000000000022,-0.8723404255318986,3485.74,3514.96,3483.84,3513.0,3513.0,3525.63,3507.62,3509.86
1453,做空,止盈,24.279999999999745,-0.8731466227347627,4318.81,4352.99,4314.62,4343.09,4343.1,4358.81,4335.82,4345.28
1462,做多,止损,20.460000000000036,-0.8734115347018504,4461.82,4461.82,4438.35,4441.36,4441.36,4443.95,4426.0,4443.01
107,做空,止盈,27.210000000000036,-0.8735758912164794,3335.91,3352.9,3277.74,3308.7,3308.71,3355.96,3301.51,3349.01
1128,做空,止损,51.49000000000024,-0.8747329578558897,2662.14,2720.0,2661.51,2713.63,2713.62,2723.98,2706.55,2719.12
1612,做多,止损,51.620000000000346,-0.8750484308407549,4045.55,4059.83,3989.46,3993.93,3993.93,4014.66,3965.56,4003.38
70,做多,止盈,16.820000000000164,-0.8757431629013005,3337.84,3338.91,3319.1,3321.02,3321.02,3324.18,3310.47,3319.9
79,做多,止盈,16.40000000000009,-0.8768292682926847,3307.07,3316.62,3288.06,3290.67,3290.67,3302.24,3263.08,3292.12
945,做多,止损,16.98999999999978,-0.8769864626250902,2682.95,2683.59,2661.68,2665.96,2665.96,2668.69,2657.75,2664.39
853,做多,止盈,15.700000000000273,-0.8770700636942511,2453.11,2460.54,2434.21,2437.41,2437.42,2446.77,2415.3,2446.45
740,做空,止盈,16.539999999999964,-0.8772672309552614,1620.8,1637.89,1616.46,1637.34,1637.35,1641.82,1630.97,1632.69
262,做多,止损,12.680000000000291,-0.877760252365919,2678.53,2678.9,2663.5,2665.85,2665.85,2667.77,2660.83,2667.29
779,做多,止盈,9.5,-0.878947368421067,1797.17,1798.95,1786.9,1787.67,1787.67,1790.6,1783.4,1787.65
1708,做多,止盈,26.889999999999873,-0.8795091111937599,3849.56,3852.65,3815.09,3822.67,3822.67,3829.0,3813.05,3818.36
617,做多,止损,11.960000000000036,-0.8804347826086907,1812.42,1814.23,1798.81,1800.46,1800.44,1803.7,1790.05,1799.0
1458,做多,止损,26.029999999999745,-0.8809066461774724,4468.53,4468.53,4441.29,4442.5,4442.5,4445.6,4434.25,4445.4
970,做空,止损,22.679999999999836,-0.883156966490315,2679.92,2705.0,2675.97,2702.6,2702.6,2709.55,2696.0,2702.43
1192,做空,止盈,19.7800000000002,-0.8832153690596372,3791.49,3815.73,3786.53,3811.27,3811.27,3824.56,3804.0,3809.19
1693,做空,止盈,33.940000000000055,-0.8833235120801406,3901.88,3939.73,3896.63,3935.82,3935.82,3943.69,3926.61,3937.99
1732,做空,止盈,14.649999999999636,-0.8839590443686413,3320.28,3334.94,3317.39,3334.93,3334.93,3342.06,3330.34,3331.08
937,做多,止盈,25.860000000000127,-0.8863109048723706,2692.07,2692.2,2664.58,2666.21,2666.21,2669.28,2659.88,2664.99
511,做多,止盈,29.5,-0.8867796610169442,1954.11,1956.84,1915.78,1924.61,1924.6,1930.68,1906.41,1917.49
1700,做多,止盈,16.7800000000002,-0.8879618593563715,3758.65,3759.6,3733.96,3741.87,3741.86,3744.7,3727.22,3744.34
1510,做多,止损,20.710000000000036,-0.8884596813133561,4502.56,4502.98,4478.29,4481.85,4481.86,4484.58,4470.0,4480.7
1724,做多,止损,31.860000000000127,-0.8885750156936545,3352.25,3354.5,3313.0,3320.39,3320.38,3326.19,3256.0,3316.88
1254,做空,止盈,18.59999999999991,-0.8897849462365732,3782.69,3802.83,3781.91,3801.29,3801.28,3806.8,3798.46,3799.5
1598,做空,止盈,34.840000000000146,-0.8906429391503908,4106.28,4150.01,4098.5,4141.12,4141.11,4158.1,4129.53,4137.29
479,做多,止盈,77.61999999999989,-0.8912651378510743,2205.33,2208.55,2114.79,2127.71,2127.7,2139.37,2110.14,2121.46
1347,做空,止盈,32.69999999999982,-0.8914373088684954,4717.59,4762.85,4717.59,4750.29,4750.28,4775.0,4746.74,4753.55
1344,做多,止盈,28.659999999999854,-0.891835310537321,4708.84,4736.82,4664.0,4680.18,4680.18,4711.26,4646.03,4671.0
207,做空,止盈,28.210000000000036,-0.8929457639135067,2676.79,2719.99,2660.0,2705.0,2704.94,2728.0,2685.19,2700.72
858,做空,止盈,18.710000000000036,-0.8936397648316527,2525.3,2550.55,2524.41,2544.01,2544.01,2562.0,2541.13,2546.69
1668,做空,止盈,36.429999999999836,-0.8940433708482105,3804.71,3846.6,3798.85,3841.14,3841.15,3847.99,3831.42,3841.76
1536,做空,止盈,28.5300000000002,-0.8941465124430438,3997.29,4030.22,3990.79,4025.82,4025.83,4034.6,4016.3,4026.71
667,做空,止盈,7.420000000000073,-0.8948787061994656,1475.07,1483.95,1472.36,1482.49,1482.48,1486.0,1479.0,1482.54
1366,做空,止损,24.140000000000327,-0.8951946975973231,4430.2,4456.26,4428.39,4454.34,4454.34,4459.3,4450.0,4452.77
246,做多,止盈,34.36999999999989,-0.8955484434099592,2747.52,2748.25,2700.0,2713.15,2713.16,2717.47,2683.71,2705.57
151,做空,止损,15.559999999999945,-0.8958868894601609,3051.81,3071.7,3048.22,3067.37,3067.36,3075.5,3062.16,3064.2
843,做多,止盈,12.549999999999727,-0.8964143426295016,2523.62,2527.5,2508.97,2511.07,2511.07,2516.25,2507.68,2513.34
1658,做空,止盈,21.8100000000004,-0.8968363136176085,3929.22,3955.33,3928.45,3951.03,3951.02,3960.47,3948.01,3953.11
1395,做空,止盈,39.779999999999745,-0.8981900452488636,4308.56,4350.0,4300.42,4348.34,4348.34,4364.77,4336.15,4343.91
647,做空,止盈,8.289999999999964,-0.8998793727382471,1558.79,1568.8,1551.02,1567.08,1567.08,1572.7,1558.48,1566.15
524,做空,止盈,9.509999999999991,-0.9001051524711021,1904.1,1917.22,1899.57,1913.61,1913.62,1919.16,1908.13,1912.28
1665,做多,止损,23.210000000000036,-0.9004739336492916,3935.33,3944.52,3910.31,3912.12,3912.12,3923.62,3892.48,3913.0
905,做多,止损,12.220000000000255,-0.9009819967266767,2443.11,2450.55,2423.7,2430.89,2430.89,2439.54,2414.21,2433.4
1649,做空,止损,20.230000000000018,-0.9016312407315752,3815.39,3840.43,3812.44,3835.62,3835.62,3849.29,3830.68,3838.44
949,做多,止盈,12.539999999999964,-0.902711323763971,2549.2,2553.03,2536.66,2536.66,2536.67,2541.71,2530.1,2538.49
435,做空,止盈,9.970000000000255,-0.9037111334001994,2094.43,2107.33,2089.0,2104.4,2104.41,2109.76,2098.01,2103.32
1698,做多,止损,42.1899999999996,-0.9037686655605706,3854.2,3859.6,3811.0,3812.01,3812.01,3821.47,3795.38,3818.28
1062,做空,止损,32.220000000000255,-0.9044072004965749,2538.68,2572.1,2528.34,2570.9,2570.9,2574.7,2557.48,2560.79
235,做多,止盈,20.549999999999727,-0.9055961070559572,2773.45,2777.41,2748.59,2752.9,2752.9,2758.8,2734.06,2751.81
77,做空,止盈,44.40000000000009,-0.9076576576576496,3273.0,3320.0,3266.4,3317.4,3317.39,3324.1,3306.7,3311.62
763,做空,止损,9.420000000000073,-0.9108280254777164,1748.82,1761.39,1748.82,1758.24,1758.25,1762.14,1757.4,1760.89
1476,做多,止盈,29.18000000000029,-0.9129540781356803,4341.68,4346.49,4306.13,4312.5,4312.51,4319.85,4293.06,4306.71
1547,做空,止盈,25.36999999999989,-0.9136775719353363,4375.99,4413.44,4375.72,4401.36,4401.36,4423.35,4398.9,4403.55
548,做空,止盈,11.950000000000045,-0.9138075313807367,1840.62,1853.59,1835.88,1852.57,1852.58,1854.53,1846.8,1850.85
747,做空,止损,9.950000000000045,-0.9145728643215947,1688.27,1699.0,1685.39,1698.22,1698.22,1701.99,1694.49,1694.8
826,做空,止盈,16.75,-0.9152238805970105,2461.26,2483.5,2455.4,2478.01,2478.0,2490.5,2470.73,2479.77
981,做多,止损,11.930000000000291,-0.9178541492036505,2581.51,2584.85,2568.2,2569.58,2569.58,2573.9,2562.82,2569.2
744,做空,止损,11.25,-0.9182222222222157,1616.59,1629.83,1616.22,1627.84,1627.85,1630.0,1626.55,1628.46
866,做多,止盈,15.86999999999989,-0.9187145557655972,2654.92,2669.5,2635.21,2639.05,2639.13,2654.92,2629.47,2654.18
163,做多,止盈,28.609999999999673,-0.919259000349545,3162.7,3173.57,3127.82,3134.09,3134.09,3147.27,3127.62,3136.56
910,做多,止盈,16.579999999999927,-0.9197828709288339,2417.58,2421.2,2396.48,2401.0,2401.01,2405.95,2392.2,2404.56
1690,做空,止盈,24.269999999999982,-0.9200659250103173,3960.12,3988.0,3956.24,3984.39,3984.4,3991.85,3978.57,3982.54
142,做空,止盈,18.179999999999836,-0.9224422442244298,3400.77,3422.01,3378.56,3418.95,3418.95,3422.7,3395.33,3399.66
1736,做空,止盈,19.940000000000055,-0.9227683049147463,3331.52,3364.3,3328.04,3351.46,3351.46,3375.79,3346.44,3360.31
1189,做空,止损,19.360000000000127,-0.923553719008264,3701.35,3730.6,3701.0,3720.71,3720.72,3736.34,3718.88,3730.34
164,做空,止盈,23.289999999999964,-0.9248604551309574,3126.71,3150.42,3121.5,3150.0,3149.99,3163.36,3143.04,3144.05
662,做空,止盈,8.700000000000045,-0.925287356321829,1458.49,1471.42,1456.15,1467.19,1467.18,1471.92,1464.2,1468.89
338,做多,止损,14.590000000000146,-0.9259766963673807,2679.0,2681.0,2662.74,2664.41,2664.42,2667.49,2659.42,2665.01
1169,做空,止盈,17.550000000000182,-0.9264957264957293,3406.5,3428.8,3402.14,3424.05,3424.04,3433.33,3418.4,3423.28
88,做空,止损,17.059999999999945,-0.9267291910902961,3188.84,3211.55,3184.24,3205.9,3205.9,3222.72,3200.05,3203.54
1517,做多,止损,19.220000000000255,-0.92819979188345,4189.71,4191.95,4168.38,4170.49,4170.48,4174.11,4161.12,4174.11
105,做多,止盈,19.590000000000146,-0.928534966819802,3373.01,3379.07,3340.33,3353.42,3353.42,3360.88,3334.32,3342.9
505,做空,止盈,11.11999999999989,-0.9289568345323767,2057.88,2073.88,2056.01,2069.0,2069.0,2076.6,2066.34,2070.21
1513,做空,止盈,25.340000000000146,-0.9297553275453933,4181.76,4208.31,4173.48,4207.1,4207.1,4213.92,4197.04,4197.54
255,做空,止盈,12.049999999999727,-0.9311203319502497,2721.74,2723.29,2695.97,2709.69,2709.69,2727.78,2707.19,2713.67
1531,做空,止盈,29.210000000000036,-0.931187949332413,3908.9,3939.51,3906.09,3938.11,3938.11,3942.16,3933.29,3937.49
1528,做空,止盈,56.94999999999982,-0.9313432835820918,3874.57,3938.46,3867.65,3931.52,3931.52,3941.0,3920.69,3937.28
707,做空,止盈,7.649999999999864,-0.9320261437908806,1609.44,1618.53,1608.87,1617.09,1617.08,1620.2,1616.0,1616.87
1112,做多,止盈,11.629999999999654,-0.9320722269991804,2416.66,2418.94,2404.79,2405.03,2405.02,2408.1,2395.75,2404.88
270,做多,止盈,17.199999999999818,-0.9325581395348914,2690.81,2694.06,2670.93,2673.61,2673.6,2678.02,2666.7,2677.21
156,做空,止盈,15.179999999999836,-0.9334650856390135,3156.0,3171.19,3156.0,3171.18,3171.09,3181.5,3170.17,3170.95
291,做多,止盈,12.070000000000164,-0.9337199668599693,2724.01,2725.67,2710.26,2711.94,2711.93,2714.4,2703.99,2713.4
1122,做多,止损,11.559999999999945,-0.934256055363342,2525.85,2528.8,2510.52,2514.29,2514.29,2518.0,2498.36,2517.8
1232,做多,止损,22.230000000000018,-0.9347728295096799,3706.95,3708.21,3680.95,3684.72,3684.71,3687.43,3678.66,3685.81
1247,做多,止盈,19.019999999999982,-0.9353312302839106,3835.04,3842.36,3811.0,3816.02,3816.03,3824.57,3809.01,3817.15
1326,做多,止盈,30.409999999999854,-0.9365340348569451,4210.98,4216.04,4177.69,4180.57,4180.58,4187.56,4173.67,4180.92
11,做空,止损,27.929999999999836,-0.9377013963480041,3389.28,3422.99,3388.01,3417.21,3417.21,3427.54,3414.2,3417.69
1090,做多,止盈,45.710000000000036,-0.9380879457449153,2183.79,2187.44,2118.29,2138.08,2138.07,2144.56,2111.89,2130.3
993,做空,止盈,11.990000000000236,-0.9382819015846354,2602.2,2615.18,2601.46,2614.19,2614.19,2619.14,2612.71,2614.49
785,做空,止损,11.360000000000127,-0.9383802816901375,1753.1,1765.7,1745.01,1764.46,1764.46,1773.0,1755.67,1760.29
359,做空,止盈,30.649999999999636,-0.9396411092985341,2470.59,2508.23,2464.3,2501.24,2501.23,2516.87,2493.1,2496.0
1438,做空,止盈,21.11999999999989,-0.9398674242424463,4551.16,4587.65,4551.16,4572.28,4572.29,4588.4,4571.01,4582.82
952,做多,止盈,39.42000000000007,-0.9398782343987737,2535.31,2538.66,2482.4,2495.89,2495.89,2501.61,2476.0,2486.89
495,做空,止盈,10.319999999999709,-0.9399224806201639,2174.88,2185.29,2172.21,2185.2,2185.19,2191.71,2181.91,2184.59
586,做空,止盈,14.660000000000082,-0.9406548431104971,1884.33,1899.0,1880.45,1898.99,1898.98,1900.83,1894.24,1896.35
722,做空,止盈,7.480000000000018,-0.9411764705882282,1634.46,1642.9,1632.47,1641.94,1641.94,1645.48,1639.51,1642.46
256,做空,止盈,13.279999999999745,-0.9412650602409819,2680.09,2696.49,2677.5,2693.37,2693.37,2697.7,2690.0,2692.96
1238,做空,止盈,37.75,-0.9417218543046285,3667.79,3705.54,3661.78,3705.54,3705.53,3725.62,3697.33,3697.33
1471,做多,止盈,23.1200000000008,-0.9429065743944389,4319.35,4322.8,4283.09,4296.23,4296.23,4301.0,4280.84,4290.86
1589,做多,止盈,20.340000000000146,-0.9434611602753155,3845.0,3845.0,3818.45,3824.66,3824.69,3825.81,3806.0,3823.52
1065,做空,止盈,35.70000000000027,-0.943697478991591,2573.31,2617.27,2567.41,2609.01,2609.01,2618.6,2601.1,2613.16
762,做多,止损,12.8599999999999,-0.9440124416796418,1781.5,1785.64,1767.42,1768.64,1768.63,1773.5,1766.0,1771.83
1120,做多,止损,13.409999999999854,-0.9455630126771047,2568.85,2570.18,2550.0,2555.44,2555.43,2557.5,2548.13,2554.59
4,做空,止损,17.090000000000146,-0.9455822118197611,3314.71,3333.64,3305.56,3331.8,3331.8,3343.98,3321.72,3324.16
768,做多,止盈,15.3900000000001,-0.9493177387914103,1806.74,1806.74,1785.44,1791.35,1791.37,1792.13,1782.4,1785.82
871,做多,止损,21.809999999999945,-0.949564419990834,2612.0,2627.23,2584.47,2590.19,2590.2,2606.52,2578.33,2606.34
1019,做多,止盈,18.929999999999836,-0.9508716323296437,2708.37,2709.5,2682.43,2689.44,2689.45,2691.5,2677.82,2686.43
1212,做多,止盈,26.429999999999836,-0.9511918274687865,3716.97,3721.45,3680.96,3690.54,3690.53,3696.31,3676.58,3690.48
157,做空,止盈,15.820000000000164,-0.9519595448798855,3179.75,3199.22,3174.5,3195.57,3195.58,3214.38,3189.56,3190.61
1214,做多,止损,17.570000000000164,-0.9538986909504614,3749.51,3764.2,3729.98,3731.94,3731.94,3747.44,3724.15,3745.56
67,做多,止盈,15.390000000000327,-0.9545159194281834,3331.59,3335.6,3303.2,3316.2,3316.21,3320.91,3300.55,3311.28
561,做多,止盈,22.329999999999927,-0.9547693685624723,1900.34,1903.2,1877.39,1878.01,1878.0,1881.88,1872.31,1879.81
946,做多,止盈,23.04000000000042,-0.9552951388888613,2566.78,2568.41,2521.27,2543.74,2543.73,2546.4,2498.3,2545.63
1176,做空,止盈,26.490000000000236,-0.9562098905247151,3577.12,3619.83,3568.42,3603.61,3603.6,3625.6,3593.75,3614.89
148,做多,止损,14.890000000000327,-0.9563465413028827,3155.61,3155.71,3133.0,3140.72,3140.73,3141.47,3115.0,3140.94
349,做空,止盈,14.210000000000036,-0.9563687543983188,2388.79,2413.44,2387.12,2403.0,2403.0,2417.33,2400.71,2412.49
1740,做空,止盈,18.440000000000055,-0.9577006507592084,3441.83,3464.12,3438.78,3460.27,3460.2,3479.16,3456.44,3462.04
356,做空,止损,35.01999999999998,-0.9594517418617912,2389.2,2425.93,2383.4,2424.22,2424.27,2435.39,2417.0,2417.57
1702,做空,止盈,20.9699999999998,-0.9604196471149292,3832.0,3854.24,3826.31,3852.97,3852.97,3860.79,3846.45,3849.17
244,做多,止损,12.5300000000002,-0.9608938547485851,2820.59,2820.59,2801.3,2808.06,2808.06,2808.55,2793.05,2807.94
860,做空,止损,21.940000000000055,-0.9617137648131202,2566.21,2595.35,2560.01,2588.15,2588.15,2597.78,2581.11,2589.39
1654,做多,止盈,22.11999999999989,-0.9624773960217029,4011.65,4017.17,3988.78,3989.53,3989.53,3995.88,3986.48,3991.0
601,做空,止盈,8.36999999999989,-0.962962962962969,1824.4,1842.52,1824.4,1832.77,1832.78,1846.75,1832.46,1839.81
1381,做空,止盈,19.11999999999989,-0.9639121338912341,4236.78,4268.63,4235.95,4255.9,4255.9,4277.46,4254.38,4266.68
1123,做多,止盈,15.769999999999982,-0.9651236525047443,2500.52,2503.5,2481.87,2484.75,2484.75,2488.28,2474.56,2483.82
960,做空,止盈,16.109999999999673,-0.9664804469274041,2648.34,2674.4,2645.99,2664.45,2664.46,2683.87,2661.56,2667.17
675,做空,止损,8.079999999999927,-0.9665841584158436,1485.26,1495.8,1481.97,1493.34,1493.34,1498.73,1489.78,1490.52
507,做空,止盈,10.13000000000011,-0.96742349457059,2102.54,2115.6,2098.6,2112.67,2112.69,2120.46,2108.4,2115.21
1358,做多,止损,35.32999999999993,-0.9680158505519357,4528.55,4534.2,4471.64,4493.22,4493.22,4500.0,4464.08,4483.39
324,做空,止盈,23.9699999999998,-0.9682937004589166,2715.02,2750.0,2712.5,2738.99,2738.98,2753.59,2735.71,2745.63
370,做多,止盈,14.61999999999989,-0.9705882352941286,2364.39,2370.89,2349.77,2349.77,2349.77,2356.7,2344.64,2350.57
687,做多,止盈,15.420000000000073,-0.9708171206225653,1510.73,1520.18,1493.08,1495.31,1495.32,1505.21,1487.78,1500.16
139,做空,止盈,29.539999999999964,-0.9715639810426491,3333.4,3374.0,3329.3,3362.94,3362.94,3375.59,3358.0,3367.5
958,做空,止损,18.40000000000009,-0.971739130434759,2607.6,2639.0,2607.59,2626.0,2626.0,2643.19,2625.47,2638.28
606,做空,止盈,9.379999999999882,-0.9722814498933908,1910.93,1921.13,1908.92,1920.31,1920.31,1927.9,1918.04,1918.58
494,做空,止盈,15.480000000000018,-0.9728682170542589,2169.3,2189.23,2167.0,2184.78,2184.78,2198.86,2182.06,2186.69
1419,做多,止盈,49.82999999999993,-0.973710616094714,4602.96,4604.61,4531.6,4553.13,4553.14,4556.09,4519.96,4543.28
1687,做多,止损,18.279999999999745,-0.9748358862144396,4127.19,4135.92,4107.54,4108.91,4108.9,4118.1,4104.43,4115.42
911,做空,止损,29.490000000000236,-0.9749067480501787,2403.52,2441.0,2396.21,2433.01,2433.01,2442.5,2424.96,2427.29
1053,做空,止盈,24.050000000000182,-0.9775467775467792,2517.41,2546.26,2513.52,2541.46,2541.47,2546.97,2537.03,2539.91
641,做空,止损,14.440000000000055,-0.9785318559556668,1431.45,1456.89,1431.23,1445.89,1445.9,1466.36,1445.36,1451.38
834,做多,止盈,22.86999999999989,-0.9790118058592033,2521.27,2521.27,2481.02,2498.4,2498.46,2498.88,2480.49,2490.2
711,做空,止盈,9.470000000000027,-0.9799366420274495,1591.49,1597.13,1572.24,1582.02,1582.01,1603.0,1581.52,1593.84
1057,做空,止盈,12.440000000000055,-0.9815112540192912,2658.7,2672.37,2655.9,2671.14,2671.13,2680.34,2668.11,2669.8
884,做空,止盈,16.25,-0.9815384615384783,2535.01,2553.85,2532.16,2551.26,2551.26,2564.33,2548.11,2552.49
331,做多,止损,23.7800000000002,-0.9819175777964555,2762.32,2763.14,2733.52,2738.54,2738.53,2739.79,2711.8,2737.18
412,做多,止盈,44.10999999999967,-0.9825436408977559,2486.66,2498.91,2423.65,2442.55,2442.54,2455.57,2395.36,2443.23
1175,做空,止损,37.090000000000146,-0.9835535184685865,3538.18,3583.9,3525.59,3575.27,3575.27,3587.99,3562.07,3577.12
1675,做多,止盈,23.480000000000018,-0.9838160136286155,3972.4,3973.69,3948.13,3948.92,3948.92,3950.59,3934.73,3949.22
1585,做空,止盈,24.36999999999989,-0.9839967172753437,3796.17,3820.54,3781.43,3820.54,3820.54,3831.98,3805.41,3812.24
831,做空,止盈,23.139999999999873,-0.9844425237683805,2513.54,2545.74,2513.54,2536.68,2536.69,2552.01,2536.32,2544.12
1372,做空,止盈,61.039999999999964,-0.9862385321100894,4236.06,4307.25,4226.72,4297.1,4297.1,4319.77,4286.92,4292.72
925,做空,止盈,11.850000000000364,-0.986497890295333,2589.45,2606.01,2581.99,2601.3,2601.3,2615.95,2593.68,2602.94
1430,做多,止盈,23.340000000000146,-0.9880034275921276,4444.59,4444.59,4415.42,4421.25,4421.26,4421.53,4408.02,4417.05
22,做多,止损,37.90000000000009,-0.9889182058047474,3568.75,3582.4,3513.0,3530.85,3530.79,3544.92,3505.2,3525.86
130,做空,止损,21.2800000000002,-0.9906015037593857,3208.23,3236.84,3207.52,3229.51,3229.5,3243.0,3228.6,3233.99
1659,做空,止盈,17.5,-0.9914285714285662,3863.83,3885.71,3862.65,3881.33,3881.33,3890.68,3880.0,3882.62
297,做空,止盈,26.670000000000073,-0.9917510311211174,2733.12,2766.5,2731.33,2759.79,2759.79,2774.98,2757.78,2760.36
703,做空,止盈,7.710000000000036,-0.9935149156939099,1629.73,1639.83,1629.34,1637.44,1637.44,1641.91,1637.0,1638.17
1697,做空,止盈,40.309999999999945,-0.9935499875961359,3874.76,3916.66,3870.5,3915.07,3915.06,3923.23,3910.55,3916.62
592,做多,止盈,23.289999999999964,-0.9948475740661177,1874.52,1874.87,1834.34,1851.23,1851.23,1851.7,1833.6,1835.46
410,做空,止盈,36.129999999999654,-0.9958483254912915,2203.03,2259.97,2201.5,2239.16,2239.17,2291.76,2237.48,2250.15
325,做空,止盈,26.9699999999998,-0.9962921764924023,2748.71,2785.91,2748.12,2775.68,2775.67,2797.48,2774.99,2781.55
824,做多,止盈,19.860000000000127,-0.997985901309166,2416.82,2423.48,2395.35,2396.96,2396.93,2403.66,2386.7,2403.19
2,做空,止盈,18.009999999999764,-0.9994447529150603,3403.13,3423.75,3399.0,3421.14,3421.13,3424.0,3417.0,3419.49
1359,做多,止盈,20.199999999999818,-0.9995049504950387,4436.09,4469.69,4408.27,4415.89,4415.9,4449.5,4395.47,4430.86
552,做多,止盈,12.549999999999955,-1.0,1893.72,1893.72,1870.2,1881.17,1881.17,1881.17,1868.58,1871.19
