排名,止损延迟(K线),止损延迟(分钟),K1涨跌幅%,总交易数,胜率%,总盈亏USDT,收益率%,盈亏比,平均持仓K线数
420,35,525,0.45,433,65.82,63.8660,14.75,2.08,26.7
421,36,540,0.34,819,65.81,114.0233,13.92,2.02,29.4
422,39,585,0.3,1047,65.81,143.2537,13.68,2.00,31.6
423,39,585,0.29,1123,65.81,152.8537,13.61,2.00,31.8
424,48,720,0.21,1936,65.81,256.8004,13.26,1.97,38.2
425,36,540,0.49,348,65.80,52.6316,15.12,2.11,27.3
426,41,615,0.27,1275,65.80,172.1692,13.50,1.99,33.5
427,37,555,0.4,579,65.80,83.1145,14.35,2.05,29.8
428,49,735,0.68,152,65.79,27.9369,18.38,2.34,33.6
429,50,750,0.68,152,65.79,27.9369,18.38,2.34,33.9
430,37,555,0.32,926,65.77,127.3173,13.75,2.00,30.4
431,49,735,0.69,146,65.75,27.1369,18.59,2.36,33.8
432,50,750,0.69,146,65.75,27.1369,18.59,2.36,34.1
433,50,750,0.2,2085,65.71,273.9119,13.14,1.96,39.2
434,39,585,0.28,1181,65.71,159.3692,13.49,1.98,32.5
435,38,570,0.35,764,65.71,106.2760,13.91,2.01,30.6
436,41,615,0.25,1443,65.70,192.1692,13.32,1.97,33.8
437,37,555,0.41,548,65.69,78.6146,14.35,2.05,29.4
438,37,555,0.48,373,65.68,55.4636,14.87,2.08,27.9
439,49,735,0.65,169,65.68,30.0748,17.80,2.30,33.9
440,50,750,0.65,169,65.68,30.0748,17.80,2.30,34.1
441,38,570,0.31,973,65.67,132.5296,13.62,1.99,30.6
442,36,540,0.33,871,65.67,119.6233,13.73,2.00,29.4
443,39,585,0.54,268,65.67,42.2179,15.75,2.15,28.1
444,40,600,0.54,268,65.67,42.2179,15.75,2.15,28.5
445,41,615,0.54,268,65.67,42.2179,15.75,2.15,28.8
446,42,630,0.54,268,65.67,42.2179,15.75,2.15,29.1
447,44,660,0.57,233,65.67,37.6345,16.15,2.18,29.8
448,45,675,0.57,233,65.67,37.6345,16.15,2.18,30.1
449,46,690,0.57,233,65.67,37.6345,16.15,2.18,30.4
450,47,705,0.57,233,65.67,37.6345,16.15,2.18,30.8
451,35,525,0.44,460,65.65,66.6858,14.50,2.06,27.2
452,35,525,0.47,393,65.65,58.1941,14.81,2.08,27.0
453,44,660,0.23,1668,65.65,219.8254,13.18,1.96,35.8
454,39,585,0.36,719,65.65,100.4740,13.97,2.02,31.2
455,36,540,0.43,489,65.64,70.3158,14.38,2.05,28.1
456,37,555,0.5,326,65.64,49.1518,15.08,2.10,27.7
457,43,645,0.52,291,65.64,45.0298,15.47,2.13,29.5
458,42,630,0.26,1356,65.63,180.5692,13.32,1.97,34.2
459,48,720,0.66,160,65.62,28.8748,18.05,2.31,33.4
460,48,720,0.67,157,65.61,28.4748,18.14,2.32,32.8
461,42,630,0.24,1561,65.60,205.7761,13.18,1.96,34.4
462,40,600,0.27,1276,65.60,170.1692,13.34,1.97,33.2
463,38,570,0.51,311,65.59,47.1631,15.16,2.10,27.9
464,33,495,0.45,433,65.59,63.0660,14.56,2.06,26.2
465,34,510,0.45,433,65.59,63.0660,14.56,2.06,26.4
466,36,540,0.37,677,65.58,94.4437,13.95,2.01,29.5
467,37,555,0.35,764,65.58,105.4636,13.80,2.00,30.2
468,47,705,0.22,1795,65.57,234.4151,13.06,1.95,37.2
469,37,555,0.31,973,65.57,131.7173,13.54,1.98,30.3
470,35,525,0.34,819,65.57,112.3933,13.72,2.00,29.1
471,30,450,0.46,412,65.53,60.1496,14.60,2.06,25.1
472,31,465,0.46,412,65.53,60.1496,14.60,2.06,25.4
473,32,480,0.46,412,65.53,60.1496,14.60,2.06,25.7
474,36,540,0.39,612,65.52,85.9145,14.04,2.02,29.1
475,35,525,0.49,348,65.52,51.8016,14.89,2.08,27.0
476,49,735,0.2,2085,65.52,270.7119,12.98,1.94,38.8
477,50,750,0.19,2246,65.49,290.4073,12.93,1.94,39.7
478,41,615,0.26,1356,65.49,178.9692,13.20,1.96,33.6
479,44,660,0.55,252,65.48,39.6345,15.73,2.14,30.2
480,45,675,0.55,252,65.48,39.6345,15.73,2.14,30.5
481,46,690,0.55,252,65.48,39.6345,15.73,2.14,30.9
482,47,705,0.55,252,65.48,39.6345,15.73,2.14,31.3
483,41,615,0.24,1561,65.47,204.1761,13.08,1.95,33.9
484,36,540,0.38,640,65.47,89.1145,13.92,2.01,29.3
485,43,645,0.53,278,65.47,43.0179,15.47,2.12,29.8
486,48,720,0.62,194,65.46,33.3808,17.21,2.25,32.7
487,38,570,0.29,1123,65.45,149.3296,13.30,1.96,31.5
488,40,600,0.25,1444,65.44,189.3692,13.11,1.95,33.5
489,35,525,0.33,871,65.44,117.9933,13.55,1.98,29.1
490,35,525,0.43,489,65.44,69.4858,14.21,2.03,27.8
491,39,585,0.27,1276,65.44,168.5692,13.21,1.96,32.9
492,33,495,0.44,460,65.43,65.8858,14.32,2.04,26.7
493,34,510,0.44,460,65.43,65.8858,14.32,2.04,27.0
494,38,570,0.3,1047,65.43,139.7296,13.35,1.96,31.2
495,43,645,0.56,240,65.42,38.0345,15.85,2.15,29.3
496,48,720,0.63,185,65.41,32.1085,17.36,2.25,33.1
497,46,690,0.22,1795,65.40,232.0151,12.93,1.93,36.9
498,33,495,0.47,393,65.39,57.3941,14.60,2.06,26.4
499,34,510,0.47,393,65.39,57.3941,14.60,2.06,26.7
500,48,720,0.2,2085,65.37,268.3119,12.87,1.93,38.5
501,36,540,0.42,514,65.37,72.9391,14.19,2.02,28.3
502,49,735,0.64,179,65.36,31.0379,17.34,2.25,33.6
503,50,750,0.64,179,65.36,31.0379,17.34,2.25,33.8
504,37,555,0.29,1123,65.36,148.5173,13.23,1.95,31.2
505,35,525,0.39,612,65.36,85.0845,13.90,2.00,28.8
506,45,675,0.22,1795,65.35,231.2151,12.88,1.93,36.5
507,48,720,0.61,202,65.35,34.1845,16.92,2.22,32.5
508,47,705,0.21,1936,65.34,248.4151,12.83,1.93,37.7
509,36,540,0.32,926,65.33,124.0233,13.39,1.97,30.0
510,37,555,0.3,1047,65.33,138.9173,13.27,1.96,30.9
511,50,750,0.18,2376,65.32,303.2073,12.76,1.92,40.0
512,49,735,0.19,2246,65.32,287.2073,12.79,1.92,39.4
513,35,525,0.38,640,65.31,88.2845,13.79,1.99,28.9
514,39,585,0.25,1444,65.30,187.7692,13.00,1.94,33.2
515,38,570,0.54,268,65.30,41.0939,15.33,2.10,27.8
516,39,585,0.52,291,65.29,44.2298,15.20,2.09,28.1
517,40,600,0.52,291,65.29,44.2298,15.20,2.09,28.5
518,41,615,0.52,291,65.29,44.2298,15.20,2.09,28.8
519,42,630,0.52,291,65.29,44.2298,15.20,2.09,29.1
520,40,600,0.26,1357,65.29,176.9692,13.04,1.94,33.4
521,35,525,0.37,677,65.29,92.8137,13.71,1.99,29.2
522,43,645,0.23,1668,65.29,214.9761,12.89,1.93,35.4
523,36,540,0.4,579,65.28,80.7145,13.94,2.00,29.2
524,38,570,0.28,1181,65.28,155.0451,13.13,1.95,32.1
525,37,555,0.51,311,65.27,46.3508,14.90,2.07,27.6
526,40,600,0.24,1562,65.24,201.3761,12.89,1.93,33.5
527,43,645,0.57,233,65.24,36.8345,15.81,2.14,29.4
528,33,495,0.49,348,65.23,51.0016,14.66,2.05,26.4
529,34,510,0.49,348,65.23,51.0016,14.66,2.05,26.7
530,38,570,0.36,719,65.23,97.7500,13.60,1.98,30.9
531,49,735,0.7,138,65.22,25.5369,18.51,2.33,34.5
532,50,750,0.7,138,65.22,25.5369,18.51,2.33,34.8
533,34,510,0.34,819,65.20,109.9933,13.43,1.96,28.8
534,37,555,0.28,1181,65.20,154.2328,13.06,1.94,31.8
535,46,690,0.21,1936,65.19,246.0151,12.71,1.91,37.4
536,48,720,0.19,2246,65.18,284.8073,12.68,1.91,39.1
537,35,525,0.42,514,65.18,72.1090,14.03,2.01,28.0
538,36,540,0.31,973,65.16,128.4233,13.20,1.95,29.8
539,36,540,0.48,373,65.15,53.8636,14.44,2.04,27.4
540,36,540,0.41,548,65.15,76.2146,13.91,2.00,28.9
541,39,585,0.26,1357,65.14,175.3692,12.92,1.93,33.1
542,45,675,0.21,1936,65.13,245.2151,12.67,1.91,37.1
543,48,720,0.68,152,65.13,27.1369,17.85,2.28,33.3
544,30,450,0.45,433,65.13,61.4216,14.19,2.02,25.2
545,31,465,0.45,433,65.13,61.4216,14.19,2.02,25.5
546,32,480,0.45,433,65.13,61.4216,14.19,2.02,25.9
547,35,525,0.32,926,65.12,122.3933,13.22,1.95,29.6
548,35,525,0.4,579,65.11,79.8845,13.80,1.99,28.9
549,49,735,0.18,2376,65.11,299.2073,12.59,1.90,39.7
550,39,585,0.24,1562,65.11,199.7761,12.79,1.92,33.3
551,39,585,0.53,278,65.11,42.2179,15.19,2.09,28.5
552,40,600,0.53,278,65.11,42.2179,15.19,2.09,28.9
553,41,615,0.53,278,65.11,42.2179,15.19,2.09,29.2
554,42,630,0.53,278,65.11,42.2179,15.19,2.09,29.4
555,34,510,0.33,871,65.10,115.5933,13.27,1.95,28.8
556,37,555,0.36,719,65.09,96.9377,13.48,1.97,30.5
557,48,720,0.65,169,65.09,29.2748,17.32,2.24,33.6
558,43,645,0.55,252,65.08,38.8345,15.41,2.10,29.8
559,48,720,0.69,146,65.07,26.3369,18.04,2.29,33.5
560,36,540,0.35,764,65.05,102.1697,13.37,1.96,29.7
561,29,435,0.46,412,65.05,58.3698,14.17,2.01,24.8
562,38,570,0.27,1276,65.05,164.2451,12.87,1.92,32.6
563,34,510,0.39,612,65.03,83.4845,13.64,1.98,28.6
564,34,510,0.43,489,65.03,67.8858,13.88,1.99,27.6
565,36,540,0.5,326,65.03,47.5518,14.59,2.04,27.2
566,44,660,0.22,1795,65.01,226.4151,12.61,1.90,36.2
567,36,540,0.29,1123,65.00,145.2233,12.93,1.92,30.7
568,31,465,0.44,460,65.00,64.2413,13.97,2.00,26.0
569,32,480,0.44,460,65.00,64.2413,13.97,2.00,26.4
570,34,510,0.38,640,65.00,86.6845,13.54,1.97,28.7
571,39,585,0.56,240,65.00,37.2345,15.51,2.11,27.8
572,40,600,0.56,240,65.00,37.2345,15.51,2.11,28.2
573,41,615,0.56,240,65.00,37.2345,15.51,2.11,28.5
574,42,630,0.56,240,65.00,37.2345,15.51,2.11,28.8
575,34,510,0.37,677,64.99,91.2137,13.47,1.96,28.9
576,48,720,0.18,2376,64.98,296.8073,12.49,1.89,39.4
577,37,555,0.27,1276,64.97,163.4328,12.81,1.91,32.2
578,35,525,0.41,548,64.96,75.3845,13.76,1.98,28.6
579,38,570,0.25,1444,64.96,183.4451,12.70,1.91,32.9
580,33,495,0.34,819,64.96,108.3933,13.23,1.94,28.5
581,35,525,0.31,973,64.95,126.7933,13.03,1.93,29.5
582,36,540,0.51,311,64.95,45.5508,14.65,2.04,27.3
583,38,570,0.52,291,64.95,43.1058,14.81,2.06,27.8
584,36,540,0.3,1047,64.95,135.6233,12.95,1.92,30.4
585,42,630,0.23,1668,64.93,210.1761,12.60,1.90,35.0
586,37,555,0.54,268,64.93,40.2815,15.03,2.07,27.5
587,47,705,0.2,2085,64.89,259.1266,12.43,1.88,38.0
588,37,555,0.25,1444,64.89,182.6328,12.65,1.90,32.5
589,30,450,0.47,393,64.89,55.7496,14.19,2.01,25.5
590,31,465,0.47,393,64.89,55.7496,14.19,2.01,25.8
591,32,480,0.47,393,64.89,55.7496,14.19,2.01,26.1
592,35,525,0.48,373,64.88,53.0336,14.22,2.01,27.0
593,33,495,0.39,612,64.87,82.6845,13.51,1.96,28.2
594,33,495,0.33,871,64.87,113.9933,13.09,1.93,28.5
595,36,540,0.28,1181,64.86,150.9388,12.78,1.91,31.4
596,33,495,0.38,640,64.84,85.8845,13.42,1.95,28.3
597,33,495,0.43,489,64.83,67.0858,13.72,1.98,27.1
598,44,660,0.21,1936,64.82,240.4151,12.42,1.88,36.7
599,50,750,0.17,2586,64.81,318.4073,12.31,1.87,40.6
600,41,615,0.23,1668,64.81,208.5761,12.50,1.89,34.5
601,39,585,0.57,233,64.81,36.0345,15.47,2.10,27.9
602,40,600,0.57,233,64.81,36.0345,15.47,2.10,28.3
603,41,615,0.57,233,64.81,36.0345,15.47,2.10,28.6
604,42,630,0.57,233,64.81,36.0345,15.47,2.10,28.9
605,48,720,0.64,179,64.80,30.2379,16.89,2.20,33.3
606,35,525,0.35,764,64.79,100.5396,13.16,1.93,29.3
607,38,570,0.24,1562,64.79,195.4521,12.51,1.89,32.9
608,34,510,0.42,514,64.79,70.5090,13.72,1.97,27.7
609,30,450,0.44,460,64.78,63.4413,13.79,1.98,25.7
610,38,570,0.26,1357,64.78,171.0451,12.60,1.89,32.8
611,34,510,0.4,579,64.77,78.2845,13.52,1.96,28.7
612,44,660,0.6,210,64.76,33.0476,15.74,2.12,29.8
613,45,675,0.6,210,64.76,33.0476,15.74,2.12,30.1
614,46,690,0.6,210,64.76,33.0476,15.74,2.12,30.4
615,47,705,0.6,210,64.76,33.0476,15.74,2.12,30.9
616,35,525,0.3,1047,64.76,133.9933,12.80,1.91,30.1
617,38,570,0.53,278,64.75,41.0939,14.78,2.05,28.2
618,46,690,0.2,2085,64.75,256.7266,12.31,1.87,37.7
619,50,750,0.15,2961,64.74,361.4337,12.21,1.87,41.2
620,35,525,0.29,1123,64.74,142.7933,12.72,1.90,30.4
621,47,705,0.19,2246,64.74,275.6220,12.27,1.87,38.6
622,37,555,0.24,1562,64.72,194.6397,12.46,1.88,32.6
623,35,525,0.5,326,64.72,46.7218,14.33,2.02,26.8
624,44,660,0.58,221,64.71,34.1684,15.46,2.10,30.4
625,45,675,0.58,221,64.71,34.1684,15.46,2.10,30.7
626,46,690,0.58,221,64.71,34.1684,15.46,2.10,31.0
627,47,705,0.58,221,64.71,34.1684,15.46,2.10,31.4
628,37,555,0.26,1357,64.70,170.2328,12.54,1.89,32.4
629,33,495,0.37,677,64.70,89.6137,13.24,1.94,28.5
630,39,585,0.55,252,64.68,38.0345,15.09,2.07,28.4
631,40,600,0.55,252,64.68,38.0345,15.09,2.07,28.8
632,41,615,0.55,252,64.68,38.0345,15.09,2.07,29.1
633,42,630,0.55,252,64.68,38.0345,15.09,2.07,29.4
634,43,645,0.22,1795,64.68,221.5658,12.34,1.87,35.8
635,29,435,0.45,433,64.67,59.6418,13.77,1.97,24.9
636,30,450,0.49,348,64.66,49.3572,14.18,2.00,25.4
637,31,465,0.49,348,64.66,49.3572,14.18,2.00,25.7
638,32,480,0.49,348,64.66,49.3572,14.18,2.00,26.1
639,36,540,0.27,1276,64.66,160.1388,12.55,1.89,31.8
640,45,675,0.2,2085,64.65,255.1266,12.24,1.87,37.3
641,29,435,0.47,393,64.63,54.7698,13.94,1.99,25.2
642,35,525,0.51,311,64.63,44.7207,14.38,2.02,27.0
643,49,735,0.17,2586,64.62,314.4073,12.16,1.86,40.3
644,36,540,0.25,1444,64.61,179.3388,12.42,1.88,32.1
645,33,495,0.48,373,64.61,52.2336,14.00,1.99,26.5
646,34,510,0.48,373,64.61,52.2336,14.00,1.99,26.8
647,35,525,0.28,1181,64.61,148.5088,12.57,1.89,31.1
648,37,555,0.52,291,64.60,42.2934,14.53,2.03,27.5
649,46,690,0.19,2246,64.60,273.2220,12.16,1.86,38.3
650,34,510,0.41,548,64.60,73.7845,13.46,1.95,28.3
651,33,495,0.4,579,64.59,77.4845,13.38,1.94,28.3
652,33,495,0.42,514,64.59,69.7090,13.56,1.96,27.3
653,31,465,0.34,819,64.59,105.9488,12.94,1.91,27.9
654,32,480,0.34,819,64.59,105.9488,12.94,1.91,28.2
655,40,600,0.23,1669,64.59,205.7761,12.33,1.87,34.1
656,38,570,0.56,240,64.58,36.1105,15.05,2.06,27.5
657,49,735,0.15,2961,64.57,357.4337,12.07,1.85,40.9
658,50,750,0.16,2769,64.57,334.8073,12.09,1.85,40.9
659,27,405,0.46,412,64.56,56.5595,13.73,1.97,24.2
660,28,420,0.46,412,64.56,56.5595,13.73,1.97,24.4
661,47,705,0.18,2376,64.56,287.6220,12.11,1.85,38.9
662,33,495,0.54,268,64.55,39.4815,14.73,2.04,26.4
663,34,510,0.54,268,64.55,39.4815,14.73,2.04,26.6
664,35,525,0.54,268,64.55,39.4815,14.73,2.04,26.9
665,36,540,0.54,268,64.55,39.4815,14.73,2.04,27.2
666,31,465,0.39,612,64.54,81.0400,13.24,1.93,27.6
667,32,480,0.39,612,64.54,81.0400,13.24,1.93,27.9
668,50,750,0.14,3175,64.54,381.2073,12.01,1.85,41.7
669,36,540,0.36,719,64.53,93.6437,13.02,1.92,30.0
670,31,465,0.38,640,64.53,84.2400,13.16,1.93,27.7
671,32,480,0.38,640,64.53,84.2400,13.16,1.93,28.0
672,34,510,0.35,764,64.53,98.9396,12.95,1.91,29.1
673,31,465,0.33,871,64.52,111.5488,12.81,1.90,27.9
674,32,480,0.33,871,64.52,111.5488,12.81,1.90,28.2
675,43,645,0.21,1936,64.51,235.5658,12.17,1.86,36.3
676,34,510,0.32,927,64.51,117.9933,12.73,1.90,29.4
677,48,720,0.17,2586,64.50,312.0073,12.07,1.85,40.0
678,48,720,0.7,138,64.49,24.7369,17.93,2.26,34.2
679,48,720,0.15,2961,64.47,355.0337,11.99,1.84,40.5
680,45,675,0.19,2246,64.47,270.8220,12.06,1.85,37.9
681,39,585,0.23,1669,64.47,204.1761,12.23,1.86,33.8
682,30,450,0.34,819,64.47,105.1488,12.84,1.90,27.6
683,36,540,0.24,1562,64.47,191.3458,12.25,1.86,32.2
684,46,690,0.18,2376,64.44,285.2220,12.00,1.84,38.6
685,35,525,0.27,1276,64.42,157.7088,12.36,1.87,31.5
686,31,465,0.43,489,64.42,65.4413,13.38,1.94,26.5
687,32,480,0.43,489,64.42,65.4413,13.38,1.94,26.8
688,33,495,0.5,326,64.42,45.9218,14.09,1.99,26.3
689,34,510,0.5,326,64.42,45.9218,14.09,1.99,26.5
690,33,495,0.41,548,64.42,72.9845,13.32,1.94,27.9
691,30,450,0.33,871,64.41,110.7488,12.72,1.89,27.6
692,36,540,0.26,1357,64.41,166.9388,12.30,1.86,32.0
693,31,465,0.37,677,64.40,87.9692,12.99,1.91,27.9
694,32,480,0.37,677,64.40,87.9692,12.99,1.91,28.3
695,49,735,0.16,2769,64.39,330.8073,11.95,1.84,40.6
696,37,555,0.53,278,64.39,40.2815,14.49,2.02,27.9
697,30,450,0.39,612,64.38,80.2400,13.11,1.92,27.3
698,49,735,0.14,3175,64.38,377.2073,11.88,1.83,41.4
699,38,570,0.57,233,64.38,34.9105,14.98,2.05,27.6
700,30,450,0.38,640,64.38,83.4400,13.04,1.91,27.4
701,34,510,0.31,974,64.37,122.3933,12.57,1.88,29.2
702,29,435,0.49,348,64.37,48.3774,13.90,1.98,25.1
703,44,660,0.2,2085,64.36,250.3266,12.01,1.84,37.0
704,29,435,0.44,460,64.35,61.6616,13.40,1.94,25.4
705,42,630,0.22,1795,64.35,216.7658,12.08,1.85,35.4
706,35,525,0.25,1444,64.34,176.1088,12.20,1.85,31.8
707,26,390,0.46,412,64.32,55.7595,13.53,1.95,23.7
708,33,495,0.51,311,64.31,43.9207,14.12,1.99,26.4
709,34,510,0.51,311,64.31,43.9207,14.12,1.99,26.7
710,33,495,0.32,927,64.29,116.3933,12.56,1.88,29.0
711,38,570,0.55,252,64.29,36.9105,14.65,2.03,28.1
712,43,645,0.6,210,64.29,32.2476,15.36,2.07,29.4
713,48,720,0.14,3175,64.28,374.8073,11.80,1.83,41.1
714,48,720,0.16,2769,64.28,328.4073,11.86,1.83,40.3
715,45,675,0.18,2376,64.27,282.0220,11.87,1.83,38.2
716,33,495,0.35,764,64.27,97.3396,12.74,1.89,28.7
717,35,525,0.52,291,64.26,41.4934,14.26,2.00,26.9
718,36,540,0.52,291,64.26,41.4934,14.26,2.00,27.2
719,35,525,0.36,719,64.26,92.0137,12.80,1.90,29.6
720,30,450,0.37,677,64.25,87.1692,12.88,1.90,27.7
721,43,645,0.58,221,64.25,33.3684,15.10,2.06,29.9
722,31,465,0.4,579,64.25,75.8400,13.10,1.92,27.7
723,32,480,0.4,579,64.25,75.8400,13.10,1.92,28.0
724,34,510,0.29,1124,64.23,138.3933,12.31,1.86,30.1
725,41,615,0.22,1795,64.23,215.1658,11.99,1.84,34.9
726,34,510,0.3,1048,64.22,129.5933,12.37,1.86,29.8
727,30,450,0.43,489,64.21,64.6413,13.22,1.92,26.2
728,35,525,0.24,1562,64.21,188.1157,12.04,1.84,31.9
729,42,630,0.21,1936,64.20,230.7658,11.92,1.83,35.9
730,27,405,0.45,433,64.20,57.8315,13.36,1.93,24.3
731,28,420,0.45,433,64.20,57.8315,13.36,1.93,24.6
732,31,465,0.42,514,64.20,68.0646,13.24,1.92,26.7
733,32,480,0.42,514,64.20,68.0646,13.24,1.92,27.0
734,35,525,0.26,1357,64.19,164.5088,12.12,1.85,31.7
735,38,570,0.23,1669,64.17,199.8521,11.97,1.84,33.5
736,33,495,0.31,974,64.17,120.7933,12.40,1.87,28.9
737,37,555,0.56,240,64.17,35.2981,14.71,2.03,27.3
738,44,660,0.19,2246,64.16,265.2220,11.81,1.82,37.5
739,47,705,0.15,2961,64.13,345.8484,11.68,1.81,40.1
740,34,510,0.28,1182,64.13,144.1088,12.19,1.85,30.8
741,27,405,0.47,393,64.12,52.9595,13.48,1.94,24.6
742,28,420,0.47,393,64.12,52.9595,13.48,1.94,24.8
743,47,705,0.17,2586,64.11,302.8220,11.71,1.82,39.5
744,37,555,0.23,1669,64.11,199.0397,11.93,1.83,33.2
745,29,435,0.34,819,64.10,102.5690,12.52,1.87,27.3
746,41,615,0.21,1936,64.10,229.1658,11.84,1.82,35.5
747,50,750,0.13,3406,64.09,396.1161,11.63,1.81,42.0
748,43,645,0.2,2085,64.08,245.4774,11.77,1.82,36.6
749,30,450,0.4,579,64.08,75.0400,12.96,1.90,27.4
750,30,450,0.48,373,64.08,50.5891,13.56,1.94,25.5
751,31,465,0.48,373,64.08,50.5891,13.56,1.94,25.8
752,32,480,0.48,373,64.08,50.5891,13.56,1.94,26.2
753,29,435,0.33,871,64.06,108.1690,12.42,1.86,27.3
754,29,435,0.38,640,64.06,81.6602,12.76,1.89,27.1
755,33,495,0.29,1124,64.06,136.7933,12.17,1.85,29.8
756,29,435,0.39,612,64.05,78.4602,12.82,1.89,26.9
757,31,465,0.41,548,64.05,71.3401,13.02,1.91,27.3
758,32,480,0.41,548,64.05,71.3401,13.02,1.91,27.6
759,33,495,0.53,278,64.03,39.4815,14.20,1.99,26.7
760,34,510,0.53,278,64.03,39.4815,14.20,1.99,27.0
761,35,525,0.53,278,64.03,39.4815,14.20,1.99,27.3
762,36,540,0.53,278,64.03,39.4815,14.20,1.99,27.6
763,33,495,0.3,1048,64.03,127.9933,12.21,1.85,29.5
764,44,660,0.59,214,64.02,32.1684,15.03,2.04,30.6
765,45,675,0.59,214,64.02,32.1684,15.03,2.04,30.9
766,46,690,0.59,214,64.02,32.1684,15.03,2.04,31.2
767,47,705,0.59,214,64.02,32.1684,15.03,2.04,31.7
768,30,450,0.42,514,64.01,67.2646,13.09,1.91,26.4
769,31,465,0.35,764,64.01,95.6952,12.53,1.87,28.1
770,32,480,0.35,764,64.01,95.6952,12.53,1.87,28.4
771,34,510,0.27,1277,63.98,153.3088,12.01,1.83,31.2
772,34,510,0.36,719,63.98,90.4137,12.57,1.87,29.3
773,40,600,0.22,1796,63.98,211.5658,11.78,1.82,34.6
774,44,660,0.18,2376,63.97,276.4220,11.63,1.81,37.8
775,26,390,0.45,433,63.97,57.0315,13.17,1.91,23.9
776,31,465,0.32,927,63.97,113.9488,12.29,1.85,28.4
777,32,480,0.32,927,63.97,113.9488,12.29,1.85,28.7
778,46,690,0.17,2586,63.96,299.6220,11.59,1.80,39.2
779,33,495,0.28,1182,63.96,142.5088,12.06,1.84,30.5
780,29,435,0.37,677,63.96,85.3894,12.61,1.87,27.4
781,37,555,0.57,233,63.95,34.0981,14.63,2.01,27.4
782,34,510,0.25,1445,63.94,171.7088,11.88,1.82,31.5
783,47,705,0.14,3175,63.94,364.8220,11.49,1.80,40.6
784,46,690,0.15,2961,63.93,341.0484,11.52,1.80,39.8
785,47,705,0.16,2769,63.92,319.2220,11.53,1.80,39.8
786,33,495,0.52,291,63.92,40.6934,13.98,1.97,26.3
787,34,510,0.52,291,63.92,40.6934,13.98,1.97,26.6
788,49,735,0.13,3406,63.92,391.3161,11.49,1.80,41.7
789,27,405,0.44,460,63.91,59.8513,13.01,1.90,24.8
790,28,420,0.44,460,63.91,59.8513,13.01,1.90,25.1
791,43,645,0.19,2246,63.89,260.3727,11.59,1.80,37.1
792,37,555,0.55,252,63.89,36.0981,14.32,1.99,27.8
793,30,450,0.35,764,63.87,94.8952,12.42,1.86,27.8
794,30,450,0.41,548,63.87,70.5401,12.87,1.89,27.0
795,26,390,0.47,393,63.87,52.1595,13.27,1.92,24.1
796,39,585,0.22,1796,63.86,209.9658,11.69,1.81,34.3
797,30,450,0.32,927,63.86,113.1488,12.21,1.84,28.2
798,40,600,0.21,1937,63.86,225.5658,11.65,1.81,35.1
799,31,465,0.31,974,63.86,118.3488,12.15,1.84,28.3
800,32,480,0.31,974,63.86,118.3488,12.15,1.84,28.6
801,34,510,0.24,1563,63.85,183.7157,11.75,1.81,31.6
802,48,720,0.13,3406,63.83,388.9161,11.42,1.79,41.4
803,33,495,0.27,1277,63.82,151.7088,11.88,1.82,30.9
804,36,540,0.23,1669,63.81,194.9458,11.68,1.81,32.8
805,39,585,0.6,210,63.81,31.4476,14.98,2.03,27.9
806,40,600,0.6,210,63.81,31.4476,14.98,2.03,28.3
807,41,615,0.6,210,63.81,31.4476,14.98,2.03,28.6
808,42,630,0.6,210,63.81,31.4476,14.98,2.03,28.9
809,29,435,0.48,373,63.81,49.6094,13.30,1.92,25.2
810,33,495,0.25,1445,63.81,170.1088,11.77,1.81,31.2
811,30,450,0.54,268,63.81,37.8371,14.12,1.98,25.3
812,31,465,0.54,268,63.81,37.8371,14.12,1.98,25.7
813,32,480,0.54,268,63.81,37.8371,14.12,1.98,26.0
814,29,435,0.43,489,63.80,62.8616,12.86,1.89,25.9
815,30,450,0.5,326,63.80,44.2774,13.58,1.94,25.3
816,31,465,0.5,326,63.80,44.2774,13.58,1.94,25.6
817,32,480,0.5,326,63.80,44.2774,13.58,1.94,25.9
818,39,585,0.58,221,63.80,32.5684,14.74,2.02,28.4
819,40,600,0.58,221,63.80,32.5684,14.74,2.02,28.9
820,41,615,0.58,221,63.80,32.5684,14.74,2.02,29.2
821,42,630,0.58,221,63.80,32.5684,14.74,2.02,29.5
822,27,405,0.49,348,63.79,46.7774,13.44,1.93,24.5
823,28,420,0.49,348,63.79,46.7774,13.44,1.93,24.8
824,42,630,0.2,2085,63.79,240.6774,11.54,1.80,36.2
825,34,510,0.26,1358,63.77,160.1088,11.79,1.81,31.4
826,30,450,0.31,974,63.76,117.5488,12.07,1.83,28.1
827,33,495,0.56,240,63.75,34.4981,14.37,1.99,26.1
828,34,510,0.56,240,63.75,34.4981,14.37,1.99,26.4
829,35,525,0.56,240,63.75,34.4981,14.37,1.99,26.6
830,36,540,0.56,240,63.75,34.4981,14.37,1.99,26.9
831,46,690,0.14,3175,63.75,360.0220,11.34,1.78,40.3
832,46,690,0.16,2769,63.74,315.2220,11.38,1.78,39.5
833,27,405,0.34,819,63.74,99.9587,12.20,1.84,26.6
834,28,420,0.34,819,63.74,99.9587,12.20,1.84,26.9
835,29,435,0.4,579,63.73,73.2602,12.65,1.87,27.0
836,45,675,0.17,2586,63.73,294.8220,11.40,1.79,38.7
837,33,495,0.24,1563,63.72,182.1157,11.65,1.80,31.3
