leverage,profit_target_percent,min_k1_range_percent,total_trades,wins,losses,win_rate,loss_rate,total_pnl,return_rate
90,90,0.39,181,103,78,56.9060773480663,43.0939226519337,14.700000000000017,8.121546961325976
50,70,0.22,217,138,79,63.594470046082954,36.405529953917046,17.599999999999945,8.110599078340988
70,100,0.4,148,80,68,54.054054054054056,45.94594594594595,12.0,8.108108108108109
90,60,0.45,148,100,48,67.56756756756756,32.432432432432435,11.999999999999986,8.108108108108098
60,90,0.49,109,62,47,56.88073394495413,43.11926605504588,8.800000000000002,8.073394495412845
100,90,0.43,160,91,69,56.875,43.125,12.900000000000023,8.062500000000014
100,90,0.37,204,116,88,56.86274509803921,43.13725490196079,16.400000000000034,8.039215686274527
30,70,0.36,107,68,39,63.55140186915887,36.44859813084112,8.6,8.037383177570092
30,60,0.28,117,79,38,67.52136752136752,32.47863247863248,9.39999999999999,8.034188034188025
70,50,0.48,125,90,35,72.0,28.000000000000004,10.0,8.0
40,80,0.38,120,72,48,60.0,40.0,9.599999999999996,7.999999999999997
70,80,0.49,115,69,46,60.0,40.0,9.199999999999998,7.999999999999997
70,70,0.4,159,101,58,63.52201257861635,36.477987421383645,12.700000000000003,7.987421383647801
80,60,0.49,123,83,40,67.47967479674797,32.52032520325203,9.799999999999995,7.967479674796745
60,70,0.23,252,160,92,63.49206349206349,36.507936507936506,19.999999999999954,7.936507936507918
40,90,0.29,125,71,54,56.8,43.2,9.900000000000007,7.920000000000006
40,70,0.31,145,92,53,63.44827586206897,36.55172413793103,11.399999999999988,7.862068965517233
70,50,0.49,121,87,34,71.900826446281,28.09917355371901,9.5,7.851239669421488
70,90,0.36,178,101,77,56.74157303370787,43.258426966292134,13.900000000000029,7.808988764044961
100,90,0.46,141,80,61,56.73758865248227,43.262411347517734,11.000000000000021,7.801418439716327
70,100,0.42,141,76,65,53.90070921985816,46.09929078014184,11.0,7.801418439716312
60,90,0.5,104,59,45,56.730769230769226,43.269230769230774,8.100000000000001,7.78846153846154
70,50,0.45,142,102,40,71.83098591549296,28.169014084507044,11.0,7.746478873239436
80,50,0.46,142,102,40,71.83098591549296,28.169014084507044,11.0,7.746478873239436
100,80,0.46,142,85,57,59.859154929577464,40.140845070422536,10.999999999999998,7.746478873239436
70,80,0.25,254,152,102,59.84251968503938,40.15748031496063,19.60000000000004,7.716535433070883
70,50,0.43,156,112,44,71.7948717948718,28.205128205128204,12.0,7.6923076923076925
90,100,0.49,117,63,54,53.84615384615385,46.15384615384615,9.0,7.6923076923076925
80,70,0.39,180,114,66,63.33333333333333,36.666666666666664,13.799999999999999,7.666666666666666
60,80,0.27,209,125,84,59.80861244019139,40.19138755980861,16.00000000000002,7.655502392344508
30,80,0.27,102,61,41,59.80392156862745,40.19607843137255,7.799999999999992,7.647058823529404
50,80,0.34,169,101,68,59.76331360946746,40.23668639053255,12.800000000000026,7.573964497041436
30,60,0.3,122,82,40,67.21311475409836,32.78688524590164,9.19999999999998,7.540983606557361
90,90,0.47000000000000003,129,73,56,56.58914728682171,43.41085271317829,9.700000000000005,7.519379844961244
80,60,0.48,128,86,42,67.1875,32.8125,9.599999999999993,7.499999999999994
50,90,0.37,145,82,63,56.55172413793104,43.44827586206896,10.800000000000022,7.44827586206898
100,90,0.45,145,82,63,56.55172413793104,43.44827586206896,10.80000000000002,7.44827586206898
40,60,0.36,140,94,46,67.14285714285714,32.857142857142854,10.399999999999991,7.428571428571422
70,70,0.37,182,115,67,63.18681318681318,36.81318681318682,13.499999999999996,7.417582417582416
70,70,0.35000000000000003,201,127,74,63.18407960199005,36.81592039800995,14.899999999999974,7.4129353233830715
100,60,0.46,143,96,47,67.13286713286713,32.86713286713287,10.599999999999989,7.412587412587405
70,60,0.35000000000000003,216,145,71,67.12962962962963,32.870370370370374,15.999999999999961,7.407407407407389
60,80,0.22,238,142,96,59.66386554621849,40.33613445378151,17.60000000000004,7.394957983193294
30,90,0.49,69,39,30,56.52173913043478,43.47826086956522,5.100000000000005,7.391304347826094
90,90,0.5,115,65,50,56.52173913043478,43.47826086956522,8.500000000000005,7.391304347826091
80,70,0.44,152,96,56,63.1578947368421,36.84210526315789,11.200000000000003,7.368421052631581
40,70,0.35000000000000003,133,84,49,63.1578947368421,36.84210526315789,9.799999999999999,7.368421052631578
70,80,0.5,109,65,44,59.63302752293578,40.36697247706422,7.999999999999995,7.339449541284399
50,80,0.35000000000000003,161,96,65,59.62732919254658,40.37267080745342,11.800000000000022,7.329192546583864
70,50,0.47000000000000003,130,93,37,71.53846153846153,28.46153846153846,9.5,7.307692307692308
60,80,0.38,156,93,63,59.61538461538461,40.38461538461539,11.399999999999993,7.307692307692304
100,90,0.38,193,109,84,56.476683937823836,43.523316062176164,14.100000000000033,7.305699481865302
60,80,0.28,203,121,82,59.60591133004927,40.39408866995074,14.800000000000022,7.290640394088681
50,80,0.37,151,90,61,59.60264900662252,40.397350993377486,11.000000000000021,7.284768211920543
50,90,0.33,163,92,71,56.44171779141104,43.558282208588956,11.800000000000004,7.239263803680984
100,70,0.44,157,99,58,63.05732484076433,36.94267515923567,11.299999999999999,7.197452229299363
70,80,0.3,220,131,89,59.54545454545455,40.45454545454545,15.80000000000004,7.1818181818182
70,70,0.49,119,75,44,63.02521008403361,36.97478991596639,8.500000000000007,7.1428571428571495
70,50,0.42,161,115,46,71.42857142857143,28.57142857142857,11.5,7.142857142857142
70,90,0.41000000000000003,149,84,65,56.375838926174495,43.624161073825505,10.600000000000026,7.114093959731561
30,60,0.29,121,81,40,66.94214876033058,33.057851239669425,8.599999999999989,7.107438016528916
60,70,0.26,227,143,84,62.99559471365639,37.00440528634361,16.099999999999973,7.092511013215848
60,90,0.23,220,124,96,56.36363636363636,43.63636363636363,15.600000000000023,7.0909090909091015
50,90,0.32,165,93,72,56.36363636363636,43.63636363636363,11.700000000000003,7.090909090909092
80,60,0.47000000000000003,133,89,44,66.9172932330827,33.08270676691729,9.399999999999991,7.067669172932324
40,60,0.37,139,93,46,66.90647482014388,33.093525179856115,9.799999999999986,7.050359712230206
40,70,0.34,135,85,50,62.96296296296296,37.03703703703704,9.500000000000002,7.037037037037039
90,80,0.39,185,110,75,59.45945945945946,40.54054054054054,12.999999999999998,7.027027027027026
80,60,0.44,154,103,51,66.88311688311688,33.116883116883116,10.799999999999992,7.012987012987007
60,90,0.25,206,116,90,56.310679611650485,43.689320388349515,14.40000000000001,6.990291262135926
70,70,0.26,259,163,96,62.93436293436293,37.06563706563706,18.099999999999955,6.9884169884169705
60,80,0.2,244,145,99,59.42622950819673,40.57377049180328,17.000000000000025,6.9672131147541085
70,50,0.5,115,82,33,71.30434782608695,28.695652173913043,8.0,6.956521739130435
70,60,0.37,196,131,65,66.83673469387756,33.16326530612245,13.599999999999968,6.938775510204065
70,60,0.36,205,137,68,66.82926829268293,33.170731707317074,14.19999999999996,6.926829268292664
70,60,0.34,226,151,75,66.8141592920354,33.1858407079646,15.599999999999955,6.902654867256618
100,100,0.5,116,62,54,53.44827586206896,46.55172413793103,8.0,6.896551724137931
50,70,0.24,210,132,78,62.857142857142854,37.142857142857146,14.399999999999949,6.857142857142833
60,80,0.33,187,111,76,59.35828877005348,40.64171122994652,12.800000000000018,6.844919786096266
40,100,0.48,88,47,41,53.40909090909091,46.590909090909086,6.0,6.8181818181818175
30,50,0.36,125,89,36,71.2,28.799999999999997,8.5,6.800000000000001
60,100,0.22,221,118,103,53.39366515837104,46.60633484162896,15.0,6.787330316742081
40,100,0.31,118,63,55,53.38983050847458,46.61016949152542,8.0,6.779661016949152
70,70,0.48,121,76,45,62.8099173553719,37.1900826446281,8.200000000000008,6.776859504132238
50,80,0.38,145,86,59,59.310344827586206,40.689655172413794,9.800000000000015,6.758620689655183
50,90,0.26,178,100,78,56.17977528089888,43.82022471910113,12.000000000000023,6.741573033707877
80,50,0.44,156,111,45,71.15384615384616,28.846153846153843,10.5,6.730769230769231
90,90,0.38,187,105,82,56.14973262032086,43.85026737967914,12.500000000000021,6.684491978609637
30,70,0.37,102,64,38,62.745098039215684,37.254901960784316,6.800000000000008,6.666666666666675
90,100,0.21,330,176,154,53.333333333333336,46.666666666666664,22.0,6.666666666666667
80,60,0.42,165,110,55,66.66666666666666,33.33333333333333,10.999999999999996,6.666666666666665
80,60,0.5,117,78,39,66.66666666666666,33.33333333333333,7.799999999999999,6.666666666666665
100,80,0.43,162,96,66,59.25925925925925,40.74074074074074,10.799999999999997,6.666666666666665
70,60,0.42,159,106,53,66.66666666666666,33.33333333333333,10.599999999999977,6.666666666666651
70,60,0.45,141,94,47,66.66666666666666,33.33333333333333,9.399999999999977,6.66666666666665
50,70,0.23,212,133,79,62.735849056603776,37.264150943396224,14.099999999999948,6.65094339622639
100,90,0.44,155,87,68,56.12903225806451,43.87096774193549,10.300000000000018,6.645161290322593
50,70,0.21,220,138,82,62.727272727272734,37.27272727272727,14.599999999999948,6.636363636363613
60,100,0.25,197,105,92,53.299492385786806,46.7005076142132,13.0,6.598984771573605
40,70,0.38,126,79,47,62.698412698412696,37.301587301587304,8.300000000000011,6.587301587301596
40,90,0.33,123,69,54,56.09756097560976,43.90243902439025,8.100000000000005,6.585365853658541
80,70,0.37,201,126,75,62.68656716417911,37.3134328358209,13.200000000000006,6.567164179104481
70,70,0.42,150,94,56,62.66666666666667,37.333333333333336,9.80000000000001,6.533333333333339
100,80,0.45,147,87,60,59.183673469387756,40.816326530612244,9.599999999999998,6.530612244897958
30,40,0.5,92,70,22,76.08695652173914,23.91304347826087,6.000000000000006,6.521739130434789
100,100,0.39,184,98,86,53.2608695652174,46.73913043478261,12.0,6.521739130434782
60,80,0.25,218,129,89,59.174311926605505,40.825688073394495,14.200000000000024,6.513761467889919
80,80,0.49,120,71,49,59.166666666666664,40.833333333333336,7.799999999999999,6.499999999999999
40,100,0.24,139,74,65,53.23741007194245,46.76258992805755,9.0,6.474820143884892
70,70,0.36,190,119,71,62.63157894736842,37.368421052631575,12.299999999999986,6.47368421052631
30,70,0.38,99,62,37,62.62626262626263,37.37373737373738,6.400000000000008,6.4646464646464725
50,70,0.2,222,139,83,62.612612612612615,37.38738738738739,14.299999999999963,6.441441441441426
70,50,0.39,179,127,52,70.94972067039106,29.05027932960894,11.5,6.424581005586592
90,100,0.22,327,174,153,53.21100917431193,46.788990825688074,21.0,6.422018348623854
80,70,0.46,139,87,52,62.589928057553955,37.410071942446045,8.90000000000001,6.402877697841733
40,90,0.31,125,70,55,56.00000000000001,44.0,8.000000000000005,6.400000000000004
90,60,0.39,194,129,65,66.49484536082474,33.50515463917525,12.399999999999995,6.391752577319585
70,70,0.41000000000000003,155,97,58,62.58064516129033,37.41935483870968,9.900000000000011,6.387096774193555
60,80,0.49,110,65,45,59.09090909090909,40.909090909090914,6.999999999999991,6.363636363636356
80,40,0.49,129,98,31,75.96899224806202,24.031007751937985,8.200000000000008,6.356589147286829
100,60,0.43,164,109,55,66.46341463414635,33.53658536585366,10.399999999999988,6.3414634146341395
30,100,0.29,79,42,37,53.16455696202531,46.835443037974684,5.0,6.329113924050633
90,60,0.44,158,105,53,66.45569620253164,33.54430379746836,9.999999999999993,6.329113924050628
70,60,0.43,155,103,52,66.45161290322581,33.5483870967742,9.799999999999976,6.322580645161274
50,80,0.24,193,114,79,59.067357512953365,40.932642487046635,12.200000000000031,6.3212435233160775
100,100,0.38,190,101,89,53.1578947368421,46.8421052631579,12.0,6.315789473684211
90,100,0.5,111,59,52,53.153153153153156,46.846846846846844,7.0,6.306306306306306
90,50,0.49,127,90,37,70.86614173228347,29.133858267716533,8.0,6.299212598425196
70,50,0.44,151,107,44,70.86092715231787,29.13907284768212,9.5,6.291390728476822
80,60,0.46,140,93,47,66.42857142857143,33.57142857142857,8.799999999999994,6.28571428571428
70,80,0.38,166,98,68,59.036144578313255,40.963855421686745,10.400000000000004,6.265060240963857
30,70,0.28,112,70,42,62.5,37.5,7.000000000000009,6.250000000000008
80,100,0.31,224,119,105,53.125,46.875,14.0,6.25
30,30,0.49,104,85,19,81.73076923076923,18.269230769230766,6.499999999999995,6.249999999999996
40,90,0.48,93,52,41,55.91397849462365,44.086021505376344,5.8000000000000025,6.236559139784949
40,90,0.3,127,71,56,55.90551181102362,44.09448818897638,7.900000000000004,6.220472440944885
90,90,0.26,288,161,127,55.90277777777778,44.09722222222222,17.899999999999995,6.215277777777776
90,90,0.37,195,109,86,55.8974358974359,44.1025641025641,12.10000000000002,6.205128205128215
70,50,0.46,137,97,40,70.8029197080292,29.1970802919708,8.5,6.204379562043796
90,60,0.37,211,140,71,66.35071090047393,33.649289099526065,12.999999999999982,6.161137440758285
50,80,0.36,156,92,64,58.97435897435898,41.02564102564102,9.600000000000014,6.153846153846162
100,50,0.49,130,92,38,70.76923076923077,29.230769230769234,8.0,6.153846153846154
50,100,0.24,179,95,84,53.072625698324025,46.927374301675975,11.0,6.145251396648044
70,90,0.42,145,81,64,55.86206896551724,44.13793103448276,8.900000000000027,6.137931034482777
70,80,0.35000000000000003,190,112,78,58.94736842105262,41.05263157894737,11.600000000000023,6.105263157894749
90,70,0.46,141,88,53,62.4113475177305,37.5886524822695,8.600000000000003,6.099290780141846
80,100,0.49,115,61,54,53.04347826086957,46.95652173913044,7.0,6.086956521739131
70,60,0.38,184,122,62,66.30434782608695,33.69565217391305,11.199999999999973,6.086956521739116
30,100,0.49,66,35,31,53.03030303030303,46.96969696969697,4.0,6.0606060606060606
50,100,0.39,132,70,62,53.03030303030303,46.96969696969697,8.0,6.0606060606060606
70,70,0.21,303,189,114,62.37623762376238,37.62376237623762,18.29999999999992,6.039603960396013
70,60,0.4,169,112,57,66.27218934911244,33.72781065088758,10.199999999999967,6.035502958579862
60,80,0.37,163,96,67,58.895705521472394,41.104294478527606,9.799999999999988,6.0122699386503
60,70,0.2,263,164,99,62.3574144486692,37.6425855513308,15.799999999999969,6.00760456273763
30,70,0.48,85,53,32,62.35294117647059,37.64705882352941,5.100000000000005,6.000000000000006
80,70,0.42,162,101,61,62.34567901234568,37.65432098765432,9.70000000000001,5.9876543209876605
40,70,0.3,146,91,55,62.328767123287676,37.67123287671233,8.699999999999992,5.958904109589036
70,70,0.24,284,177,107,62.323943661971825,37.67605633802817,16.899999999999935,5.95070422535209
100,60,0.45,148,98,50,66.21621621621621,33.78378378378378,8.799999999999994,5.945945945945941
80,80,0.39,175,103,72,58.857142857142854,41.14285714285714,10.399999999999997,5.94285714285714
100,80,0.37,209,123,86,58.85167464114832,41.14832535885167,12.399999999999999,5.9330143540669855
70,80,0.28,226,133,93,58.849557522123895,41.150442477876105,13.400000000000038,5.929203539823026
70,80,0.29,226,133,93,58.849557522123895,41.150442477876105,13.400000000000027,5.92920353982302
60,80,0.21,243,143,100,58.8477366255144,41.1522633744856,14.400000000000041,5.9259259259259425
40,60,0.35000000000000003,139,92,47,66.18705035971223,33.81294964028777,8.199999999999985,5.899280575539557
40,100,0.41000000000000003,102,54,48,52.94117647058824,47.05882352941176,6.0,5.88235294117647
70,60,0.46,136,90,46,66.17647058823529,33.82352941176471,7.999999999999979,5.882352941176455
30,90,0.45,70,39,31,55.714285714285715,44.285714285714285,4.100000000000006,5.857142857142866
30,90,0.46,70,39,31,55.714285714285715,44.285714285714285,4.100000000000002,5.857142857142861
30,90,0.47000000000000003,70,39,31,55.714285714285715,44.285714285714285,4.100000000000002,5.857142857142861
40,90,0.26,140,78,62,55.714285714285715,44.285714285714285,8.200000000000006,5.857142857142861
70,40,0.49,123,93,30,75.60975609756098,24.390243902439025,7.2000000000000055,5.85365853658537
70,60,0.31,245,162,83,66.12244897959184,33.87755102040816,14.199999999999957,5.795918367346921
80,50,0.39,190,134,56,70.52631578947368,29.47368421052631,11.0,5.7894736842105265
70,60,0.32,242,160,82,66.11570247933885,33.88429752066116,13.999999999999956,5.78512396694213
70,50,0.37,200,141,59,70.5,29.5,11.5,5.75
30,30,0.38,134,109,25,81.34328358208955,18.65671641791045,7.6999999999999895,5.74626865671641
90,60,0.42,171,113,58,66.08187134502924,33.91812865497076,9.799999999999988,5.730994152046777
30,30,0.48,107,87,20,81.30841121495327,18.69158878504673,6.099999999999996,5.700934579439249
90,50,0.48,132,93,39,70.45454545454545,29.545454545454547,7.5,5.681818181818182
70,70,0.43,148,92,56,62.16216216216216,37.83783783783784,8.400000000000007,5.675675675675681
60,70,0.27,222,138,84,62.16216216216216,37.83783783783784,12.599999999999977,5.675675675675665
40,60,0.49,106,70,36,66.0377358490566,33.9622641509434,5.999999999999999,5.660377358490566
60,90,0.21,232,129,103,55.603448275862064,44.396551724137936,13.100000000000017,5.646551724137939
